파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
강원특별자치도교육청_사립_고등_결산_세입_2023.csv,137802022350,5486765679,20229684391,0,4067169355,3892666244,고등
강원특별자치도교육청_사립_중등_결산_세입_2024.csv,55086723340,190095635,1537048460,0,309515645,735228824,중등
강원특별자치도교육청_사립_고등_결산_세입_2022.csv,139226027940,4318158709,18659841969,0,8796984054,2521706671,고등
강원특별자치도교육청_사립_중등_결산_세입_2022.csv,51692620810,165208770,988383782,0,78173623,927707556,중등
강원특별자치도교육청_사립_중등_결산_세입_2023.csv,56322864800,182987832,1232215750,0,97561875,585763719,중등
강원특별자치도교육청_사립_고등_결산_세입_2024.csv,147173346370,5683072295,23242488380,0,5122448798,825191135,고등
강원특별자치도교육청_사립_초등_결산_세입_2022.csv,3136657990,298865000,7146191054,0,88484779,474533142,초등
강원특별자치도교육청_사립_초등_결산_세입_2023.csv,2016668170,190262080,8039703780,0,335110656,723331233,초등
강원특별자치도교육청_사립_초등_결산_세입_2024.csv,2969434100,279264317,8619074670,0,371835904,700159143,초등
고등_합계,424201396660,15487996683,62132014740,0,17986602207,7239564050,고등
중등_합계,163102208950,538292237,3757647992,0,485251143,2248700099,중등
초등_합계,8122760260,768391397,23804969504,0,795431339,1898023518,초등
2023_합계,196141555320,5860015591,29501603921,0,4499841886,5201761196,전체
2024_합계,205229503810,6152432247,33398611510,0,5803800347,2260579102,전체
2022_합계,194055306740,4782232479,26794416805,0,8963642456,3923947369,전체
