파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
강원특별자치도교육청_사립_초등_예산_세출_2024.csv,4577884000.0,1872681000.0,1772714000.0,1423985000.0,350004000.0,618701000.0,1429600000.0,15000000.0,37367288.3,초등,3
강원특별자치도교육청_사립_초등_예산_세출_2022.csv,4257699000.0,1507832000.0,1458865000.0,927182000.0,475739000.0,458093000.0,313588000.0,50000000.0,27924144.9,초등,3
강원특별자치도교육청_사립_초등_예산_세출_2023.csv,4630456000.0,1612670000.0,1541267000.0,1170945000.0,373586000.0,528065000.0,470000000.0,75000000.0,30471788.5,초등,3
강원특별자치도교육청_사립_중등_예산_세출_2024.csv,31281159000.0,2979721000.0,1870552000.0,644355000.0,777923000.0,2543074000.0,561557000.0,149031000.0,217994990.20000002,중등,15
강원특별자치도교육청_사립_고등_예산_세출_2024.csv,85766906000.0,18064709000.0,6388159000.0,2891803000.0,1626226000.0,8269283000.0,1605303000.0,139047000.0,355728903.6,고등,21
강원특별자치도교육청_사립_중등_예산_세출_2022.csv,30608368000.0,2193637000.0,1365432000.0,518360000.0,650543000.0,2124169000.0,223589000.0,159392000.0,202379329.30000004,중등,15
강원특별자치도교육청_사립_고등_예산_세출_2022.csv,82923503349.0,13058318564.0,3680303948.0,2660332163.0,1477212761.0,6754005154.0,2063056780.0,155214000.0,330502074.9,고등,21
강원특별자치도교육청_사립_고등_예산_세출_2023.csv,83245833000.0,17123120000.0,6059342000.0,2789316000.0,2559962000.0,7586336000.0,5480649000.0,289277000.0,404210806.40000004,고등,21
강원특별자치도교육청_사립_중등_예산_세출_2023.csv,30255109000.0,4259574000.0,1589651000.0,578194000.0,667483000.0,2215753000.0,303004000.0,101057000.0,221846576.20000002,중등,15
초등_평균,4488679666.666667,1664394333.3333333,1590948666.6666667,1174037333.3333333,399776333.3333333,534953000.0,737729333.3333334,46666666.666666664,31921073.899999995,초등,9
중등_평균,30714878666.666668,3144310666.6666665,1608545000.0,580303000.0,698649666.6666666,2294332000.0,362716666.6666667,136493333.33333334,214073631.90000004,중등,45
고등_평균,83978747449.66667,16082049188.0,5375934982.666667,2780483721.0,1887800253.6666667,7536541384.666667,3049669593.3333335,194512666.66666666,363480594.9666667,고등,63
전체_평균,57378023472.89744,9996945537.128204,3635786041.948718,1810687567.7179487,1315971264.7948718,4981723284.051282,1838384601.5384614,160824769.23076922,280511799.85897434,전체,117
