FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
국립,4,충청북도 청주시 흥덕구,교육부,충청북도교육청,A000000001,0,N,9427960,복식부기,결산세출,454115830,435839666,105651400,210329260,1200079580,S000003533,84455440,7668402.3,A000000001,12,일반고등학교,N,한국교원대학교부설고등학교,,고,4.0
국립,4,충청북도 청주시 흥덕구,교육부,충청북도교육청,A000000001,0,N,0,미지정,결산세출,1386806551,272765510,345944200,326587210,980057449,S000003569,138607120,6535545.5,A000000001,12,일반고등학교,N,충북대학교사범대학부설고등학교,,고,4.0
공립,4,충청북도 진천군,충청북도교육청,충청북도교육청,M100000001,68002550,N,0,미지정,결산세출,213865668,319153910,33398120,359660180,554604977,S110000129,21673320,5269660.2,M100000001,12,일반고등학교,N,광혜원고등학교,,,
공립,4,충청북도 괴산군,충청북도교육청,충청북도교육청,M100000001,1118160,N,0,복식부기,결산세출,242648810,163613730,54844650,318182740,693967970,S110000130,23084730,4470032.2,M100000001,12,일반고등학교,N,괴산고등학교,,,
공립,4,충청북도 음성군,충청북도교육청,충청북도교육청,M100000001,20044230,N,0,미지정,결산세출,416342760,246946800,735937280,1159039420,889022830,S110000134,21143150,9854453.3,M100000001,12,특수목적고등학교,N,충북반도체고등학교,,,
공립,4,충청북도 청주시 상당구,충청북도교육청,충청북도교육청,M100000001,0,N,33363160,미지정,결산세출,363654150,324982330,242329940,381981760,1091677240,S110000136,48991260,3200746.3,M100000001,12,일반고등학교,N,금천고등학교,,고,4.0
공립,4,충청북도 단양군,충청북도교육청,충청북도교육청,M100000001,0,N,0,복식부기,결산세출,307313290,346748630,208283650,161168230,780005537,S110000138,15238530,4942276.8,M100000001,12,일반고등학교,N,단양고등학교,,고,4.0
공립,4,충청북도 단양군,충청북도교육청,충청북도교육청,M100000001,0,N,0,복식부기,결산세출,261271820,79449980,440552080,302684340,697191440,S110000139,7519190,8943344.3,M100000001,12,특성화고등학교,N,한국호텔관광고등학교,,,
공립,4,충청북도 청주시 상당구,충청북도교육청,충청북도교육청,M100000001,0,N,30000000,미지정,결산세출,441536620,278006190,1086051470,710376060,975983390,S110000150,44467230,14922263.4,M100000001,12,특수목적고등학교,N,충북에너지고등학교,,고,4.0
공립,4,충청북도 보은군,충청북도교육청,충청북도교육청,M100000001,0,N,0,복식부기,결산세출,173181470,230732530,126579500,100225370,443267640,S110000155,13040840,8426568.6,M100000001,12,일반고등학교,N,보은여자고등학교,,고,4.0
공립,4,충청북도 보은군,충청북도교육청,충청북도교육청,M100000001,8496100,N,0,복식부기,결산세출,363299925,113953150,1357870330,221788856,711603292,S110000156,12719740,11672516.3,M100000001,12,특성화고등학교,N,충북생명산업고등학교,,,
공립,4,충청북도 보은군,충청북도교육청,충청북도교육청,M100000001,1325100,N,0,복식부기,결산세출,152664990,61538400,189846430,75970010,84937450,S110000157,8104270,13675872.6,M100000001,12,특성화고등학교,N,보은정보고등학교,,,
공립,4,충청북도 청주시 상당구,충청북도교육청,충청북도교육청,M100000001,709050,N,0,미지정,결산세출,347688740,482595540,147770650,395131700,1139097030,S110000159,32346490,3217875.1,M100000001,12,일반고등학교,N,상당고등학교,,,
공립,4,충청북도 영동군,충청북도교육청,충청북도교육청,M100000001,25912850,N,11985000,미지정,결산세출,322067820,168011050,337312190,287481630,873912350,S110000168,12259630,4936906.8,M100000001,12,일반고등학교,N,영동고등학교,,고,4.0
공립,4,충청북도 영동군,충청북도교육청,충청북도교육청,M100000001,14346647,N,0,미지정,결산세출,226609120,187974390,604006276,341715150,319203421,S110000169,6435580,11973877.4,M100000001,12,특성화고등학교,N,영동산업과학고등학교,,,
공립,4,충청북도 청주시 청원구,충청북도교육청,충청북도교육청,M100000001,0,N,0,미지정,결산세출,219474330,452500870,78807400,146107750,613710830,S110000176,15330860,4169213.2,M100000001,12,일반고등학교,N,오창고등학교,,,
공립,4,충청북도 옥천군,충청북도교육청,충청북도교육청,M100000001,4384950,N,0,복식부기,결산세출,275309290,249568850,301377130,361413780,904614750,S110000177,29507370,3678505.4,M100000001,12,일반고등학교,N,옥천고등학교,,,
공립,4,충청북도 옥천군,충청북도교육청,충청북도교육청,M100000001,2669270,N,23593000,복식부기,결산세출,273597650,165559020,476703710,327138940,391509130,S110000179,15496650,6926724.7,M100000001,12,특성화고등학교,N,충북산업과학고등학교,,고,4.0
