파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
충청북도교육청_중등_결산_세입_2023.csv,182627121734,3087037041,8439045827,0,1139239004,4418612823,중등
충청북도교육청_중등_결산_세입_2022.csv,178710075630,2933335638,5566550317,0,661375927,7350502963,중등
충청북도교육청_중등_결산_세입_2024.csv,202381655490,3920241156,8097784429,0,1311451656,2850474226,중등
충청북도교육청_초등_결산_세입_2024.csv,302411028610,5817443978,29509503129,0,2094522797,4169474981,초등
충청북도교육청_초등_결산_세입_2022.csv,254196459102,5280980069,20579591793,0,996838778,12584645313,초등
충청북도교육청_초등_결산_세입_2023.csv,261032120549,5311448927,31056156006,0,1621540910,4869264781,초등
충청북도교육청_고등_결산_세입_2024.csv,310813789393,6248291865,28018328657,0,3389452611,21279353418,고등
충청북도교육청_고등_결산_세입_2023.csv,288819673144,5422557108,26295365781,0,2717932991,9845106409,고등
충청북도교육청_고등_결산_세입_2022.csv,268912211415,5639304777,21542455643,0,1625474905,11492642237,고등
중등_합계,563718852854,9940613835,22103380573,0,3112066587,14619590012,중등
초등_합계,817639608261,16409872974,81145250928,0,4712902485,21623385075,초등
고등_합계,868545673952,17310153750,75856150081,0,7732860507,42617102064,고등
2023_합계,732478915427,13821043076,65790567614,0,5478712905,19132984013,전체
2022_합계,701818746147,13853620484,47688597753,0,3283689610,31427790513,전체
2024_합계,815606473493,15985976999,65625616215,0,6795427064,28299302625,전체
