파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
충청북도교육청_중등_예산_세입_2024.csv,157651194000.0,2502048000.0,11364615000.0,0.0,816712000.0,2397808000.0,중등,129
충청북도교육청_초등_예산_세입_2024.csv,215410043000.0,3554725000.0,40201274000.0,0.0,1222712000.0,3927219000.0,초등,267
충청북도교육청_중등_예산_세입_2023.csv,153329840000.0,2015242000.0,10313238000.0,0.0,610710000.0,2060462000.0,중등,128
충청북도교육청_중등_예산_세입_2022.csv,127882521000.0,1868815000.0,14548209000.0,0.0,471022000.0,2525672000.0,중등,128
충청북도교육청_초등_예산_세입_2022.csv,164144657000.0,2775668000.0,46140570000.0,0.0,725880000.0,3857495000.0,초등,268
충청북도교육청_초등_예산_세입_2023.csv,223415962000.0,3390087000.0,40416892000.0,0.0,905941000.0,3237180000.0,초등,267
충청북도교육청_고등_예산_세입_2024.csv,218195712000.0,2738630000.0,35365218000.0,0.0,1705091000.0,2980182000.0,고등,84
충청북도교육청_고등_예산_세입_2022.csv,174975497000.0,2434609000.0,39374799000.0,0.0,993349000.0,2690879000.0,고등,82
충청북도교육청_고등_예산_세입_2023.csv,214211294000.0,2644334000.0,33819303000.0,0.0,1269941000.0,3091067000.0,고등,84
중등_평균,146317366841.55844,2129671397.4025974,12073507924.675325,0.0,633292322.0779221,2328162036.3636365,중등,385
초등_평균,200944278567.33167,3239580832.9177055,42257759453.86533,0.0,951229664.5885286,3674193507.4812965,초등,802
고등_평균,202680717032.0,2607227656.0,36160933128.0,0.0,1325429224.0,2922547976.0,고등,250
전체_평균,186610770287.40433,2832201969.3806543,33110130073.068893,0.0,931148949.8956158,3182799283.9248433,전체,1437
