파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
충청북도교육청_중등_예산_세입_2024.csv,157651194000,2502048000,11364615000,0,816712000,2397808000,중등
충청북도교육청_초등_예산_세입_2024.csv,215410043000,3554725000,40201274000,0,1222712000,3927219000,초등
충청북도교육청_중등_예산_세입_2023.csv,153329840000,2015242000,10313238000,0,610710000,2060462000,중등
충청북도교육청_중등_예산_세입_2022.csv,127882521000,1868815000,14548209000,0,471022000,2525672000,중등
충청북도교육청_초등_예산_세입_2022.csv,164144657000,2775668000,46140570000,0,725880000,3857495000,초등
충청북도교육청_초등_예산_세입_2023.csv,223415962000,3390087000,40416892000,0,905941000,3237180000,초등
충청북도교육청_고등_예산_세입_2024.csv,218195712000,2738630000,35365218000,0,1705091000,2980182000,고등
충청북도교육청_고등_예산_세입_2022.csv,174975497000,2434609000,39374799000,0,993349000,2690879000,고등
충청북도교육청_고등_예산_세입_2023.csv,214211294000,2644334000,33819303000,0,1269941000,3091067000,고등
중등_합계,438863555000,6386105000,36226062000,0,1898444000,6983942000,중등
초등_합계,602970662000,9720480000,126758736000,0,2854533000,11021894000,초등
고등_합계,607382503000,7817573000,108559320000,0,3968381000,8762128000,고등
2024_합계,591256949000,8795403000,86931107000,0,3744515000,9305209000,전체
2023_합계,590957096000,8049663000,84549433000,0,2786592000,8388709000,전체
2022_합계,467002675000,7079092000,100063578000,0,2190251000,9074046000,전체
