정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,27221210
,교직원보수,0
,기타 교직원 보수,24148210
,교직원 복지 및 역량강화,3073000
학생복지/교육격차 해소,학생복지/교육격차 해소,312056574
,급식 관리,288407350
,기숙사 관리,0
,보건관리,13914020
,교육격차 해소,3594000
,학생복지,6141204
기본적 교육활동,기본적 교육활동,269887134
,교과 활동,247241364
,창의적 체험활동,22645770
,자유학기(년) 활동,0
선택적 교육활동,선택적 교육활동,185531310
,방과후학교 운영,165135720
,직업교육,0
,국제교육,0
,독서활동,18966410
,교기육성,0
,기타 선택적 교육활동,1429180
교육활동 지원,교육활동 지원,203376920
,교무업무 운영,8060690
,생활지도 운영,25352450
,연구학교 운영,0
,학습지원실 운영,2602270
,교육여건 개선,167361510
학교 일반운영,학교 일반운영,215792040
,학교기관운영,54246950
,시설 장비 유지,161024090
,학교운영 협력,521000
학교시설 확충,학교시설 확충,0
,시설확충 및 개선,0
학교 재무활동,학교 재무활동,45865030
,반환금,45865030
,예비비,0
세출합계,세출합계,1259730218
