FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
공립,2,경기도 가평군,경기도가평교육지원청,경기도교육청,J100000086,N,복식부기,결산세입,12769200,5344680,0,29121890,10900000,S090000881,771295750,J100000001,10,N,가평마장초등학교,초,2.0,
공립,2,경기도 가평군,경기도가평교육지원청,경기도교육청,J100000086,N,복식부기,결산세입,37271700,35262760,0,156956910,151860860,S090000882,2213082280,J100000001,10,N,가평초등학교,초,2.0,
공립,2,경기도 가평군,경기도가평교육지원청,경기도교육청,J100000086,N,복식부기,결산세입,53847510,4959950,0,48981980,1000000,S090000885,858023200,J100000001,10,N,대성초등학교,초,2.0,
공립,2,경기도 가평군,경기도가평교육지원청,경기도교육청,J100000086,N,복식부기,결산세입,10146070,9729350,0,48580550,107266380,S090000890,999027230,J100000001,10,N,목동초등학교,초,2.0,
공립,2,경기도 가평군,경기도가평교육지원청,경기도교육청,J100000086,Y,복식부기,,0,0,0,0,0,S090000892,0,J100000001,10,Y,목동초등학교명지분교장,,,본교통합작성
공립,2,경기도 가평군,경기도가평교육지원청,경기도교육청,J100000086,N,복식부기,결산세입,24218150,16700270,0,75450570,66722290,S090000895,1902990190,J100000001,10,N,미원초등학교,초,2.0,
공립,2,경기도 가평군,경기도가평교육지원청,경기도교육청,J100000086,Y,복식부기,,0,0,0,0,0,S090000899,0,J100000001,10,Y,미원초등학교위곡분교장,,,본교에서 분교장 데이터 포함하여 통합 공시
공립,2,경기도 가평군,경기도가평교육지원청,경기도교육청,J100000086,Y,복식부기,,0,0,0,0,0,S090000900,0,J100000001,10,Y,미원초등학교장락분교장,초,2.0,본교에서 분교장 데이터 포함하여 통합 공시
공립,2,경기도 가평군,경기도가평교육지원청,경기도교육청,J100000086,N,복식부기,결산세입,44406100,4697280,0,28222660,0,S090000901,1085728150,J100000001,10,N,방일초등학교,초,2.0,
공립,2,경기도 가평군,경기도가평교육지원청,경기도교육청,J100000086,N,복식부기,결산세입,4752150,7649010,0,21690260,500000,S090000905,849478170,J100000001,10,N,상면초등학교,초,2.0,
공립,2,경기도 가평군,경기도가평교육지원청,경기도교육청,J100000086,N,미지정,결산세입,171513600,502830,0,34913870,10900000,S090000906,860351430,J100000001,10,N,상색초등학교,초,2.0,
공립,2,경기도 가평군,경기도가평교육지원청,경기도교육청,J100000086,N,미지정,결산세입,43006900,8710555,0,34366640,11000000,S090000908,831576330,J100000001,10,N,상천초등학교,초,2.0,
공립,2,경기도 가평군,경기도가평교육지원청,경기도교육청,J100000086,N,미지정,결산세입,4423350,6537770,0,25671740,800000,S090000910,1052289870,J100000001,10,N,연하초등학교,초,2.0,
공립,2,경기도 가평군,경기도가평교육지원청,경기도교육청,J100000086,N,복식부기,결산세입,20328040,4842770,0,29024480,0,S090000914,910998490,J100000001,10,N,율길초등학교,초,2.0,
공립,2,경기도 가평군,경기도가평교육지원청,경기도교육청,J100000086,N,미지정,결산세입,31619280,15583520,0,78418970,212893930,S090000916,1891593790,J100000001,10,N,조종초등학교,초,2.0,
공립,2,경기도 가평군,경기도가평교육지원청,경기도교육청,J100000086,N,미지정,결산세입,21692860,10466130,0,118453260,91856970,S090000920,1524250620,J100000001,10,N,청평초등학교,초,2.0,
공립,2,경기도 고양시 덕양구,경기도고양교육지원청,경기도교육청,J100000098,N,복식부기,결산세입,30056240,8398860,0,178360910,0,S090000974,1260122360,J100000001,10,N,가람초등학교,초,2.0,
공립,2,경기도 고양시 일산서구,경기도고양교육지원청,경기도교육청,J100000098,N,복식부기,결산세입,4274540,10437230,0,217073430,4050000,S090000975,1998139810,J100000001,10,N,강선초등학교,초,2.0,
공립,2,경기도 고양시 일산동구,경기도고양교육지원청,경기도교육청,J100000098,N,복식부기,결산세입,8526470,2516830,0,158383700,0,S090000976,1425921810,J100000001,10,N,고봉초등학교,초,2.0,
공립,2,경기도 고양시 일산동구,경기도고양교육지원청,경기도교육청,J100000098,N,복식부기,결산세입,53555430,21274350,0,234333570,0,S090000977,1401834600,J100000001,10,N,고양백석초등학교,초,2.0,
공립,2,경기도 고양시 일산서구,경기도고양교육지원청,경기도교육청,J100000098,N,복식부기,결산세입,10676380,7944960,0,234360070,0,S090000978,2331590170,J100000001,10,N,고양신일초등학교,초,2.0,
공립,2,경기도 고양시 덕양구,경기도고양교육지원청,경기도교육청,J100000098,N,미지정,결산세입,10865480,5029250,0,209418040,0,S090000979,1139907650,J100000001,10,N,고양용현초등학교,초,2.0,
공립,2,경기도 고양시 덕양구,경기도고양교육지원청,경기도교육청,J100000098,N,미지정,결산세입,12343650,15091280,0,154283000,0,S090000980,1434444500,J100000001,10,N,고양초등학교,초,2.0,
공립,2,경기도 고양시 덕양구,경기도고양교육지원청,경기도교육청,J100000098,N,복식부기,결산세입,51409740,13392190,0,157920270,0,S090000981,2127087640,J100000001,10,N,고양화수초등학교,초,2.0,
공립,2,경기도 고양시 덕양구,경기도고양교육지원청,경기도교육청,J100000098,N,미지정,결산세입,16102520,24787380,0,363885390,0,S090000982,2243365710,J100000001,10,N,고양화정초등학교,초,2.0,
공립,2,경기도 고양시 일산동구,경기도고양교육지원청,경기도교육청,J100000098,N,복식부기,결산세입,7939220,2853990,0,238827750,470150,S090000983,2299852880,J100000001,10,N,금계초등학교,초,2.0,
공립,2,경기도 고양시 일산동구,경기도고양교육지원청,경기도교육청,J100000098,N,복식부기,결산세입,921930,8887330,0,265406010,0,S090000984,1844180900,J100000001,10,N,낙민초등학교,초,2.0,
공립,2,경기도 고양시 덕양구,경기도고양교육지원청,경기도교육청,J100000098,N,미지정,결산세입,8650170,16528560,0,202189010,0,S090000985,2292084640,J100000001,10,N,내유초등학교,초,2.0,
공립,2,경기도 고양시 일산동구,경기도고양교육지원청,경기도교육청,J100000098,N,복식부기,결산세입,9294360,11108580,0,196342780,0,S090000986,1624975040,J100000001,10,N,냉천초등학교,초,2.0,
공립,2,경기도 고양시 덕양구,경기도고양교육지원청,경기도교육청,J100000098,N,복식부기,결산세입,5707350,17631450,0,227253230,0,S090000987,1798541740,J100000001,10,N,능곡초등학교,초,2.0,
공립,2,경기도 고양시 덕양구,경기도고양교육지원청,경기도교육청,J100000098,N,복식부기,결산세입,271679720,6501380,0,48396970,4000000,S090000988,722506830,J100000001,10,N,대곡초등학교,초,2.0,
공립,2,경기도 고양시 일산서구,경기도고양교육지원청,경기도교육청,J100000098,N,복식부기,결산세입,3644530,7146080,0,163930770,0,S090000989,1482165100,J100000001,10,N,대화초등학교,초,2.0,
공립,2,경기도 고양시 덕양구,경기도고양교육지원청,경기도교육청,J100000098,N,미지정,결산세입,43049390,7286030,0,124677740,230704780,S090000990,1052257320,J100000001,10,N,덕은초등학교,초,2.0,
