정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,106299710
,교직원보수,0
,기타 교직원 보수,28808780
,교직원 복지 및 역량강화,77490930
학생복지/교육격차 해소,학생복지/교육격차 해소,637269270
,급식 관리,465841740
,기숙사 관리,0
,보건관리,65692780
,교육격차 해소,0
,학생복지,105734750
기본적 교육활동,기본적 교육활동,233124900
,교과 활동,156354110
,창의적 체험활동,61870790
,자유학기(년) 활동,14900000
선택적 교육활동,선택적 교육활동,22069510
,방과후학교 운영,0
,직업교육,0
,국제교육,0
,독서활동,22069510
,교기육성,0
,기타 선택적 교육활동,0
교육활동 지원,교육활동 지원,137491980
,교무업무 운영,24519400
,생활지도 운영,14306380
,연구학교 운영,0
,학습지원실 운영,18857350
,교육여건 개선,79808850
학교 일반운영,학교 일반운영,235526760
,학교기관운영,51940450
,시설 장비 유지,181387830
,학교운영 협력,2198480
학교시설 확충,학교시설 확충,0
,시설확충 및 개선,0
학교 재무활동,학교 재무활동,0
,반환금,0
,예비비,0
세출합계,세출합계,1371782130
