정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,122913240
,교직원보수,0
,기타 교직원 보수,41388160
,교직원 복지 및 역량강화,81525080
학생복지/교육격차 해소,학생복지/교육격차 해소,979656810
,급식 관리,655633030
,기숙사 관리,0
,보건관리,151920750
,교육격차 해소,0
,학생복지,172103030
기본적 교육활동,기본적 교육활동,180207980
,교과 활동,100687530
,창의적 체험활동,63520450
,자유학기(년) 활동,16000000
선택적 교육활동,선택적 교육활동,29032100
,방과후학교 운영,0
,직업교육,0
,국제교육,0
,독서활동,28832900
,교기육성,0
,기타 선택적 교육활동,199200
교육활동 지원,교육활동 지원,161787620
,교무업무 운영,27375610
,생활지도 운영,16451020
,연구학교 운영,0
,학습지원실 운영,22990570
,교육여건 개선,94970420
학교 일반운영,학교 일반운영,394282090
,학교기관운영,146125230
,시설 장비 유지,247245420
,학교운영 협력,911440
학교시설 확충,학교시설 확충,17885000
,시설확충 및 개선,17885000
학교 재무활동,학교 재무활동,687270
,반환금,687270
,예비비,0
세출합계,세출합계,1886452110
