SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,국립,3,서울특별시 성북구,3.0,서울특별시성북강북교육지원청,서울특별시교육청,A000000001,0,N,0,미지정,결산세출,30734800,198771950,140885600,379751604,863128200,S000003514,50739890,2976765.7,A000000001,1,N,서울대학교사범대학부설중학교,
,국립,3,서울특별시 종로구,,서울특별시중부교육지원청,서울특별시교육청,A000000001,0,N,59997000,복식부기,결산세출,7099889,46289000,84064101,43111090,623408340,S000003562,6000000,2596923.6,A000000001,1,N,서울대학교사범대학부설여자중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,3300600,N,109999360,미지정,결산세출,613080290,622828030,469730236,695553875,1146792670,S010000698,315417707,4438284.3,B100000001,1,N,개원중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,0,N,807947190,복식부기,결산세출,33515620,99252610,0,0,444110940,S010000699,2625700,0.0,B100000001,1,N,개포중학교,
중,공립,3,서울특별시 서초구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,1470860,N,350143260,미지정,결산세출,603976320,239264630,541272640,845767300,1305766500,S010000700,255409300,3923362.5,B100000001,1,N,경원중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,60277040,N,394464550,미지정,결산세출,546401770,387967060,133945860,620509143,1123471030,S010000701,140911425,4346872.3,B100000001,1,N,구룡중학교,
,공립,3,서울특별시 강남구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,9948000,N,346785400,복식부기,결산세출,553473730,247960659,82496090,451267388,733192612,S010000702,192662630,6116323.6,B100000001,1,N,압구정중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,710150,N,76900180,미지정,결산세출,621505081,454388191,135799640,692820910,1205615780,S010000705,255047000,3456613.4,B100000001,1,N,대명중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,1207650,N,0,미지정,결산세출,533575960,603220880,119404230,402873232,1072368250,S010000706,153316840,3235389.1,B100000001,1,N,대왕중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,10285730,N,17673000,미지정,결산세출,759234328,657458337,131099340,721233780,1280467980,S010000707,371610529,3656539.8,B100000001,1,N,대청중학교,
,공립,3,서울특별시 강남구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,3402650,N,0,미지정,결산세출,626959402,497021450,557718305,271776920,772682200,S010000708,195613990,4974787.3,B100000001,1,N,대치중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,8752010,N,0,복식부기,결산세출,596318160,474843804,54611060,629595066,1044241680,S010000709,138924440,4156962.2,B100000001,1,N,도곡중학교,
,공립,3,서울특별시 서초구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,127521060,N,0,미지정,결산세출,635300730,1031229440,65162650,403409202,816456850,S010000712,152747610,5886753.3,B100000001,1,N,방배중학교,
