파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
제주특별자치도교육청_공립_중등_결산_세입_2024.csv,74865711370,2177927730,2349950590,0,789545060,1213839910,중등
제주특별자치도교육청_공립_중등_결산_세입_2022.csv,55993936120,1306796620,1716384670,0,269306790,1266833240,중등
제주특별자치도교육청_공립_중등_결산_세입_2023.csv,68361091940,1651168380,2684203560,0,670690120,1338113290,중등
제주특별자치도교육청_공립_고등_결산_세입_2024.csv,72981146430,3188374730,4657782160,0,1280588980,1951082550,고등
제주특별자치도교육청_공립_고등_결산_세입_2023.csv,65764809380,2784580400,4788750210,0,1197864270,4012752510,고등
제주특별자치도교육청_공립_고등_결산_세입_2022.csv,59545518120,2401001310,3592350640,0,957717910,1380342070,고등
제주특별자치도교육청_공립_초등_결산_세입_2024.csv,184309824770,1598565680,8978156240,0,1037327462,3193577341,초등
제주특별자치도교육청_공립_초등_결산_세입_2022.csv,143155036520,1332863470,9197301640,0,400342774,8343761704,초등
제주특별자치도교육청_공립_초등_결산_세입_2023.csv,160343258490,1403614080,8066106220,0,949717492,6140290666,초등
중등_합계,199220739430,5135892730,6750538820,0,1729541970,3818786440,중등
고등_합계,198291473930,8373956440,13038883010,0,3436171160,7344177130,고등
초등_합계,487808119780,4335043230,26241564100,0,2387387728,17677629711,초등
2024_합계,332156682570,6964868140,15985888990,0,3107461502,6358499801,전체
2022_합계,258694490760,5040661400,14506036950,0,1627367474,10990937014,전체
2023_합계,294469159810,5839362860,15539059990,0,2818271882,11491156466,전체
