파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
제주특별자치도교육청_공립_초등_예산_세입_2024.csv,946514127.1186441,6336211.864406779,75826644.0677966,0.0,4551084.745762712,9167474.576271186,초등
제주특별자치도교육청_공립_초등_예산_세입_2022.csv,792467957.6271186,4373449.152542373,107720864.40677966,0.0,2707491.525423729,22269669.491525423,초등
제주특별자치도교육청_공립_초등_예산_세입_2023.csv,930816830.5084746,7411644.06779661,91429813.55932203,0.0,3713398.305084746,6142364.406779661,초등
제주특별자치도교육청_공립_고등_예산_세입_2024.csv,1830761761.9047618,71373285.71428572,263666857.14285713,0.0,44625476.190476194,20544142.85714286,고등
제주특별자치도교육청_공립_중등_예산_세입_2024.csv,1153795435.897436,30190820.512820512,75548230.76923077,0.0,7036743.58974359,9986410.256410256,중등
제주특별자치도교육청_공립_고등_예산_세입_2022.csv,1513453571.4285715,64261714.28571428,278699523.8095238,0.0,38536047.61904762,19713523.80952381,고등
제주특별자치도교육청_공립_고등_예산_세입_2023.csv,1677940000.0,65924571.428571425,247567285.7142857,0.0,40309619.047619045,15590285.714285715,고등
제주특별자치도교육청_공립_중등_예산_세입_2023.csv,1095421846.1538463,27762974.35897436,62744282.05128205,0.0,5462487.179487179,8133820.512820513,중등
제주특별자치도교육청_공립_중등_예산_세입_2022.csv,940426512.8205128,17427205.128205128,51714923.07692308,0.0,4867025.641025641,8217948.717948718,중등
초등_평균,889932971.7514124,6040435.028248589,91659107.34463276,0.0,3657324.8587570623,12526502.824858757,초등
고등_평균,1674051777.7777777,67186523.8095238,263311222.2222222,0.0,41157047.61904762,18615984.12698413,고등
중등_평균,1063214598.2905983,25127000.0,63335811.96581197,0.0,5788752.136752136,8779393.162393162,중등
