파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
제주특별자치도교육청_공립_초등_예산_세입_2024.csv,111688667000,747673000,8947544000,0,537028000,1081762000,초등
제주특별자치도교육청_공립_초등_예산_세입_2022.csv,93511219000,516067000,12711062000,0,319484000,2627821000,초등
제주특별자치도교육청_공립_초등_예산_세입_2023.csv,109836386000,874574000,10788718000,0,438181000,724799000,초등
제주특별자치도교육청_공립_고등_예산_세입_2024.csv,38445997000,1498839000,5537004000,0,937135000,431427000,고등
제주특별자치도교육청_공립_중등_예산_세입_2024.csv,44998022000,1177442000,2946381000,0,274433000,389470000,중등
제주특별자치도교육청_공립_고등_예산_세입_2022.csv,31782525000,1349496000,5852690000,0,809257000,413984000,고등
제주특별자치도교육청_공립_고등_예산_세입_2023.csv,35236740000,1384416000,5198913000,0,846502000,327396000,고등
제주특별자치도교육청_공립_중등_예산_세입_2023.csv,42721452000,1082756000,2447027000,0,213037000,317219000,중등
제주특별자치도교육청_공립_중등_예산_세입_2022.csv,36676634000,679661000,2016882000,0,189814000,320500000,중등
초등_합계,315036272000,2138314000,32447324000,0,1294693000,4434382000,초등
고등_합계,105465262000,4232751000,16588607000,0,2592894000,1172807000,고등
중등_합계,124396108000,2939859000,7410290000,0,677284000,1027189000,중등
2024_합계,195132686000,3423954000,17430929000,0,1748596000,1902659000,전체
2022_합계,161970378000,2545224000,20580634000,0,1318555000,3362305000,전체
2023_합계,187794578000,3341746000,18434658000,0,1497720000,1369414000,전체
