정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,51828920
,교직원보수,0
,기타 교직원 보수,43058610
,교직원 복지 및 역량강화,8770310
학생복지/교육격차 해소,학생복지/교육격차 해소,1134518540
,급식 관리,773941690
,기숙사 관리,195853250
,보건관리,48239290
,교육격차 해소,18290400
,학생복지,98193910
기본적 교육활동,기본적 교육활동,491660820
,교과 활동,343251230
,창의적 체험활동,148409590
,자유학기(년) 활동,0
선택적 교육활동,선택적 교육활동,30638390
,방과후학교 운영,7000000
,직업교육,0
,국제교육,0
,독서활동,19838390
,교기육성,0
,기타 선택적 교육활동,3800000
교육활동 지원,교육활동 지원,231975760
,교무업무 운영,79548200
,생활지도 운영,60795080
,연구학교 운영,0
,학습지원실 운영,213300
,교육여건 개선,91419180
학교 일반운영,학교 일반운영,365852560
,학교기관운영,118372690
,시설 장비 유지,244749690
,학교운영 협력,2730180
학교시설 확충,학교시설 확충,26321040
,시설확충 및 개선,26321040
학교 재무활동,학교 재무활동,0
,반환금,0
,예비비,0
세출합계,세출합계,2332796030
