파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
부산광역시교육청_공립_초등_결산_세입_2023.csv,500043729320,4698653551,72047726053,0,2945143825,3163956866,초등
부산광역시교육청_공립_중등_결산_세입_2022.csv,241681603469,807084302,8583713690,0,1438880503,1523342710,중등
부산광역시교육청_공립_중등_결산_세입_2023.csv,225915151740,978761359,8783654840,0,2108458836,1065645268,중등
부산광역시교육청_공립_초등_결산_세입_2022.csv,527150976914,5176343084,64282676070,0,1989603599,4054432101,초등
부산광역시교육청_공립_중등_결산_세입_2024.csv,253061295439,923468563,10840575680,0,2619415368,921095768,중등
부산광역시교육청_공립_초등_결산_세입_2024.csv,564605993911,5524164054,80051620693,0,4179633503,3125519258,초등
부산광역시교육청_공립_고등_결산_세입_2022.csv,174365907642,3927647810,16661337787,0,1582238402,3774978467,고등
부산광역시교육청_공립_고등_결산_세입_2023.csv,162977891030,4947176395,18942222730,0,2175493827,6175250607,고등
부산광역시교육청_공립_고등_결산_세입_2024.csv,185611914186,3304353145,22705429065,0,2563316204,5815019328,고등
초등_합계,1591800700145,15399160689,216382022816,0,9114380927,10343908225,초등
중등_합계,720658050648,2709314224,28207944210,0,6166754707,3510083746,중등
고등_합계,522955712858,12179177350,58308989582,0,6321048433,15765248402,고등
2023_합계,888936772090,10624591305,99773603623,0,7229096488,10404852741,전체
2022_합계,943198488025,9911075196,89527727547,0,5010722504,9352753278,전체
2024_합계,1003279203536,9751985762,113597625438,0,9362365075,9861634354,전체
