파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
부산광역시교육청_공립_초등_결산_세출_2024.csv,2681198681.0,210963450370.0,116098977038.0,148421227831.0,75137129105.0,96922212712.0,3354332890.0,466407219.0,1940609768.6,초등,298
부산광역시교육청_공립_중등_결산_세출_2024.csv,950679900.0,105944465394.0,56566854788.0,17015900435.0,39557407729.0,40737306504.0,6470276740.0,76765997.0,636276910.0999999,중등,135
부산광역시교육청_공립_중등_결산_세출_2023.csv,2566691940.0,97429691573.0,45155514559.0,15852168362.0,38327945333.0,35524919422.0,3026853460.0,46780210.0,565203718.1,중등,135
부산광역시교육청_공립_초등_결산_세출_2022.csv,8517933740.0,193580160651.0,90664167234.0,122376960503.0,101662140357.0,77200231739.0,5796962816.0,364850682.0,1711916070.4,초등,298
부산광역시교육청_공립_초등_결산_세출_2023.csv,5709568255.0,196260977885.0,97581371629.0,134521139388.0,60678484014.0,83418864113.0,1974522850.0,218113673.0,1686739064.8,초등,299
부산광역시교육청_공립_중등_결산_세출_2022.csv,4271804244.0,90612533415.0,43666539054.0,17050602485.0,59007740403.0,34425750435.0,3758161310.0,174039854.0,585100684.1,중등,135
부산광역시교육청_공립_고등_결산_세출_2024.csv,2462528597.0,72479531590.0,57520019644.0,19517818774.0,25713366303.0,31556203828.0,6418541990.0,337504600.0,462866018.1999999,고등,66
부산광역시교육청_공립_고등_결산_세출_2023.csv,4454221905.0,65833721587.0,46773798853.0,17995324900.0,25329517626.0,26600327203.0,2732002030.0,334585887.0,408150529.5,고등,66
부산광역시교육청_공립_고등_결산_세출_2022.csv,5307487365.0,64589286555.0,37888182810.0,16650157249.0,37684995549.0,25094190935.0,6570642200.0,1003073238.0,459871086.70000005,고등,66
초등_평균,5636315496.874861,200263718962.9866,101443851519.69498,135105788603.95978,79138602256.82906,85844389738.7542,3706668662.0536313,349643399.6927374,1779651039.5499442,초등,895
중등_평균,2596392028.0,97995563460.66667,48462969467.0,16639557094.0,45631031155.0,36895992120.333336,4418430503.333333,99195353.66666667,595527104.1,중등,405
고등_평균,4074745955.6666665,67634179910.666664,47394000435.666664,18054433641.0,29575959826.0,27750240655.333332,5240395406.666667,558387908.3333334,443629211.46666664,고등,198
전체_평균,4608037944.102137,155083978168.06076,79975808965.63686,87605793914.90788,63528475756.46529,64932011531.82644,4101823162.1548734,309523208.8184246,1282920388.1362484,전체,1498
