파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
부산광역시교육청_공립_중등_예산_세입_2022.csv,1281392911.1111112,1772740.7407407407,111947266.66666667,0.0,7233029.62962963,581488.8888888889,중등
부산광역시교육청_공립_중등_예산_세입_2023.csv,1364383244.4444444,2194148.1481481483,105310037.03703703,0.0,10978244.444444444,637237.0370370371,중등
부산광역시교육청_공립_중등_예산_세입_2024.csv,1219004103.7037036,2343874.074074074,115732400.0,0.0,13319948.148148147,515748.14814814815,중등
부산광역시교육청_공립_고등_예산_세입_2022.csv,1852994893.939394,6981212.121212121,364701454.54545456,0.0,15801863.636363637,25271166.666666668,고등
부산광역시교육청_공립_고등_예산_세입_2023.csv,2084307015.1515152,8616545.454545455,389177636.3636364,0.0,17549939.393939395,22788454.545454547,고등
부산광역시교육청_공립_고등_예산_세입_2024.csv,1831979121.2121212,9659939.393939395,405477409.09090906,0.0,21999121.21212121,18332560.606060605,고등
부산광역시교육청_공립_초등_예산_세입_2022.csv,1360646137.5838926,12055966.44295302,326766765.1006711,0.0,4512104.026845638,1166959.731543624,초등
부산광역시교육청_공립_초등_예산_세입_2023.csv,1467084471.5719063,17627642.14046823,323395638.7959866,0.0,6922461.538461538,1186752.508361204,초등
부산광역시교육청_공립_초등_예산_세입_2024.csv,1223854013.422819,12799107.382550336,331642842.2818792,0.0,9101268.45637584,1205278.523489933,초등
중등_평균,1288260086.419753,2103587.6543209874,110996567.90123457,0.0,10510407.407407409,578158.024691358,중등
고등_평균,1923093676.7676766,8419232.323232323,386452166.6666667,0.0,18450308.08080808,22130727.272727277,고등
초등_평균,1350528207.526206,14160905.32199053,327268415.39284563,0.0,6845278.007227671,1186330.2544649204,초등
