정책단위사업,정책단위사업.1,합계금액,지역명
,기타 선택적 교육활동,42042520.0,강원
교육활동 지원,교육활동 지원,394943650.0,강원
,교무업무 운영,12437200.0,강원
,생활지도 운영,27244350.0,강원
,연구학교 운영,10656650.0,강원
,학습지원실 운영,13162200.0,강원
,교육여건 개선,331443250.0,강원
학교 일반운영,학교 일반운영,406518290.0,강원
,학교기관운영,94831500.0,강원
,시설 장비 유지,306675800.0,강원
,학교운영 협력,5010990.0,강원
학교시설 확충,학교시설 확충,0.0,강원
,시설확충 및 개선,0.0,강원
학교 재무활동,학교 재무활동,55106670.0,강원
,반환금,55106670.0,강원
,예비비,0.0,강원
세출합계,세출합계,2018693918.0,강원
정책사업,단위사업,0.0,전남
인적자원 운용,인적자원 운용,86065180.0,전남
,교직원보수,0.0,전남
,기타 교직원 보수,70461800.0,전남
,교직원 복지 및 역량강화,15603380.0,전남
학생복지/교육격차 해소,학생복지/교육격차 해소,873679250.0,전남
,급식 관리,511257460.0,전남
,기숙사 관리,0.0,전남
,보건관리,128087700.0,전남
,교육격차 해소,0.0,전남
,학생복지,234334090.0,전남
기본적 교육활동,기본적 교육활동,518743290.0,전남
,교과 활동,372838610.0,전남
,창의적 체험활동,145904680.0,전남
,자유학기(년) 활동,0.0,전남
선택적 교육활동,선택적 교육활동,670564660.0,전남
,방과후학교 운영,316896270.0,전남
,직업교육,0.0,전남
,국제교육,0.0,전남
,독서활동,44166230.0,전남
,교기육성,225255940.0,전남
,기타 선택적 교육활동,84246220.0,전남
교육활동 지원,교육활동 지원,988498380.0,전남
,교무업무 운영,97266440.0,전남
,생활지도 운영,31913850.0,전남
,연구학교 운영,50934080.0,전남
,학습지원실 운영,24489000.0,전남
,교육여건 개선,783895010.0,전남
학교 일반운영,학교 일반운영,647928430.0,전남
,학교기관운영,245722480.0,전남
,시설 장비 유지,388641260.0,전남
,학교운영 협력,13564690.0,전남
학교시설 확충,학교시설 확충,96958510.0,전남
,시설확충 및 개선,96958510.0,전남
학교 재무활동,학교 재무활동,37298180.0,전남
,반환금,37298180.0,전남
,예비비,0.0,전남
세출합계,세출합계,3919735880.0,전남
정책사업,단위사업,0.0,울산
인적자원 운용,인적자원 운용,16038720.0,울산
,교직원보수,0.0,울산
,기타 교직원 보수,13749720.0,울산
,교직원 복지 및 역량강화,2289000.0,울산
학생복지/교육격차 해소,학생복지/교육격차 해소,604656700.0,울산
,급식 관리,398798570.0,울산
,기숙사 관리,0.0,울산
,보건관리,105235760.0,울산
,교육격차 해소,31652600.0,울산
,학생복지,68969770.0,울산
기본적 교육활동,기본적 교육활동,293095110.0,울산
,교과 활동,246849990.0,울산
,창의적 체험활동,46245120.0,울산
,자유학기(년) 활동,0.0,울산
선택적 교육활동,선택적 교육활동,258014995.0,울산
,방과후학교 운영,169261305.0,울산
,직업교육,0.0,울산
,국제교육,0.0,울산
,독서활동,32593760.0,울산
,교기육성,34167460.0,울산
,기타 선택적 교육활동,21992470.0,울산
교육활동 지원,교육활동 지원,251407670.0,울산
,교무업무 운영,7815390.0,울산
,생활지도 운영,33027730.0,울산
,연구학교 운영,0.0,울산
,학습지원실 운영,87712850.0,울산
,교육여건 개선,122851700.0,울산
학교 일반운영,학교 일반운영,209349240.0,울산
,학교기관운영,50893140.0,울산
,시설 장비 유지,157435660.0,울산
,학교운영 협력,1020440.0,울산
학교시설 확충,학교시설 확충,69392650.0,울산
,시설확충 및 개선,69392650.0,울산
학교 재무활동,학교 재무활동,22759080.0,울산
,반환금,22759080.0,울산
,예비비,0.0,울산
세출합계,세출합계,1724714165.0,울산
정책사업,단위사업,0.0,광주
인적자원 운용,인적자원 운용,64251784.0,광주
,교직원보수,0.0,광주
,기타 교직원 보수,46890270.0,광주
,교직원 복지 및 역량강화,17361514.0,광주
학생복지/교육격차 해소,학생복지/교육격차 해소,410209230.0,광주
,급식 관리,307276630.0,광주
,기숙사 관리,0.0,광주
,보건관리,49973790.0,광주
,교육격차 해소,0.0,광주
,학생복지,52958810.0,광주
기본적 교육활동,기본적 교육활동,206226150.0,광주
,교과 활동,171426116.0,광주
,창의적 체험활동,34800034.0,광주
,자유학기(년) 활동,0.0,광주
선택적 교육활동,선택적 교육활동,302155246.0,광주
,방과후학교 운영,271192650.0,광주
,직업교육,0.0,광주
,국제교육,0.0,광주
,독서활동,12202600.0,광주
,교기육성,18759996.0,광주
,기타 선택적 교육활동,0.0,광주
교육활동 지원,교육활동 지원,158762948.0,광주
,교무업무 운영,60367525.0,광주
,생활지도 운영,14298167.0,광주
,연구학교 운영,46808546.0,광주
,학습지원실 운영,17362210.0,광주
,교육여건 개선,19926500.0,광주
학교 일반운영,학교 일반운영,315375262.0,광주
,학교기관운영,176177394.0,광주
,시설 장비 유지,132806108.0,광주
,학교운영 협력,6391760.0,광주
학교시설 확충,학교시설 확충,0.0,광주
,시설확충 및 개선,0.0,광주
학교 재무활동,학교 재무활동,20570.0,광주
,반환금,20570.0,광주
,예비비,0.0,광주
세출합계,세출합계,1457001190.0,광주
정책사업,단위사업,0.0,경북
인적자원 운용,인적자원 운용,77582770.0,경북
,교직원보수,0.0,경북
,기타 교직원 보수,56733800.0,경북
,교직원 복지 및 역량강화,20848970.0,경북
학생복지/교육격차 해소,학생복지/교육격차 해소,1510630800.0,경북
,급식 관리,1034540980.0,경북
,기숙사 관리,0.0,경북
,보건관리,119254380.0,경북
,교육격차 해소,50050000.0,경북
,학생복지,306785440.0,경북
기본적 교육활동,기본적 교육활동,670692060.0,경북
,교과 활동,583019170.0,경북
,창의적 체험활동,71674650.0,경북
,자유학기(년) 활동,15998240.0,경북
선택적 교육활동,선택적 교육활동,682645630.0,경북
,방과후학교 운영,494710390.0,경북
,직업교육,0.0,경북
,국제교육,0.0,경북
,독서활동,88833170.0,경북
,교기육성,91935250.0,경북
,기타 선택적 교육활동,7166820.0,경북
교육활동 지원,교육활동 지원,1495035290.0,경북
,교무업무 운영,247678200.0,경북
,생활지도 운영,66114990.0,경북
,연구학교 운영,111723360.0,경북
,학습지원실 운영,48728490.0,경북
,교육여건 개선,1020790250.0,경북
학교 일반운영,학교 일반운영,668314580.0,경북
,학교기관운영,173371970.0,경북
,시설 장비 유지,486083970.0,경북
,학교운영 협력,8858640.0,경북
학교시설 확충,학교시설 확충,191420120.0,경북
,시설확충 및 개선,191420120.0,경북
학교 재무활동,학교 재무활동,68842360.0,경북
,반환금,68842360.0,경북
,예비비,0.0,경북
세출합계,세출합계,5365163610.0,경북
정책사업,단위사업,0.0,경기
인적자원 운용,인적자원 운용,6832500220.0,경기
,교직원보수,4895660130.0,경기
,기타 교직원 보수,1096612490.0,경기
,교직원 복지 및 역량강화,840227600.0,경기
학생복지/교육격차 해소,학생복지/교육격차 해소,10620903030.0,경기
,급식 관리,7922077750.0,경기
,기숙사 관리,0.0,경기
,보건관리,1190715620.0,경기
,교육격차 해소,64844910.0,경기
,학생복지,1443264750.0,경기
기본적 교육활동,기본적 교육활동,3561995660.0,경기
,교과 활동,3053346530.0,경기
,창의적 체험활동,400653490.0,경기
,자유학기(년) 활동,107995640.0,경기
선택적 교육활동,선택적 교육활동,2619770410.0,경기
,방과후학교 운영,1373993340.0,경기
,직업교육,0.0,경기
,국제교육,0.0,경기
,독서활동,412802470.0,경기
,교기육성,721663000.0,경기
,기타 선택적 교육활동,111311600.0,경기
교육활동 지원,교육활동 지원,3384735960.0,경기
,교무업무 운영,390416540.0,경기
,생활지도 운영,293080460.0,경기
,연구학교 운영,48994650.0,경기
,학습지원실 운영,427937690.0,경기
,교육여건 개선,2224306620.0,경기
학교 일반운영,학교 일반운영,5112025113.0,경기
,학교기관운영,1705666563.0,경기
,시설 장비 유지,3381451610.0,경기
,학교운영 협력,24906940.0,경기
학교시설 확충,학교시설 확충,3545852660.0,경기
,시설확충 및 개선,3545852660.0,경기
학교 재무활동,학교 재무활동,122090620.0,경기
,반환금,122090620.0,경기
,예비비,0.0,경기
세출합계,세출합계,35799873673.0,경기
정책사업,단위사업,0.0,충북
인적자원 운용,인적자원 운용,56308640.0,충북
,교직원보수,0.0,충북
,기타 교직원 보수,6131730.0,충북
,교직원 복지 및 역량강화,50176910.0,충북
학생복지/교육격차 해소,학생복지/교육격차 해소,1500664830.0,충북
,급식 관리,932471390.0,충북
,기숙사 관리,0.0,충북
,보건관리,215903300.0,충북
,교육격차 해소,9407500.0,충북
,학생복지,342882640.0,충북
기본적 교육활동,기본적 교육활동,492066097.0,충북
,교과 활동,345436387.0,충북
,창의적 체험활동,137335120.0,충북
,자유학기(년) 활동,9294590.0,충북
선택적 교육활동,선택적 교육활동,525584374.0,충북
,방과후학교 운영,404745444.0,충북
,직업교육,0.0,충북
,국제교육,0.0,충북
,독서활동,52182140.0,충북
,교기육성,25550580.0,충북
,기타 선택적 교육활동,43106210.0,충북
교육활동 지원,교육활동 지원,492686240.0,충북
,교무업무 운영,21953130.0,충북
,생활지도 운영,57373180.0,충북
,연구학교 운영,114933190.0,충북
,학습지원실 운영,80367820.0,충북
,교육여건 개선,218058920.0,충북
학교 일반운영,학교 일반운영,630559185.0,충북
,학교기관운영,137744970.0,충북
,시설 장비 유지,482456565.0,충북
,학교운영 협력,10357650.0,충북
학교시설 확충,학교시설 확충,38220000.0,충북
,시설확충 및 개선,38220000.0,충북
학교 재무활동,학교 재무활동,19751580.0,충북
,반환금,19751580.0,충북
,예비비,0.0,충북
세출합계,세출합계,3755840946.0,충북
정책사업,단위사업,0.0,제주
인적자원 운용,인적자원 운용,12848400.0,제주
,교직원보수,0.0,제주
,기타 교직원 보수,8951710.0,제주
,교직원 복지 및 역량강화,3896690.0,제주
학생복지/교육격차 해소,학생복지/교육격차 해소,337394805.0,제주
,급식 관리,260545815.0,제주
,기숙사 관리,0.0,제주
,보건관리,45001720.0,제주
,교육격차 해소,0.0,제주
,학생복지,31847270.0,제주
기본적 교육활동,기본적 교육활동,225348070.0,제주
,교과 활동,174694530.0,제주
,창의적 체험활동,50653540.0,제주
,자유학기(년) 활동,0.0,제주
선택적 교육활동,선택적 교육활동,151845260.0,제주
,방과후학교 운영,118877270.0,제주
,직업교육,0.0,제주
,국제교육,0.0,제주
,독서활동,23259430.0,제주
,교기육성,0.0,제주
,기타 선택적 교육활동,9708560.0,제주
교육활동 지원,교육활동 지원,175596030.0,제주
,교무업무 운영,7967800.0,제주
,생활지도 운영,79371250.0,제주
,연구학교 운영,30447880.0,제주
,학습지원실 운영,21816350.0,제주
,교육여건 개선,35992750.0,제주
학교 일반운영,학교 일반운영,149404265.0,제주
,학교기관운영,25216125.0,제주
,시설 장비 유지,117830740.0,제주
,학교운영 협력,6357400.0,제주
학교시설 확충,학교시설 확충,326060100.0,제주
,시설확충 및 개선,326060100.0,제주
학교 재무활동,학교 재무활동,0.0,제주
,반환금,0.0,제주
,예비비,0.0,제주
세출합계,세출합계,1378496930.0,제주
정책사업,단위사업,0.0,대전
인적자원 운용,인적자원 운용,27415850.0,대전
,교직원보수,0.0,대전
,기타 교직원 보수,16803280.0,대전
,교직원 복지 및 역량강화,10612570.0,대전
학생복지/교육격차 해소,학생복지/교육격차 해소,422994610.0,대전
,급식 관리,311137450.0,대전
,기숙사 관리,0.0,대전
,보건관리,25320250.0,대전
,교육격차 해소,3307000.0,대전
,학생복지,83229910.0,대전
기본적 교육활동,기본적 교육활동,144639580.0,대전
,교과 활동,130279380.0,대전
,창의적 체험활동,14360200.0,대전
,자유학기(년) 활동,0.0,대전
선택적 교육활동,선택적 교육활동,358015190.0,대전
,방과후학교 운영,243386520.0,대전
,직업교육,0.0,대전
,국제교육,0.0,대전
,독서활동,54714400.0,대전
,교기육성,54914270.0,대전
,기타 선택적 교육활동,5000000.0,대전
교육활동 지원,교육활동 지원,234992460.0,대전
,교무업무 운영,45938030.0,대전
,생활지도 운영,37237080.0,대전
,연구학교 운영,8000000.0,대전
,학습지원실 운영,13510240.0,대전
,교육여건 개선,130307110.0,대전
학교 일반운영,학교 일반운영,202841570.0,대전
,학교기관운영,113052700.0,대전
,시설 장비 유지,89388870.0,대전
,학교운영 협력,400000.0,대전
학교시설 확충,학교시설 확충,0.0,대전
,시설확충 및 개선,0.0,대전
학교 재무활동,학교 재무활동,3079800.0,대전
,반환금,3079800.0,대전
,예비비,0.0,대전
세출합계,세출합계,1393979060.0,대전
정책사업,단위사업,0.0,대구
인적자원 운용,인적자원 운용,30781923.0,대구
,교직원보수,0.0,대구
,기타 교직원 보수,24589180.0,대구
,교직원 복지 및 역량강화,6192743.0,대구
학생복지/교육격차 해소,학생복지/교육격차 해소,423081270.0,대구
,급식 관리,392575230.0,대구
,기숙사 관리,0.0,대구
,보건관리,23587000.0,대구
,교육격차 해소,0.0,대구
,학생복지,6919040.0,대구
기본적 교육활동,기본적 교육활동,221892188.0,대구
,교과 활동,196831048.0,대구
,창의적 체험활동,25061140.0,대구
,자유학기(년) 활동,0.0,대구
선택적 교육활동,선택적 교육활동,275552530.0,대구
,방과후학교 운영,251205570.0,대구
,직업교육,0.0,대구
,국제교육,0.0,대구
,독서활동,12339400.0,대구
,교기육성,3261870.0,대구
,기타 선택적 교육활동,8745690.0,대구
교육활동 지원,교육활동 지원,159079020.0,대구
,교무업무 운영,3711690.0,대구
,생활지도 운영,46978060.0,대구
,연구학교 운영,17496660.0,대구
,학습지원실 운영,20223510.0,대구
,교육여건 개선,70669100.0,대구
학교 일반운영,학교 일반운영,212314884.0,대구
,학교기관운영,78260054.0,대구
,시설 장비 유지,132502830.0,대구
,학교운영 협력,1552000.0,대구
학교시설 확충,학교시설 확충,67865480.0,대구
,시설확충 및 개선,67865480.0,대구
학교 재무활동,학교 재무활동,209780.0,대구
,반환금,209780.0,대구
,예비비,0.0,대구
세출합계,세출합계,1390777075.0,대구
정책사업,단위사업,0.0,전북
인적자원 운용,인적자원 운용,26815060.0,전북
,교직원보수,0.0,전북
,기타 교직원 보수,15465600.0,전북
,교직원 복지 및 역량강화,11349460.0,전북
학생복지/교육격차 해소,학생복지/교육격차 해소,427221950.0,전북
,급식 관리,104163950.0,전북
,기숙사 관리,0.0,전북
,보건관리,109967690.0,전북
,교육격차 해소,96915660.0,전북
,학생복지,116174650.0,전북
기본적 교육활동,기본적 교육활동,275954410.0,전북
,교과 활동,211783860.0,전북
,창의적 체험활동,60260550.0,전북
,자유학기(년) 활동,3910000.0,전북
선택적 교육활동,선택적 교육활동,192832130.0,전북
,방과후학교 운영,159618510.0,전북
,직업교육,0.0,전북
,국제교육,0.0,전북
,독서활동,28213740.0,전북
,교기육성,0.0,전북
,기타 선택적 교육활동,4999880.0,전북
교육활동 지원,교육활동 지원,119993030.0,전북
,교무업무 운영,23176350.0,전북
,생활지도 운영,2410920.0,전북
,연구학교 운영,14515500.0,전북
,학습지원실 운영,46865980.0,전북
,교육여건 개선,33024280.0,전북
학교 일반운영,학교 일반운영,532693610.0,전북
,학교기관운영,143538500.0,전북
,시설 장비 유지,381895740.0,전북
,학교운영 협력,7259370.0,전북
학교시설 확충,학교시설 확충,43063000.0,전북
,시설확충 및 개선,43063000.0,전북
학교 재무활동,학교 재무활동,4575140.0,전북
,반환금,4575140.0,전북
,예비비,0.0,전북
세출합계,세출합계,1623148330.0,전북
정책사업,단위사업,0.0,부산
인적자원 운용,인적자원 운용,133145580.0,부산
,교직원보수,0.0,부산
,기타 교직원 보수,118792790.0,부산
,교직원 복지 및 역량강화,14352790.0,부산
학생복지/교육격차 해소,학생복지/교육격차 해소,3009543160.0,부산
,급식 관리,2161202410.0,부산
,기숙사 관리,0.0,부산
,보건관리,329091230.0,부산
,교육격차 해소,4193000.0,부산
,학생복지,515056520.0,부산
기본적 교육활동,기본적 교육활동,1285564200.0,부산
,교과 활동,990855440.0,부산
,창의적 체험활동,266708760.0,부산
,자유학기(년) 활동,28000000.0,부산
선택적 교육활동,선택적 교육활동,1466799530.0,부산
,방과후학교 운영,849448510.0,부산
,직업교육,0.0,부산
,국제교육,6250450.0,부산
,독서활동,119702150.0,부산
,교기육성,308747610.0,부산
,기타 선택적 교육활동,182650810.0,부산
교육활동 지원,교육활동 지원,1867908510.0,부산
,교무업무 운영,203451990.0,부산
,생활지도 운영,79775930.0,부산
,연구학교 운영,10000000.0,부산
,학습지원실 운영,246421500.0,부산
,교육여건 개선,1328259090.0,부산
학교 일반운영,학교 일반운영,939386520.0,부산
,학교기관운영,338345820.0,부산
,시설 장비 유지,584315520.0,부산
,학교운영 협력,16725180.0,부산
학교시설 확충,학교시설 확충,6000000.0,부산
,시설확충 및 개선,6000000.0,부산
학교 재무활동,학교 재무활동,0.0,부산
,반환금,0.0,부산
,예비비,0.0,부산
세출합계,세출합계,8708347500.0,부산
정책사업,단위사업,0.0,충남
인적자원 운용,인적자원 운용,46026610.0,충남
,교직원보수,0.0,충남
,기타 교직원 보수,23535330.0,충남
,교직원 복지 및 역량강화,22491280.0,충남
학생복지/교육격차 해소,학생복지/교육격차 해소,1067058210.0,충남
,급식 관리,644287350.0,충남
,기숙사 관리,0.0,충남
,보건관리,196056290.0,충남
,교육격차 해소,1900000.0,충남
,학생복지,224814570.0,충남
기본적 교육활동,기본적 교육활동,725030960.0,충남
,교과 활동,582539850.0,충남
,창의적 체험활동,130007170.0,충남
,자유학기(년) 활동,12483940.0,충남
선택적 교육활동,선택적 교육활동,1051123090.0,충남
,방과후학교 운영,424603540.0,충남
,직업교육,0.0,충남
,국제교육,0.0,충남
,독서활동,178689950.0,충남
,교기육성,279644270.0,충남
,기타 선택적 교육활동,168185330.0,충남
교육활동 지원,교육활동 지원,775304340.0,충남
,교무업무 운영,44635710.0,충남
,생활지도 운영,110769750.0,충남
,연구학교 운영,51071590.0,충남
,학습지원실 운영,36474270.0,충남
,교육여건 개선,532353020.0,충남
학교 일반운영,학교 일반운영,821390567.0,충남
,학교기관운영,297930417.0,충남
,시설 장비 유지,512767290.0,충남
,학교운영 협력,10692860.0,충남
학교시설 확충,학교시설 확충,0.0,충남
,시설확충 및 개선,0.0,충남
학교 재무활동,학교 재무활동,0.0,충남
,반환금,0.0,충남
,예비비,0.0,충남
세출합계,세출합계,4485933777.0,충남
정책사업,단위사업,0.0,세종
인적자원 운용,인적자원 운용,14590530.0,세종
,교직원보수,0.0,세종
,기타 교직원 보수,6286770.0,세종
,교직원 복지 및 역량강화,8303760.0,세종
학생복지/교육격차 해소,학생복지/교육격차 해소,166728450.0,세종
,급식 관리,93298230.0,세종
,기숙사 관리,0.0,세종
,보건관리,70013740.0,세종
,교육격차 해소,0.0,세종
,학생복지,3416480.0,세종
기본적 교육활동,기본적 교육활동,157411060.0,세종
,교과 활동,132148630.0,세종
,창의적 체험활동,25262430.0,세종
,자유학기(년) 활동,0.0,세종
선택적 교육활동,선택적 교육활동,295887860.0,세종
,방과후학교 운영,244232800.0,세종
,직업교육,0.0,세종
,국제교육,0.0,세종
,독서활동,49656240.0,세종
,교기육성,0.0,세종
,기타 선택적 교육활동,1998820.0,세종
교육활동 지원,교육활동 지원,125951730.0,세종
,교무업무 운영,22916680.0,세종
,생활지도 운영,43967510.0,세종
,연구학교 운영,0.0,세종
,학습지원실 운영,24945870.0,세종
,교육여건 개선,34121670.0,세종
학교 일반운영,학교 일반운영,220977420.0,세종
,학교기관운영,48205640.0,세종
,시설 장비 유지,170216260.0,세종
,학교운영 협력,2555520.0,세종
학교시설 확충,학교시설 확충,0.0,세종
,시설확충 및 개선,0.0,세종
학교 재무활동,학교 재무활동,0.0,세종
,반환금,0.0,세종
,예비비,0.0,세종
세출합계,세출합계,981547050.0,세종
정책사업,단위사업,0.0,경남
인적자원 운용,인적자원 운용,239410840.0,경남
,교직원보수,0.0,경남
,기타 교직원 보수,177505210.0,경남
,교직원 복지 및 역량강화,61905630.0,경남
학생복지/교육격차 해소,학생복지/교육격차 해소,3039487260.0,경남
,급식 관리,2257811100.0,경남
,기숙사 관리,191713300.0,경남
,보건관리,239136360.0,경남
,교육격차 해소,83741280.0,경남
,학생복지,267085220.0,경남
기본적 교육활동,기본적 교육활동,1019872510.0,경남
,교과 활동,778149830.0,경남
,창의적 체험활동,222145900.0,경남
,자유학기(년) 활동,19576780.0,경남
선택적 교육활동,선택적 교육활동,1242823600.0,경남
,방과후학교 운영,771924430.0,경남
,직업교육,0.0,경남
,국제교육,0.0,경남
,독서활동,121103850.0,경남
,교기육성,322884290.0,경남
,기타 선택적 교육활동,26911030.0,경남
교육활동 지원,교육활동 지원,767208320.0,경남
,교무업무 운영,265916150.0,경남
,생활지도 운영,143890530.0,경남
,연구학교 운영,61848980.0,경남
,학습지원실 운영,58981380.0,경남
,교육여건 개선,236571280.0,경남
학교 일반운영,학교 일반운영,1214332310.0,경남
,학교기관운영,413248910.0,경남
,시설 장비 유지,793797910.0,경남
,학교운영 협력,7285490.0,경남
학교시설 확충,학교시설 확충,189417400.0,경남
,시설확충 및 개선,189417400.0,경남
학교 재무활동,학교 재무활동,6563020.0,경남
,반환금,6563020.0,경남
,예비비,0.0,경남
세출합계,세출합계,7719115260.0,경남
