정책단위사업,정책단위사업.1,합계금액,지역명
,학습지원실 운영,280784000.0,서울
,교육여건 개선,168363000.0,서울
학교 일반운영,학교 일반운영,3127690000.0,서울
,학교기관운영,674614000.0,서울
,시설 장비 유지,2436511000.0,서울
,학교운영 협력,16565000.0,서울
학교시설 확충,학교시설 확충,238000000.0,서울
,시설확충 및 개선,238000000.0,서울
학교 재무활동,학교 재무활동,11200000.0,서울
,반환금,11200000.0,서울
,예비비,0.0,서울
세출합계,세출합계,20000674000.0,서울
정책사업,단위사업,0.0,세종
인적자원 운용,인적자원 운용,12010000.0,세종
,교직원보수,0.0,세종
,기타 교직원 보수,960000.0,세종
,교직원 복지 및 역량강화,11050000.0,세종
학생복지/교육격차 해소,학생복지/교육격차 해소,127100000.0,세종
,급식 관리,98130000.0,세종
,기숙사 관리,0.0,세종
,보건관리,22670000.0,세종
,교육격차 해소,0.0,세종
,학생복지,6300000.0,세종
기본적 교육활동,기본적 교육활동,173050000.0,세종
,교과 활동,90225000.0,세종
,창의적 체험활동,82825000.0,세종
,자유학기(년) 활동,0.0,세종
선택적 교육활동,선택적 교육활동,378879000.0,세종
,방과후학교 운영,348005000.0,세종
,직업교육,0.0,세종
,국제교육,2500000.0,세종
,독서활동,28374000.0,세종
,교기육성,0.0,세종
,기타 선택적 교육활동,0.0,세종
교육활동 지원,교육활동 지원,80079000.0,세종
,교무업무 운영,24575000.0,세종
,생활지도 운영,32704000.0,세종
,연구학교 운영,0.0,세종
,학습지원실 운영,22800000.0,세종
,교육여건 개선,0.0,세종
학교 일반운영,학교 일반운영,224924000.0,세종
,학교기관운영,45752000.0,세종
,시설 장비 유지,175772000.0,세종
,학교운영 협력,3400000.0,세종
학교시설 확충,학교시설 확충,0.0,세종
,시설확충 및 개선,0.0,세종
학교 재무활동,학교 재무활동,500000.0,세종
,반환금,0.0,세종
,예비비,500000.0,세종
세출합계,세출합계,996542000.0,세종
정책사업,단위사업,0.0,충북
인적자원 운용,인적자원 운용,80774000.0,충북
,교직원보수,0.0,충북
,기타 교직원 보수,12060000.0,충북
,교직원 복지 및 역량강화,68714000.0,충북
학생복지/교육격차 해소,학생복지/교육격차 해소,1264590000.0,충북
,급식 관리,863225000.0,충북
,기숙사 관리,0.0,충북
,보건관리,101437000.0,충북
,교육격차 해소,0.0,충북
,학생복지,299928000.0,충북
기본적 교육활동,기본적 교육활동,435731000.0,충북
,교과 활동,210479000.0,충북
,창의적 체험활동,225252000.0,충북
,자유학기(년) 활동,0.0,충북
선택적 교육활동,선택적 교육활동,194068000.0,충북
,방과후학교 운영,133276000.0,충북
,직업교육,0.0,충북
,국제교육,0.0,충북
,독서활동,45004000.0,충북
,교기육성,11400000.0,충북
,기타 선택적 교육활동,4388000.0,충북
교육활동 지원,교육활동 지원,198119000.0,충북
,교무업무 운영,34438000.0,충북
,생활지도 운영,64986000.0,충북
,연구학교 운영,15000000.0,충북
,학습지원실 운영,41448000.0,충북
,교육여건 개선,42247000.0,충북
학교 일반운영,학교 일반운영,719510000.0,충북
,학교기관운영,202969000.0,충북
,시설 장비 유지,501201000.0,충북
,학교운영 협력,15340000.0,충북
학교시설 확충,학교시설 확충,0.0,충북
,시설확충 및 개선,0.0,충북
학교 재무활동,학교 재무활동,11520000.0,충북
,반환금,20000.0,충북
,예비비,11500000.0,충북
세출합계,세출합계,2904312000.0,충북
정책사업,단위사업,0.0,경남
인적자원 운용,인적자원 운용,172165000.0,경남
,교직원보수,0.0,경남
,기타 교직원 보수,141384000.0,경남
,교직원 복지 및 역량강화,30781000.0,경남
학생복지/교육격차 해소,학생복지/교육격차 해소,2843875000.0,경남
,급식 관리,2331257000.0,경남
,기숙사 관리,159501000.0,경남
,보건관리,102885000.0,경남
,교육격차 해소,7769000.0,경남
,학생복지,242463000.0,경남
기본적 교육활동,기본적 교육활동,812374000.0,경남
,교과 활동,447951000.0,경남
,창의적 체험활동,364423000.0,경남
,자유학기(년) 활동,0.0,경남
선택적 교육활동,선택적 교육활동,818111000.0,경남
,방과후학교 운영,614056000.0,경남
,직업교육,0.0,경남
,국제교육,0.0,경남
,독서활동,122925000.0,경남
,교기육성,75930000.0,경남
,기타 선택적 교육활동,5200000.0,경남
교육활동 지원,교육활동 지원,390124000.0,경남
,교무업무 운영,264895000.0,경남
,생활지도 운영,73819000.0,경남
,연구학교 운영,0.0,경남
,학습지원실 운영,38110000.0,경남
,교육여건 개선,13300000.0,경남
학교 일반운영,학교 일반운영,1085462000.0,경남
,학교기관운영,334457000.0,경남
,시설 장비 유지,736835000.0,경남
,학교운영 협력,14170000.0,경남
학교시설 확충,학교시설 확충,7000000.0,경남
,시설확충 및 개선,7000000.0,경남
학교 재무활동,학교 재무활동,13000000.0,경남
,반환금,0.0,경남
,예비비,13000000.0,경남
세출합계,세출합계,6142111000.0,경남
정책사업,단위사업,0.0,강원
인적자원 운용,인적자원 운용,10390000.0,강원
,교직원보수,0.0,강원
,기타 교직원 보수,200000.0,강원
,교직원 복지 및 역량강화,10190000.0,강원
학생복지/교육격차 해소,학생복지/교육격차 해소,192044000.0,강원
,급식 관리,124207000.0,강원
,기숙사 관리,0.0,강원
,보건관리,52052000.0,강원
,교육격차 해소,0.0,강원
,학생복지,15785000.0,강원
기본적 교육활동,기본적 교육활동,161910000.0,강원
,교과 활동,98062000.0,강원
,창의적 체험활동,63848000.0,강원
,자유학기(년) 활동,0.0,강원
선택적 교육활동,선택적 교육활동,123790000.0,강원
,방과후학교 운영,89600000.0,강원
,직업교육,0.0,강원
,국제교육,0.0,강원
,독서활동,25455000.0,강원
,교기육성,965000.0,강원
,기타 선택적 교육활동,7770000.0,강원
교육활동 지원,교육활동 지원,55764000.0,강원
,교무업무 운영,17804000.0,강원
,생활지도 운영,2440000.0,강원
,연구학교 운영,0.0,강원
,학습지원실 운영,11020000.0,강원
,교육여건 개선,24500000.0,강원
학교 일반운영,학교 일반운영,355573000.0,강원
,학교기관운영,114148000.0,강원
,시설 장비 유지,228865000.0,강원
,학교운영 협력,12560000.0,강원
학교시설 확충,학교시설 확충,6011000.0,강원
,시설확충 및 개선,6011000.0,강원
학교 재무활동,학교 재무활동,0.0,강원
,반환금,0.0,강원
,예비비,0.0,강원
세출합계,세출합계,905482000.0,강원
정책사업,단위사업,0.0,대전
인적자원 운용,인적자원 운용,23245000.0,대전
,교직원보수,0.0,대전
,기타 교직원 보수,12960000.0,대전
,교직원 복지 및 역량강화,10285000.0,대전
학생복지/교육격차 해소,학생복지/교육격차 해소,325757000.0,대전
,급식 관리,279876000.0,대전
,기숙사 관리,0.0,대전
,보건관리,24933000.0,대전
,교육격차 해소,0.0,대전
,학생복지,20948000.0,대전
기본적 교육활동,기본적 교육활동,148608000.0,대전
,교과 활동,125837000.0,대전
,창의적 체험활동,22771000.0,대전
,자유학기(년) 활동,0.0,대전
선택적 교육활동,선택적 교육활동,83041000.0,대전
,방과후학교 운영,60690000.0,대전
,직업교육,0.0,대전
,국제교육,0.0,대전
,독서활동,20271000.0,대전
,교기육성,2000000.0,대전
,기타 선택적 교육활동,80000.0,대전
교육활동 지원,교육활동 지원,77694000.0,대전
,교무업무 운영,51906000.0,대전
,생활지도 운영,14300000.0,대전
,연구학교 운영,0.0,대전
,학습지원실 운영,11488000.0,대전
,교육여건 개선,0.0,대전
학교 일반운영,학교 일반운영,205740000.0,대전
,학교기관운영,124749000.0,대전
,시설 장비 유지,79217000.0,대전
,학교운영 협력,1774000.0,대전
학교시설 확충,학교시설 확충,0.0,대전
,시설확충 및 개선,0.0,대전
학교 재무활동,학교 재무활동,800000.0,대전
,반환금,800000.0,대전
,예비비,0.0,대전
세출합계,세출합계,864885000.0,대전
정책사업,단위사업,0.0,인천
인적자원 운용,인적자원 운용,155193000.0,인천
,교직원보수,0.0,인천
,기타 교직원 보수,97000000.0,인천
,교직원 복지 및 역량강화,58193000.0,인천
학생복지/교육격차 해소,학생복지/교육격차 해소,1987407000.0,인천
,급식 관리,1803368000.0,인천
,기숙사 관리,0.0,인천
,보건관리,111009000.0,인천
,교육격차 해소,600000.0,인천
,학생복지,72430000.0,인천
기본적 교육활동,기본적 교육활동,692000000.0,인천
,교과 활동,571887000.0,인천
,창의적 체험활동,120113000.0,인천
,자유학기(년) 활동,0.0,인천
선택적 교육활동,선택적 교육활동,643631000.0,인천
,방과후학교 운영,384631000.0,인천
,직업교육,0.0,인천
,국제교육,0.0,인천
,독서활동,91169000.0,인천
,교기육성,163791000.0,인천
,기타 선택적 교육활동,4040000.0,인천
교육활동 지원,교육활동 지원,419237000.0,인천
,교무업무 운영,249072000.0,인천
,생활지도 운영,64206000.0,인천
,연구학교 운영,10000000.0,인천
,학습지원실 운영,52080000.0,인천
,교육여건 개선,43879000.0,인천
학교 일반운영,학교 일반운영,661654000.0,인천
,학교기관운영,237297000.0,인천
,시설 장비 유지,409487000.0,인천
,학교운영 협력,14870000.0,인천
학교시설 확충,학교시설 확충,0.0,인천
,시설확충 및 개선,0.0,인천
학교 재무활동,학교 재무활동,11800000.0,인천
,반환금,0.0,인천
,예비비,11800000.0,인천
세출합계,세출합계,4570922000.0,인천
정책사업,단위사업,0.0,경기
인적자원 운용,인적자원 운용,6387544000.0,경기
,교직원보수,4694579000.0,경기
,기타 교직원 보수,1289279000.0,경기
,교직원 복지 및 역량강화,403686000.0,경기
학생복지/교육격차 해소,학생복지/교육격차 해소,8720160000.0,경기
,급식 관리,8003201000.0,경기
,기숙사 관리,0.0,경기
,보건관리,519634000.0,경기
,교육격차 해소,0.0,경기
,학생복지,197325000.0,경기
기본적 교육활동,기본적 교육활동,1985412000.0,경기
,교과 활동,1025466000.0,경기
,창의적 체험활동,931147000.0,경기
,자유학기(년) 활동,28799000.0,경기
선택적 교육활동,선택적 교육활동,2027808000.0,경기
,방과후학교 운영,1176564000.0,경기
,직업교육,0.0,경기
,국제교육,0.0,경기
,독서활동,298514000.0,경기
,교기육성,551660000.0,경기
,기타 선택적 교육활동,1070000.0,경기
교육활동 지원,교육활동 지원,805553000.0,경기
,교무업무 운영,237024000.0,경기
,생활지도 운영,78735000.0,경기
,연구학교 운영,0.0,경기
,학습지원실 운영,388006000.0,경기
,교육여건 개선,101788000.0,경기
학교 일반운영,학교 일반운영,4204020000.0,경기
,학교기관운영,1162392000.0,경기
,시설 장비 유지,2994569000.0,경기
,학교운영 협력,47059000.0,경기
학교시설 확충,학교시설 확충,1400000.0,경기
,시설확충 및 개선,1400000.0,경기
학교 재무활동,학교 재무활동,11821000.0,경기
,반환금,11620000.0,경기
,예비비,201000.0,경기
세출합계,세출합계,24143718000.0,경기
정책사업,단위사업,0.0,울산
인적자원 운용,인적자원 운용,20091000.0,울산
,교직원보수,0.0,울산
,기타 교직원 보수,3111000.0,울산
,교직원 복지 및 역량강화,16980000.0,울산
학생복지/교육격차 해소,학생복지/교육격차 해소,412801000.0,울산
,급식 관리,379450000.0,울산
,기숙사 관리,0.0,울산
,보건관리,24121000.0,울산
,교육격차 해소,1150000.0,울산
,학생복지,8080000.0,울산
기본적 교육활동,기본적 교육활동,137108000.0,울산
,교과 활동,73008000.0,울산
,창의적 체험활동,64100000.0,울산
,자유학기(년) 활동,0.0,울산
선택적 교육활동,선택적 교육활동,435154000.0,울산
,방과후학교 운영,392834000.0,울산
,직업교육,0.0,울산
,국제교육,0.0,울산
,독서활동,22900000.0,울산
,교기육성,15220000.0,울산
,기타 선택적 교육활동,4200000.0,울산
교육활동 지원,교육활동 지원,52987000.0,울산
,교무업무 운영,8690000.0,울산
,생활지도 운영,19890000.0,울산
,연구학교 운영,0.0,울산
,학습지원실 운영,24407000.0,울산
,교육여건 개선,0.0,울산
학교 일반운영,학교 일반운영,241872000.0,울산
,학교기관운영,67655000.0,울산
,시설 장비 유지,164467000.0,울산
,학교운영 협력,9750000.0,울산
학교시설 확충,학교시설 확충,0.0,울산
,시설확충 및 개선,0.0,울산
학교 재무활동,학교 재무활동,3000000.0,울산
,반환금,0.0,울산
,예비비,3000000.0,울산
세출합계,세출합계,1303013000.0,울산
정책사업,단위사업,0.0,제주
인적자원 운용,인적자원 운용,13235000.0,제주
,교직원보수,0.0,제주
,기타 교직원 보수,6560000.0,제주
,교직원 복지 및 역량강화,6675000.0,제주
학생복지/교육격차 해소,학생복지/교육격차 해소,258699000.0,제주
,급식 관리,203446000.0,제주
,기숙사 관리,0.0,제주
,보건관리,29653000.0,제주
,교육격차 해소,0.0,제주
,학생복지,25600000.0,제주
기본적 교육활동,기본적 교육활동,136333000.0,제주
,교과 활동,94265000.0,제주
,창의적 체험활동,42068000.0,제주
,자유학기(년) 활동,0.0,제주
선택적 교육활동,선택적 교육활동,174168000.0,제주
,방과후학교 운영,144104000.0,제주
,직업교육,0.0,제주
,국제교육,0.0,제주
,독서활동,18664000.0,제주
,교기육성,0.0,제주
,기타 선택적 교육활동,11400000.0,제주
교육활동 지원,교육활동 지원,110234000.0,제주
,교무업무 운영,6700000.0,제주
,생활지도 운영,20540000.0,제주
,연구학교 운영,38000000.0,제주
,학습지원실 운영,9994000.0,제주
,교육여건 개선,35000000.0,제주
학교 일반운영,학교 일반운영,139504000.0,제주
,학교기관운영,29728000.0,제주
,시설 장비 유지,101446000.0,제주
,학교운영 협력,8330000.0,제주
학교시설 확충,학교시설 확충,100000000.0,제주
,시설확충 및 개선,100000000.0,제주
학교 재무활동,학교 재무활동,1000000.0,제주
,반환금,0.0,제주
,예비비,1000000.0,제주
세출합계,세출합계,933173000.0,제주
정책사업,단위사업,0.0,경북
인적자원 운용,인적자원 운용,61505000.0,경북
,교직원보수,0.0,경북
,기타 교직원 보수,51870000.0,경북
,교직원 복지 및 역량강화,9635000.0,경북
학생복지/교육격차 해소,학생복지/교육격차 해소,338447000.0,경북
,급식 관리,206165000.0,경북
,기숙사 관리,0.0,경북
,보건관리,122287000.0,경북
,교육격차 해소,0.0,경북
,학생복지,9995000.0,경북
기본적 교육활동,기본적 교육활동,381575000.0,경북
,교과 활동,186993000.0,경북
,창의적 체험활동,189582000.0,경북
,자유학기(년) 활동,5000000.0,경북
선택적 교육활동,선택적 교육활동,341253000.0,경북
,방과후학교 운영,256173000.0,경북
,직업교육,0.0,경북
,국제교육,27000000.0,경북
,독서활동,45730000.0,경북
,교기육성,11350000.0,경북
,기타 선택적 교육활동,1000000.0,경북
교육활동 지원,교육활동 지원,233683000.0,경북
,교무업무 운영,46920000.0,경북
,생활지도 운영,61910000.0,경북
,연구학교 운영,34240000.0,경북
,학습지원실 운영,56123000.0,경북
,교육여건 개선,34490000.0,경북
학교 일반운영,학교 일반운영,630724000.0,경북
,학교기관운영,155119000.0,경북
,시설 장비 유지,469305000.0,경북
,학교운영 협력,6300000.0,경북
학교시설 확충,학교시설 확충,0.0,경북
,시설확충 및 개선,0.0,경북
학교 재무활동,학교 재무활동,3440000.0,경북
,반환금,0.0,경북
,예비비,3440000.0,경북
세출합계,세출합계,1990627000.0,경북
정책사업,단위사업,0.0,광주
인적자원 운용,인적자원 운용,20750000.0,광주
,교직원보수,0.0,광주
,기타 교직원 보수,0.0,광주
,교직원 복지 및 역량강화,20750000.0,광주
학생복지/교육격차 해소,학생복지/교육격차 해소,323371000.0,광주
,급식 관리,298964000.0,광주
,기숙사 관리,0.0,광주
,보건관리,24407000.0,광주
,교육격차 해소,0.0,광주
,학생복지,0.0,광주
기본적 교육활동,기본적 교육활동,141154000.0,광주
,교과 활동,103754000.0,광주
,창의적 체험활동,37400000.0,광주
,자유학기(년) 활동,0.0,광주
선택적 교육활동,선택적 교육활동,253953000.0,광주
,방과후학교 운영,239313000.0,광주
,직업교육,0.0,광주
,국제교육,0.0,광주
,독서활동,14140000.0,광주
,교기육성,500000.0,광주
,기타 선택적 교육활동,0.0,광주
교육활동 지원,교육활동 지원,129150000.0,광주
,교무업무 운영,6360000.0,광주
,생활지도 운영,18600000.0,광주
,연구학교 운영,47000000.0,광주
,학습지원실 운영,18490000.0,광주
,교육여건 개선,38700000.0,광주
학교 일반운영,학교 일반운영,277875000.0,광주
,학교기관운영,119920000.0,광주
,시설 장비 유지,152885000.0,광주
,학교운영 협력,5070000.0,광주
학교시설 확충,학교시설 확충,0.0,광주
,시설확충 및 개선,0.0,광주
학교 재무활동,학교 재무활동,0.0,광주
,반환금,0.0,광주
,예비비,0.0,광주
세출합계,세출합계,1146253000.0,광주
정책사업,단위사업,0.0,전남
인적자원 운용,인적자원 운용,81770000.0,전남
,교직원보수,0.0,전남
,기타 교직원 보수,54960000.0,전남
,교직원 복지 및 역량강화,26810000.0,전남
학생복지/교육격차 해소,학생복지/교육격차 해소,587123000.0,전남
,급식 관리,474571000.0,전남
,기숙사 관리,0.0,전남
,보건관리,37727000.0,전남
,교육격차 해소,0.0,전남
,학생복지,74825000.0,전남
기본적 교육활동,기본적 교육활동,292784000.0,전남
,교과 활동,123503000.0,전남
,창의적 체험활동,169281000.0,전남
,자유학기(년) 활동,0.0,전남
선택적 교육활동,선택적 교육활동,77890000.0,전남
,방과후학교 운영,45075000.0,전남
,직업교육,0.0,전남
,국제교육,0.0,전남
,독서활동,32815000.0,전남
,교기육성,0.0,전남
,기타 선택적 교육활동,0.0,전남
교육활동 지원,교육활동 지원,258284000.0,전남
,교무업무 운영,101430000.0,전남
,생활지도 운영,10525000.0,전남
,연구학교 운영,0.0,전남
,학습지원실 운영,26190000.0,전남
,교육여건 개선,120139000.0,전남
학교 일반운영,학교 일반운영,472029000.0,전남
,학교기관운영,170154000.0,전남
,시설 장비 유지,284264000.0,전남
,학교운영 협력,17611000.0,전남
학교시설 확충,학교시설 확충,0.0,전남
,시설확충 및 개선,0.0,전남
학교 재무활동,학교 재무활동,11182000.0,전남
,반환금,1756000.0,전남
,예비비,9426000.0,전남
세출합계,세출합계,1781062000.0,전남
정책사업,단위사업,0.0,대구
인적자원 운용,인적자원 운용,28711000.0,대구
,교직원보수,0.0,대구
,기타 교직원 보수,24937000.0,대구
,교직원 복지 및 역량강화,3774000.0,대구
학생복지/교육격차 해소,학생복지/교육격차 해소,104871000.0,대구
,급식 관리,85600000.0,대구
,기숙사 관리,0.0,대구
,보건관리,19106000.0,대구
,교육격차 해소,0.0,대구
,학생복지,165000.0,대구
기본적 교육활동,기본적 교육활동,113356000.0,대구
,교과 활동,55966000.0,대구
,창의적 체험활동,57390000.0,대구
,자유학기(년) 활동,0.0,대구
선택적 교육활동,선택적 교육활동,366890000.0,대구
,방과후학교 운영,338380000.0,대구
,직업교육,0.0,대구
,국제교육,0.0,대구
,독서활동,13510000.0,대구
,교기육성,11500000.0,대구
,기타 선택적 교육활동,3500000.0,대구
교육활동 지원,교육활동 지원,52865000.0,대구
,교무업무 운영,4833000.0,대구
,생활지도 운영,19818000.0,대구
,연구학교 운영,0.0,대구
,학습지원실 운영,28214000.0,대구
,교육여건 개선,0.0,대구
학교 일반운영,학교 일반운영,160923000.0,대구
,학교기관운영,36579000.0,대구
,시설 장비 유지,121252000.0,대구
,학교운영 협력,3092000.0,대구
학교시설 확충,학교시설 확충,0.0,대구
,시설확충 및 개선,0.0,대구
학교 재무활동,학교 재무활동,3000000.0,대구
,반환금,0.0,대구
,예비비,3000000.0,대구
세출합계,세출합계,830616000.0,대구
정책사업,단위사업,0.0,충남
인적자원 운용,인적자원 운용,36158000.0,충남
,교직원보수,0.0,충남
,기타 교직원 보수,200000.0,충남
,교직원 복지 및 역량강화,35958000.0,충남
학생복지/교육격차 해소,학생복지/교육격차 해소,806715000.0,충남
,급식 관리,535088000.0,충남
,기숙사 관리,0.0,충남
,보건관리,95121000.0,충남
,교육격차 해소,0.0,충남
,학생복지,176506000.0,충남
기본적 교육활동,기본적 교육활동,442557000.0,충남
,교과 활동,162172000.0,충남
,창의적 체험활동,270385000.0,충남
,자유학기(년) 활동,10000000.0,충남
선택적 교육활동,선택적 교육활동,512382000.0,충남
,방과후학교 운영,270100000.0,충남
,직업교육,0.0,충남
,국제교육,0.0,충남
,독서활동,46990000.0,충남
,교기육성,186192000.0,충남
,기타 선택적 교육활동,9100000.0,충남
교육활동 지원,교육활동 지원,227555000.0,충남
,교무업무 운영,39227000.0,충남
,생활지도 운영,67620000.0,충남
,연구학교 운영,31500000.0,충남
,학습지원실 운영,36918000.0,충남
,교육여건 개선,52290000.0,충남
학교 일반운영,학교 일반운영,705146000.0,충남
,학교기관운영,271449000.0,충남
,시설 장비 유지,421917000.0,충남
,학교운영 협력,11780000.0,충남
학교시설 확충,학교시설 확충,0.0,충남
,시설확충 및 개선,0.0,충남
학교 재무활동,학교 재무활동,10944000.0,충남
,반환금,0.0,충남
,예비비,10944000.0,충남
세출합계,세출합계,2741457000.0,충남
