FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,02,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,N,복식부기,예산세입,400000000,15800000,0,3675767000,2200000,S010001061,0,B100000001,01,N,유석초등학교,,
사립,02,서울특별시 금천구,서울특별시남부교육지원청,서울특별시교육청,B100000282,N,복식부기,예산세입,650000000,17946000,0,5687084000,90000000,S010001197,0,B100000001,01,N,동광초등학교,,
사립,02,서울특별시 동대문구,서울특별시동부교육지원청,서울특별시교육청,B100000293,N,복식부기,예산세입,40000000,38800000,0,4794944000,161911000,S010001394,0,B100000001,01,N,경희초등학교,초,2
사립,02,서울특별시 중랑구,서울특별시동부교육지원청,서울특별시교육청,B100000293,N,복식부기,예산세입,2750000000,53820000,0,6057286000,73115000,S010001395,0,B100000001,01,N,금성초등학교,초,2
사립,02,서울특별시 동대문구,서울특별시동부교육지원청,서울특별시교육청,B100000293,N,복식부기,예산세입,0,60405000,0,6998277000,0,S010001396,0,B100000001,01,N,서울삼육초등학교,,
사립,02,서울특별시 동대문구,서울특별시동부교육지원청,서울특별시교육청,B100000293,N,복식부기,예산세입,141741000,25510000,0,5464122000,124000000,S010001434,0,B100000001,01,N,은석초등학교,,
사립,02,서울특별시 동작구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,N,복식부기,예산세입,288000000,45716000,0,7342484000,87800000,S010001613,0,B100000001,01,N,중앙대학교사범대학부속초등학교,,
사립,02,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세입,4064116000,50029000,0,5442296000,0,S010001733,0,B100000001,01,N,동북초등학교,,
사립,02,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세입,1601000000,28810000,0,6889120000,9740000,S010001734,0,B100000001,01,N,상명초등학교,초,2
사립,02,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세입,235000000,78800000,0,4373160000,0,S010001792,0,B100000001,01,N,청원초등학교,,
사립,02,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세입,150000000,25110000,0,6757819000,12000000,S010001793,0,B100000001,01,N,태강삼육초등학교,,
사립,02,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세입,480000000,25028000,0,6165997000,0,S010001794,0,B100000001,01,N,한신초등학교,초,2
사립,02,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,N,복식부기,예산세입,360000000,40000000,0,8215701000,10000000,S010001795,0,B100000001,01,N,화랑초등학교,,
사립,02,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세입,100000000,17050000,0,6560154000,0,S010001966,0,B100000001,01,N,경기초등학교,,
사립,02,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,N,복식부기,예산세입,200000000,39192000,0,5861666000,0,S010001967,0,B100000001,01,N,명지초등학교,,
