FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,02,서울특별시 강서구,서울특별시강서양천교육지원청,서울특별시교육청,B100000271,0,N,1519049000,복식부기,예산세출,428873000,129082000,3000000,282480000,368491000,S010001061,1738629000,12917930.6,B100000001,01,N,유석초등학교,,
사립,02,서울특별시 금천구,서울특별시남부교육지원청,서울특별시교육청,B100000282,0,N,844000000,복식부기,예산세출,370120000,357947000,2234635000,875422000,1045756000,S010001197,2047891000,15966675.6,B100000001,01,N,동광초등학교,,
사립,02,서울특별시 동대문구,서울특별시동부교육지원청,서울특별시교육청,B100000293,140000000,N,640701000,복식부기,예산세출,337819000,209640000,23300000,737807000,43462000,S010001394,3799675000,8499146.1,B100000001,01,N,경희초등학교,초,2
사립,02,서울특별시 중랑구,서울특별시동부교육지원청,서울특별시교육청,B100000293,0,N,1442908000,복식부기,예산세출,1058854000,1275220000,582912000,1619294000,1210815000,S010001395,3429201000,15849558.2,B100000001,01,N,금성초등학교,초,2
사립,02,서울특별시 동대문구,서울특별시동부교육지원청,서울특별시교육청,B100000293,0,N,600000000,복식부기,예산세출,458101000,287573000,1941568000,826182000,1340711000,S010001396,2574196000,11420101.0,B100000001,01,N,서울삼육초등학교,,
사립,02,서울특별시 동대문구,서울특별시동부교육지원청,서울특별시교육청,B100000293,0,N,410000000,복식부기,예산세출,927929000,162900000,2000000,79700000,689898000,S010001434,4955956000,10180821.1,B100000001,01,N,은석초등학교,,
사립,02,서울특별시 동작구,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,8000000,N,731752000,복식부기,예산세출,578342000,523465000,824475000,1366516000,867760000,S010001613,4167690000,12473177.4,B100000001,01,N,중앙대학교사범대학부속초등학교,,
사립,02,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,3000000,N,4541470000,복식부기,예산세출,1080536000,592250000,87582000,1372691000,839952000,S010001733,2728132000,14855499.3,B100000001,01,N,동북초등학교,초,2
사립,02,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,50000000,N,1585000000,복식부기,예산세출,852947000,327660000,1574080000,623830000,1059364000,S010001734,4192170000,14276844.2,B100000001,01,N,상명초등학교,초,2
사립,02,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,50000000,N,810000000,복식부기,예산세출,607633000,382419000,1085133000,307699000,33311000,S010001792,3185819000,9025159.2,B100000001,01,N,청원초등학교,초,2
사립,02,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,5000000,N,195000000,복식부기,예산세출,440285000,165402000,650860000,1250506000,806339000,S010001793,2682160000,8227824.7,B100000001,01,N,태강삼육초등학교,,
사립,02,서울특별시 도봉구,서울특별시북부교육지원청,서울특별시교육청,B100000315,200000000,N,629915000,복식부기,예산세출,826011000,349323000,1292799000,693350000,1303310000,S010001794,2837715000,13288272.9,B100000001,01,N,한신초등학교,초,2
사립,02,서울특별시 노원구,서울특별시북부교육지원청,서울특별시교육청,B100000315,20001000,N,542230000,복식부기,예산세출,749298000,432550000,1870637000,1092325000,1147364000,S010001795,3456261000,14502595.0,B100000001,01,N,화랑초등학교,,
사립,02,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,0,N,471032000,복식부기,예산세출,766156000,180070000,568720000,397580000,1182452000,S010001966,4122780000,13325459.3,B100000001,01,N,경기초등학교,,
사립,02,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,0,N,254000000,복식부기,예산세출,535489000,306828000,28850000,167312000,415325000,S010001967,4853497000,9138302.2,B100000001,01,N,명지초등학교,,
사립,02,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,10000000,N,376103000,복식부기,예산세출,448500000,154886000,947167000,610245000,742551000,S010002019,3208831000,13944813.3,B100000001,01,N,선일초등학교,초,2
사립,02,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,0,N,3433000000,복식부기,예산세출,645176000,493216000,106522000,778857000,222447000,S010002021,2042518000,15987031.1,B100000001,01,N,예일초등학교,초,2
사립,02,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,0,N,228000000,복식부기,예산세출,524446000,324404000,1275420000,327618000,203846000,S010002023,5128190000,12839621.8,B100000001,01,N,이화여자대학교사범대학부속초등학교,,
사립,02,서울특별시 서대문구,서울특별시서부교육지원청,서울특별시교육청,B100000326,136000,N,130000000,복식부기,예산세출,388122000,127569000,121745000,178388000,545189000,S010002024,2027851000,10141210.4,B100000001,01,N,추계초등학교,,
사립,02,서울특별시 은평구,서울특별시서부교육지원청,서울특별시교육청,B100000326,30000000,N,611321000,복식부기,예산세출,701312000,637037000,170012000,357169000,316462000,S010002025,3871049000,9787078.9,B100000001,01,N,충암초등학교,초,2
사립,02,서울특별시 마포구,서울특별시서부교육지원청,서울특별시교육청,B100000326,0,N,1007000000,복식부기,예산세출,926833000,354079000,72793000,732332000,161425000,S010002026,2602090000,12075364.9,B100000001,01,N,홍익대학교사범대학부속초등학교,,
사립,02,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,0,N,540000000,복식부기,예산세출,1124903000,375949000,1828750000,1244680000,194877000,S010002163,5086672000,14143987.8,B100000001,01,N,경복초등학교,초,2
사립,02,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,0,N,275000000,복식부기,예산세출,527428000,767157000,84997000,893854000,1159380000,S010002196,3916968000,10908131.6,B100000001,01,N,성동초등학교,초,2
사립,02,서울특별시 광진구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,10000000,N,570000000,복식부기,예산세출,415626000,218871000,393105000,995870000,901141000,S010002197,2179259000,15921210.1,B100000001,01,N,세종초등학교,초,2
사립,02,서울특별시 성동구,서울특별시성동광진교육지원청,서울특별시교육청,B100000337,0,N,400000000,복식부기,예산세출,605506000,232700000,2140340000,765690000,197545000,S010002198,4807497000,13655638.8,B100000001,01,N,한양초등학교,,
사립,02,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,0,N,0,복식부기,예산세출,550812000,315103000,1405327000,933438000,1138049000,S010002289,3098438000,13170207.1,B100000001,01,N,광운초등학교,초,2
사립,02,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,0,N,239539000,복식부기,예산세출,179554000,135915000,616240000,88014000,150551000,S010002290,3154661000,9020699.6,B100000001,01,N,대광초등학교,,
사립,02,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,1000000,N,170000000,복식부기,예산세출,680777000,349300000,1307378000,1055173000,830000000,S010002291,2678950000,14060791.3,B100000001,01,N,매원초등학교,,
사립,02,서울특별시 성북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,2969000,N,73000000,복식부기,예산세출,330141000,521430000,392473000,558278000,754451000,S010002326,2521736000,10455330.6,B100000001,01,N,성신초등학교,,
사립,02,서울특별시 강북구,서울특별시성북강북교육지원청,서울특별시교육청,B100000348,10000000,N,246171000,복식부기,예산세출,1104533000,451552000,1421461000,878956000,854118000,S010002327,4476162000,14010316.0,B100000001,01,N,영훈초등학교,,
