SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,국립,3,경상남도 진주시,3.0,진주교육지원청,경상남도교육청,A000000001,N,복식부기,예산세입,40000000,12900000,0,155733000,680755000,S000003605,956452000,A000000001,17,N,경상국립대학교사범대학부설중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,10000000,24230000,0,306302000,0,S160000750,2061909000,S100000001,17,N,거제고현중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,12000000,1300000,0,56805000,0,S160000752,915075000,S100000001,17,N,거제제일중학교,
중,공립,3,경상남도 거제시,3.0,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,8000000,5000000,0,341945000,0,S160000753,2324348000,S100000001,17,N,거제중앙중학교,
중,공립,3,경상남도 거제시,3.0,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,5000000,1290000,0,33016000,0,S160000756,818907000,S100000001,17,N,성포중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,5000000,700000,0,23003000,0,S160000757,543430000,S100000001,17,N,동부중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,5000000,7100000,0,158290000,0,S160000759,1729021000,S100000001,17,N,신현중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,10000000,4760000,0,44474000,0,S160000760,858266000,S100000001,17,N,연초중학교,
중,공립,3,경상남도 거제시,3.0,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,3000000,6820000,0,257164000,0,S160000761,1860750000,S100000001,17,N,옥포중학교,
중,공립,3,경상남도 거제시,3.0,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,5000000,2330000,0,53778000,0,S160000764,908790000,S100000001,17,N,지세포중학교,
중,공립,3,경상남도 거제시,3.0,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,3000000,1220000,0,27005000,0,S160000765,468443000,S100000001,17,N,하청중학교,
중,공립,3,경상남도 거창군,3.0,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,2000000,910000,0,18402000,0,S160000909,413896000,S100000001,17,N,가조중학교,
중,공립,3,경상남도 거창군,3.0,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,5000000,6589000,0,134695000,51292000,S160000912,1173952000,S100000001,17,N,거창여자중학교,
중,공립,3,경상남도 거창군,3.0,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,9000000,4860000,0,158512000,0,S160000913,1495521000,S100000001,17,N,거창중학교,
중,공립,3,경상남도 거창군,3.0,거창교육지원청,경상남도교육청,S100000123,Y,복식부기,,0,0,0,0,0,S160000914,0,S100000001,17,Y,거창중학교고제분교장,본교통합작성
