FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
국립,2,경상남도 진주시,교육부,경상남도교육청,A000000001,N,미지정,결산세입,199100372,11975657,0,256652970,732678380,S000003526,1180750500,A000000001,17,N,진주교육대학교부설초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,미지정,결산세입,23203970,4333400,0,30910400,0,S160000768,1142678540,S100000001,17,N,거제초등학교,초,2.0,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,미지정,결산세입,14398630,5513190,0,180141430,1000000,S160000771,1909132200,S100000001,17,N,계룡초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,미지정,결산세입,118734770,7502640,0,459057690,3000000,S160000778,2940693920,S100000001,17,N,국산초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,미지정,결산세입,14895210,15579430,0,265528950,37800000,S160000780,2369078490,S100000001,17,N,기성초등학교,초,2.0,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,28752620,2030790,0,39514090,0,S160000782,792312480,S100000001,17,N,능포초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,26963600,5406320,0,38279370,0,S160000791,1299185780,S100000001,17,N,동부초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,Y,복식부기,,0,0,0,0,0,S160000795,0,S100000001,17,Y,동부초등학교율포분교장,,,분교는 해당사항 없음
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,4173600,4336540,0,91622430,0,S160000799,1106981150,S100000001,17,N,마전초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,15886890,2518260,0,12714100,0,S160000802,628197650,S100000001,17,N,명사초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,8333920,3975010,0,33830130,0,S160000807,903194410,S100000001,17,N,사등초등학교,초,2.0,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,미지정,결산세입,3955750,2499620,0,20716000,0,S160000811,736296500,S100000001,17,N,송정초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,4333340,11400270,0,320594010,0,S160000813,2088193670,S100000001,17,N,수월초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,2004550,5668470,0,17704080,0,S160000814,1118631400,S100000001,17,N,숭덕초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,31242310,4473070,0,181608350,0,S160000818,1895855370,S100000001,17,N,신현초등학교,초,2.0,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,42831280,6148500,0,251111350,27218260,S160000820,2487609660,S100000001,17,N,아주초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,15597650,2438420,0,68500930,50000,S160000822,1023547330,S100000001,17,N,연초초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,미지정,결산세입,2653170,3244420,0,18308050,1500000,S160000824,805287800,S100000001,17,N,오량초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,미지정,결산세입,5833040,7806460,0,22125450,0,S160000826,935268640,S100000001,17,N,오비초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,미지정,결산세입,498820,8909980,0,166675490,1500000,S160000827,1755213550,S100000001,17,N,옥포초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,1622280,647660,0,65915350,0,S160000828,854488870,S100000001,17,N,외간초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,4116810,1621320,0,15913480,38645340,S160000829,812374180,S100000001,17,N,외포초등학교,초,2.0,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,미지정,결산세입,10355160,5114350,0,109601340,0,S160000835,1523930490,S100000001,17,N,일운초등학교,초,2.0,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,미지정,결산세입,892310,3034920,0,17605400,1914000,S160000838,799211470,S100000001,17,N,장목초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,24277570,8550870,0,225458460,15435600,S160000843,1822622980,S100000001,17,N,장승포초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,47216574,7969276,0,197491410,5000000,S160000844,1858623600,S100000001,17,N,장평초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,미지정,결산세입,13548170,10975420,0,443456870,62931230,S160000845,2565599510,S100000001,17,N,중곡초등학교,초,2.0,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,9253350,1574190,0,22097200,0,S160000846,819738460,S100000001,17,N,창호초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,미지정,결산세입,86218160,938960,0,15348960,0,S160000848,668796540,S100000001,17,N,칠천초등학교,초,2.0,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,결산세입,2715930,3457040,0,39795100,0,S160000850,966684730,S100000001,17,N,하청초등학교,,,
공립,2,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,미지정,결산세입,45760670,2253390,0,15221400,6000000,S160000924,637919180,S100000001,17,N,가북초등학교,,,
