파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
충청남도교육청_사립_초등_예산_세입_2024.csv,1208325000.0,44000000.0,1218359000.0,0.0,7008000.0,15000000.0,초등,1
충청남도교육청_사립_초등_예산_세입_2022.csv,1044422000.0,15000000.0,1173825000.0,0.0,9880000.0,0.0,초등,1
충청남도교육청_사립_초등_예산_세입_2023.csv,0.0,24000000.0,1103871000.0,0.0,1173210000.0,5000000.0,초등,1
충청남도교육청_사립_고등_예산_세입_2024.csv,171408566000.0,24958942000.0,39327317000.0,0.0,2141511000.0,513909000.0,고등,36
충청남도교육청_사립_중등_예산_세입_2024.csv,106464144000.0,841519000.0,4609315000.0,0.0,337328000.0,356937000.0,중등,42
충청남도교육청_사립_중등_예산_세입_2023.csv,104441165000.0,780977000.0,3862025000.0,0.0,234752000.0,369851000.0,중등,42
충청남도교육청_사립_고등_예산_세입_2022.csv,159913211000.0,21418595000.0,35886573000.0,0.0,497534000.0,668900000.0,고등,36
충청남도교육청_사립_고등_예산_세입_2023.csv,169649652000.0,24388199000.0,35762858000.0,0.0,1965138000.0,531992000.0,고등,36
충청남도교육청_사립_중등_예산_세입_2022.csv,95733403000.0,635837000.0,3274954000.0,0.0,131884000.0,323039000.0,중등,42
초등_평균,750915666.6666666,27666666.666666668,1165351666.6666667,0.0,396699333.3333333,6666666.666666667,초등,3
고등_평균,166990476333.33334,23588578666.666668,36992249333.333336,0.0,1534727666.6666667,571600333.3333334,고등,108
중등_평균,102212904000.0,752777666.6666666,3915431333.3333335,0.0,234654666.66666666,349942333.3333333,중등,126
전체_평균,130447468755.27426,11149786843.881857,18953600552.742615,0.0,829144194.092827,446605780.5907173,전체,237
