파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
충청남도교육청_사립_고등_결산_세출_2022.csv,136985670006.0,49808468782.0,10835938249.0,14107643859.0,17200632089.0,16618334010.0,42827371600.0,400639246.0,775332183.7,고등,36
충청남도교육청_사립_중등_결산_세출_2024.csv,78433643140.0,14916021468.0,12308860971.0,3628421150.0,9779942709.0,9987461731.0,23638074020.0,123615230.0,1096539379.3,중등,42
충청남도교육청_사립_고등_결산_세출_2023.csv,135769581210.0,48559599752.0,18301666849.0,16784252654.0,21931614009.0,18491170800.0,83418460065.0,223223400.0,951201786.1,고등,36
충청남도교육청_사립_고등_결산_세출_2024.csv,137836003956.0,59326470046.0,18936572460.0,13910859898.0,15567967889.0,20696029803.0,96365460835.0,399284910.0,964994923.7999998,고등,36
충청남도교육청_사립_중등_결산_세출_2023.csv,76869867330.0,10460767850.0,10688355882.0,4607290090.0,18084433138.0,9134738067.0,31671293620.0,273719300.0,1210498532.3,중등,42
충청남도교육청_사립_중등_결산_세출_2022.csv,74680045823.0,10354951052.0,6910317360.0,4437303960.0,10757657990.0,8649785210.0,28500208490.0,197538340.0,1035218999.0,중등,42
충청남도교육청_사립_초등_결산_세출_2023.csv,902274200.0,366228800.0,631759510.0,281795080.0,212312010.0,119447900.0,1294847450.0,2021040.0,21288748.5,초등,1
충청남도교육청_사립_초등_결산_세출_2022.csv,1002209370.0,436779650.0,486313490.0,278375850.0,274113830.0,92243670.0,1767066670.0,117472970.0,25310088.1,초등,1
충청남도교육청_사립_초등_결산_세출_2024.csv,913222080.0,523089410.0,681698730.0,295765020.0,72904280.0,146046030.0,572643310.0,0.0,17907088.6,초등,1
고등_평균,136863751724.0,52564846193.333336,16024725852.666666,14934252137.0,18233404662.333332,18601844871.0,74203764166.66667,341049185.3333333,897176297.8666667,고등,108
중등_평균,76661185431.0,11910580123.333334,9969178071.0,4224338400.0,12874011279.0,9257328336.0,27936525376.666668,198290956.66666666,1114085636.8666668,중등,126
초등_평균,939235216.6666666,442032620.0,599923910.0,285311983.3333333,186443373.33333334,119245866.66666667,1211519143.3333333,39831336.666666664,21501975.066666666,초등,3
전체_평균,103136760574.46414,30291403300.759495,12610070045.41772,9054944325.510548,15155664366.270042,13399917105.50211,48682039176.75105,261339521.3755274,1001410701.8565402,전체,237
