파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
서울특별시교육청_공립_초등_예산_세출_2024.csv,12166140000.0,86112157000.0,84354426000.0,92751073000.0,49684004000.0,199175108000.0,2725213000.0,696605000.0,1109993892.4,초등,567
서울특별시교육청_공립_초등_예산_세출_2022.csv,6160045000.0,57499139000.0,52894668000.0,22786304000.0,52541645000.0,156253119000.0,2373710000.0,693977000.0,679355831.2,초등,567
서울특별시교육청_공립_초등_예산_세출_2023.csv,9188923000.0,53930132000.0,72251112000.0,21425479000.0,52241259000.0,162948932000.0,3197662000.0,398353000.0,759489892.9,초등,566
서울특별시교육청_공립_고등_예산_세출_2024.csv,3155620000.0,31230590000.0,24192220000.0,12594895000.0,17619508000.0,61707622000.0,1439742000.0,128908000.0,286799097.70000005,고등,118
서울특별시교육청_공립_중등_예산_세출_2024.csv,6366621000.0,29286956000.0,49616082000.0,13031563000.0,26828693000.0,97260645000.0,596718000.0,264294000.0,484286740.6,중등,278
서울특별시교육청_공립_고등_예산_세출_2022.csv,2169718000.0,26876439000.0,18592657000.0,9062284000.0,19357642000.0,55338216000.0,778876000.0,372608000.0,273709308.0,고등,121
서울특별시교육청_공립_고등_예산_세출_2023.csv,2512510000.0,25997600000.0,19207836000.0,9548521000.0,17965457000.0,54608666000.0,811189000.0,220768000.0,345128403.6,고등,121
서울특별시교육청_공립_중등_예산_세출_2022.csv,3934723000.0,27128265000.0,33040638000.0,7613290000.0,27915097000.0,82208453000.0,800486000.0,364162000.0,380240846.1,중등,280
서울특별시교육청_공립_중등_예산_세출_2023.csv,4974926000.0,24751719000.0,34866236000.0,7171669000.0,27791357000.0,83788998000.0,594926000.0,250071000.0,402872749.29999995,중등,280
초등_평균,9171692537.058823,65854152672.94118,69831979817.64706,45668537572.35294,51488526810.0,172798176600.58823,2765274137.0588236,596428112.9411764,849666219.2132941,초등,1700
고등_평균,2608090966.6666665,28008245386.11111,20634837813.88889,10383625041.666666,18319991452.77778,57180755883.333336,1006353947.2222222,241693444.44444445,302004601.75611115,고등,360
중등_평균,5089048159.904534,27050321346.062054,39149397990.45346,9263201711.217184,27513345792.36277,87730006670.6444,664204014.3198091,292910467.7804296,422319236.9914081,중등,838
전체_평균,7175780682.884748,49932090121.11801,54848206631.81505,30758171815.73499,40435430046.238785,133837031721.53209,1939218915.8040028,464595032.4361629,658059955.104762,전체,2898
