파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
서울특별시교육청_공립_고등_결산_세출_2024.csv,21051977608.0,123070107931.0,63216176738.0,44133203721.0,67435008299.0,88241981974.0,23315817333.0,2535993060.0,959506745.5999999,고등
서울특별시교육청_공립_고등_결산_세출_2022.csv,20418705966.0,105744522721.0,48634213633.0,39218327616.0,74221419379.0,85290714892.0,16741551438.0,4187647076.0,724364315.5,고등
서울특별시교육청_공립_고등_결산_세출_2023.csv,20596282383.0,122694223717.0,58279797386.0,41391568161.0,84980989513.0,92380613876.0,20991078555.0,4196462135.0,897209711.5,고등
서울특별시교육청_공립_중등_결산_세출_2024.csv,42750535429.0,231915441252.0,113802092162.0,48883359120.0,127746222685.0,156740148279.0,25470688415.0,3222910730.0,1560928515.8,중등
서울특별시교육청_공립_중등_결산_세출_2022.csv,39670786671.0,215289083217.0,71776318191.0,46667761973.0,148770193044.0,142936203038.0,21026889865.0,3222956989.0,1372424105.6,중등
서울특별시교육청_공립_중등_결산_세출_2023.csv,35462013330.0,247414552198.0,89598081857.0,48843302118.0,165922709001.0,160700440115.0,28607866153.0,4211463470.0,1586937019.9,중등
서울특별시교육청_공립_초등_결산_세출_2024.csv,53921813388.0,501238602294.0,235455621670.0,309976609702.0,236181477928.0,290277218745.0,39535921822.0,6728288386.0,3190042815.9,초등
서울특별시교육청_공립_초등_결산_세출_2023.csv,47700570672.0,534978018266.0,203937037665.0,281282521645.0,273538675331.0,258906467816.0,38838449554.0,8552661106.0,3042686226.3,초등
서울특별시교육청_공립_초등_결산_세출_2022.csv,51538976184.0,452848129745.0,162636694073.0,201088388842.0,265729640584.0,228654537918.0,34881707719.0,4729114372.0,2571472231.8999996,초등
고등_합계,62066965957.0,351508854369.0,170130187757.0,124743099498.0,226637417191.0,265913310742.0,61048447326.0,10920102271.0,2581080772.6,고등
중등_합계,117883335430.0,694619076667.0,275176492210.0,144394423211.0,442439124730.0,460376791432.0,75105444433.0,10657331189.0,4520289641.299999,중등
초등_합계,153161360244.0,1489064750305.0,602029353408.0,792347520189.0,775449793843.0,777838224479.0,113256079095.0,20010063864.0,8804201274.1,초등
2024_합계,117724326425.0,856224151477.0,412473890570.0,402993172543.0,431362708912.0,535259348998.0,88322427570.0,12487192176.0,5710478077.299999,전체
2022_합계,111628468821.0,773881735683.0,283047225897.0,286974478431.0,488721253007.0,456881455848.0,72650149022.0,12139718437.0,4668260653.0,전체
2023_합계,103758866385.0,905086794181.0,351814916908.0,371517391924.0,524442373845.0,511987521807.0,88437394262.0,16960586711.0,5526832957.700001,전체
