파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
서울특별시교육청_공립_고등_결산_세입_2023.csv,3086240952.5619836,36329270.97520661,277307063.90909094,0.0,71526096.8677686,379706494.96694213,고등
서울특별시교육청_공립_고등_결산_세입_2022.csv,3125695732.3471074,42638399.09917355,213549372.4876033,0.0,60864907.61157025,196862147.29752067,고등
서울특별시교육청_공립_고등_결산_세입_2024.csv,3093651521.1355934,38840818.94067796,382872692.09322035,0.0,89369107.04237288,166963921.77118644,고등
서울특별시교육청_공립_초등_결산_세입_2022.csv,2178230597.405644,17039888.335097,180054245.42680776,0.0,17277442.92945326,218416779.37742504,초등
서울특별시교육청_공립_초등_결산_세입_2023.csv,2490890159.45053,19445732.666077737,334119522.96466434,0.0,26634661.925795052,139309820.9646643,초등
서울특별시교육청_공립_초등_결산_세입_2024.csv,2499084812.382716,20754248.029982362,372435126.61904764,0.0,33726822.39506173,99694113.28747796,초등
서울특별시교육청_공립_중등_결산_세입_2023.csv,2371280010.2464285,12131977.492857143,148526500.06428573,0.0,37043793.325,328335039.9678571,중등
서울특별시교육청_공립_중등_결산_세입_2022.csv,2494056381.2178574,10450251.764285713,117359909.70714286,0.0,32413687.74642857,136343755.32142857,중등
서울특별시교육청_공립_중등_결산_세입_2024.csv,2350435944.0395684,13403714.35971223,242682641.13309354,0.0,44563494.68345324,108923013.98201439,중등
고등_평균,3101862735.3482285,39269496.33835271,291243042.82997155,0.0,73920037.17390391,247844188.0118831,고등
초등_평균,2389401856.4129634,19079956.34371903,295536298.3368399,0.0,25879642.416770015,152473571.20985577,초등
중등_평균,2405257445.1679516,11995314.538951695,169523016.96817404,0.0,38006991.91829393,191200603.09043336,중등
