파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
서울특별시교육청_공립_초등_예산_세출_2024.csv,12166140000.0,86112157000.0,84354426000.0,92751073000.0,49684004000.0,199175108000.0,2725213000.0,696605000.0,1109993892.4,초등
서울특별시교육청_공립_초등_예산_세출_2022.csv,6160045000.0,57499139000.0,52894668000.0,22786304000.0,52541645000.0,156253119000.0,2373710000.0,693977000.0,679355831.2,초등
서울특별시교육청_공립_초등_예산_세출_2023.csv,9188923000.0,53930132000.0,72251112000.0,21425479000.0,52241259000.0,162948932000.0,3197662000.0,398353000.0,759489892.9,초등
서울특별시교육청_공립_고등_예산_세출_2024.csv,3155620000.0,31230590000.0,24192220000.0,12594895000.0,17619508000.0,61707622000.0,1439742000.0,128908000.0,286799097.70000005,고등
서울특별시교육청_공립_중등_예산_세출_2024.csv,6366621000.0,29286956000.0,49616082000.0,13031563000.0,26828693000.0,97260645000.0,596718000.0,264294000.0,484286740.6,중등
서울특별시교육청_공립_고등_예산_세출_2022.csv,2169718000.0,26876439000.0,18592657000.0,9062284000.0,19357642000.0,55338216000.0,778876000.0,372608000.0,273709308.0,고등
서울특별시교육청_공립_고등_예산_세출_2023.csv,2512510000.0,25997600000.0,19207836000.0,9548521000.0,17965457000.0,54608666000.0,811189000.0,220768000.0,345128403.6,고등
서울특별시교육청_공립_중등_예산_세출_2022.csv,3934723000.0,27128265000.0,33040638000.0,7613290000.0,27915097000.0,82208453000.0,800486000.0,364162000.0,380240846.1,중등
서울특별시교육청_공립_중등_예산_세출_2023.csv,4974926000.0,24751719000.0,34866236000.0,7171669000.0,27791357000.0,83788998000.0,594926000.0,250071000.0,402872749.29999995,중등
초등_합계,27515108000.0,197541428000.0,209500206000.0,136962856000.0,154466908000.0,518377159000.0,8296585000.0,1788935000.0,2548839616.5,초등
고등_합계,7837848000.0,84104629000.0,61992713000.0,31205700000.0,54942607000.0,171654504000.0,3029807000.0,722284000.0,905636809.3000001,고등
중등_합계,15276270000.0,81166940000.0,117522956000.0,27816522000.0,82535147000.0,263258096000.0,1992130000.0,878527000.0,1267400336.0,중등
2024_합계,21688381000.0,146629703000.0,158162728000.0,118377531000.0,94132205000.0,358143375000.0,4761673000.0,1089807000.0,1881079730.7000003,전체
2022_합계,12264486000.0,111503843000.0,104527963000.0,39461878000.0,99814384000.0,293799788000.0,3953072000.0,1430747000.0,1333305985.3000002,전체
2023_합계,16676359000.0,104679451000.0,126325184000.0,38145669000.0,97998073000.0,301346596000.0,4603777000.0,869192000.0,1507491045.8,전체
