파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
서울특별시교육청_공립_초등_예산_세입_2023.csv,331050788000.0,1720926000.0,18841009000.0,0.0,11589999000.0,12379130000.0,초등,566
서울특별시교육청_공립_초등_예산_세입_2022.csv,306984985000.0,1405491000.0,21922779000.0,0.0,8837654000.0,12051698000.0,초등,567
서울특별시교육청_공립_초등_예산_세입_2024.csv,391158383000.0,2493854000.0,109510467000.0,0.0,13121196000.0,11380826000.0,초등,567
서울특별시교육청_공립_중등_예산_세입_2023.csv,160288183000.0,889594000.0,8878501000.0,0.0,8562878000.0,5570746000.0,중등,280
서울특별시교육청_공립_중등_예산_세입_2022.csv,158384079000.0,1085640000.0,11009135000.0,0.0,6770971000.0,5755289000.0,중등,280
서울특별시교육청_공립_고등_예산_세입_2023.csv,104834125000.0,1200896000.0,13633575000.0,0.0,7072113000.0,4131838000.0,고등,121
서울특별시교육청_공립_고등_예산_세입_2022.csv,107098273000.0,850735000.0,14283277000.0,0.0,6269748000.0,4046407000.0,고등,121
서울특별시교육청_공립_중등_예산_세입_2024.csv,177053100000.0,1131817000.0,32038854000.0,0.0,8524441000.0,4503360000.0,중등,278
서울특별시교육청_공립_고등_예산_세입_2024.csv,115660928000.0,1882117000.0,23606011000.0,0.0,7900807000.0,3019242000.0,고등,118
초등_평균,343071785684.7059,1873513371.1764705,50109800927.05882,0.0,11182710225.882353,11936958051.764706,초등,1700
중등_평균,165213598042.95944,1035454231.50358,17273674811.45585,0.0,7951398947.494034,5278310119.331742,중등,838
고등_평균,109143915727.77777,1306492102.7777777,17120689972.222221,0.0,7074056686.111111,3738439447.2222223,고등,360
전체_평균,262582070561.0766,1560738624.5686681,36516718239.4755,0.0,9737936545.548655,8993060996.89441,전체,2898
