정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,69940330
,교직원보수,0
,기타 교직원 보수,45277470
,교직원 복지 및 역량강화,24662860
학생복지/교육격차 해소,학생복지/교육격차 해소,797174570
,급식 관리,706210880
,기숙사 관리,0
,보건관리,62807790
,교육격차 해소,0
,학생복지,28155900
기본적 교육활동,기본적 교육활동,392279512
,교과 활동,376535902
,창의적 체험활동,15743610
,자유학기(년) 활동,0
선택적 교육활동,선택적 교육활동,656288380
,방과후학교 운영,501466880
,직업교육,0
,국제교육,0
,독서활동,48766990
,교기육성,94282270
,기타 선택적 교육활동,11772240
교육활동 지원,교육활동 지원,220834809
,교무업무 운영,82571084
,생활지도 운영,71600570
,연구학교 운영,0
,학습지원실 운영,50722485
,교육여건 개선,15940670
학교 일반운영,학교 일반운영,449357790
,학교기관운영,50478470
,시설 장비 유지,396929320
,학교운영 협력,1950000
학교시설 확충,학교시설 확충,0
,시설확충 및 개선,0
학교 재무활동,학교 재무활동,3319190
,반환금,3319190
,예비비,0
세출합계,세출합계,2589194581
