정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,93965520
,교직원보수,0
,기타 교직원 보수,74771610
,교직원 복지 및 역량강화,19193910
학생복지/교육격차 해소,학생복지/교육격차 해소,839453970
,급식 관리,544304360
,기숙사 관리,0
,보건관리,133480390
,교육격차 해소,85694330
,학생복지,75974890
기본적 교육활동,기본적 교육활동,432182736
,교과 활동,355375561
,창의적 체험활동,76807175
,자유학기(년) 활동,0
선택적 교육활동,선택적 교육활동,454976350
,방과후학교 운영,398948910
,직업교육,0
,국제교육,0
,독서활동,52581690
,교기육성,0
,기타 선택적 교육활동,3445750
교육활동 지원,교육활동 지원,366267790
,교무업무 운영,64186460
,생활지도 운영,104638110
,연구학교 운영,0
,학습지원실 운영,35165230
,교육여건 개선,162277990
학교 일반운영,학교 일반운영,524391187
,학교기관운영,46275637
,시설 장비 유지,476640570
,학교운영 협력,1474980
학교시설 확충,학교시설 확충,0
,시설확충 및 개선,0
학교 재무활동,학교 재무활동,35478820
,반환금,35478820
,예비비,0
세출합계,세출합계,2746716373
