SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,3310,N,0,복식부기,결산세출,245437930,139470550,94614480,193086680,460395755,S130000469,50836040,3066955.3,P100000001,14,N,고창중학교,
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,160800,N,0,미지정,결산세출,77003420,33271390,18920770,53892350,34975230,S130000470,5967420,14011961.3,P100000001,14,N,공음중학교,
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,0,N,0,미지정,결산세출,70774120,53114580,30775440,89056510,30877090,S130000471,39479430,8053260.8,P100000001,14,N,대성중학교,
,공립,3,전북특별자치도 고창군,,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,0,N,0,복식부기,결산세출,73694430,27424130,11169470,109435630,32132100,S130000472,6551740,8400241.9,P100000001,14,N,상하중학교,
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,0,N,0,복식부기,결산세출,87107680,31356990,20823020,56215530,23387270,S130000473,19390310,14016517.6,P100000001,14,N,성내중학교,
,공립,3,전북특별자치도 고창군,,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,0,N,0,복식부기,결산세출,94657950,21532600,21343980,53244550,35160150,S130000474,9612150,13855963.5,P100000001,14,N,신림중학교,
,공립,3,전북특별자치도 고창군,,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,0,N,0,복식부기,결산세출,80031740,57957440,17954580,39901620,31504120,S130000475,7359400,9388356.0,P100000001,14,N,심원중학교,
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,0,N,0,미지정,결산세출,75489150,67583970,25070490,40024920,33576600,S130000476,3952790,13649884.4,P100000001,14,N,아산중학교,
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,1883300,N,6926700,복식부기,결산세출,65268860,56756400,19243690,54833160,47565580,S130000478,8853220,11362213.5,P100000001,14,N,해리중학교,
,공립,3,전북특별자치도 고창군,,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,2022500,N,0,복식부기,결산세출,94128130,55557480,33359860,76272710,36797630,S130000479,5846290,10482227.6,P100000001,14,N,흥덕중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,0,N,0,복식부기,결산세출,386090910,75969630,212277230,230732110,740580990,S130000545,38722290,2406247.4,P100000001,14,N,군산남중학교,
중,공립,3,전북특별자치도 군산시,3.0,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,118000,N,0,미지정,결산세출,328837780,267671400,219108820,169657590,562998920,S130000547,35939140,3082357.3,P100000001,14,N,군산산북중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,0,N,0,복식부기,결산세출,333722500,248589460,63703130,242893070,771587770,S130000548,34611190,2224550.0,P100000001,14,N,군산서흥중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,0,N,0,미지정,결산세출,309614000,130960930,37862950,189252490,559238350,S130000553,31832820,2803477.8,P100000001,14,N,군산월명중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,341800,N,19253420,복식부기,결산세출,119054820,82004790,21957500,103797420,76873310,S130000554,4477050,7777456.5,P100000001,14,N,군산자양중학교,
중,공립,3,전북특별자치도 군산시,3.0,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,5555800,N,0,미지정,결산세출,327308810,205754610,353502050,351276630,678382960,S130000558,28577400,3086009.9,P100000001,14,N,군산중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,69396840,N,29925000,복식부기,결산세출,311123110,316176740,95444860,219549260,757589210,S130000559,32952170,2436379.2,P100000001,14,N,군산진포중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,0,N,123537000,미지정,결산세출,118382930,72728790,24201550,57889920,50890710,S130000561,5667360,14622524.5,P100000001,14,N,나포중학교,
중,공립,3,전북특별자치도 군산시,3.0,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,0,N,7159000,복식부기,결산세출,71241150,10011050,13029800,35746700,10168130,S130000563,6456930,51270920.0,P100000001,14,N,선유도중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,0,N,0,미지정,결산세출,174769400,149245500,28313140,61334890,71040030,S130000566,25216990,6373999.4,P100000001,14,N,옥구중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,0,N,0,복식부기,결산세출,109049120,153404630,20839720,40039370,54391330,S130000567,18564820,9907224.8,P100000001,14,N,임피중학교,
중,공립,3,전북특별자치도 군산시,3.0,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,424600,N,0,복식부기,결산세출,176514000,211306370,42436350,193107580,276520520,S130000569,57093850,4693153.3,P100000001,14,N,회현중학교,
,공립,3,전북특별자치도 김제시,,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,0,N,0,미지정,결산세출,75659190,62625840,18903870,65324880,325218240,S130000685,7245520,6686476.4,P100000001,14,N,금구중학교,
,공립,3,전북특별자치도 김제시,,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,0,N,0,미지정,결산세출,227389730,125406380,178732000,145601340,386586710,S130000690,9954170,3408477.2,P100000001,14,N,한들중학교,
,공립,3,전북특별자치도 김제시,,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,0,N,0,미지정,결산세출,221504150,154924780,96229790,80409000,260874820,S130000691,11818250,3544037.7,P100000001,14,N,김제중앙중학교,
중,공립,3,전북특별자치도 김제시,3.0,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,0,N,0,복식부기,결산세출,200793340,58084620,158698720,214418350,291249420,S130000692,7488450,4562416.2,P100000001,14,N,김제중학교,
중,공립,3,전북특별자치도 김제시,3.0,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,0,N,0,복식부기,결산세출,111483160,24973410,16989740,52148430,28001710,S130000697,5110070,15913768.0,P100000001,14,N,봉남중학교,
중,공립,3,전북특별자치도 김제시,3.0,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,0,N,0,미지정,결산세출,118997420,16790950,16397940,49541370,37389630,S130000698,8645680,8258766.3,P100000001,14,N,용지중학교,
중,공립,3,전북특별자치도 김제시,3.0,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,0,N,0,미지정,결산세출,132726662,12277790,72914430,36356270,23546750,S130000699,5818260,11818340.1,P100000001,14,N,청하중학교,
,공립,3,전북특별자치도 남원시,,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,0,N,0,복식부기,결산세출,81307640,70915790,8546250,63412410,28511070,S130000787,5565950,18447079.3,P100000001,14,N,금지중학교,
,공립,3,전북특별자치도 남원시,,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,33544480,N,0,미지정,결산세출,273932010,376690000,143883760,198393510,557589380,S130000790,13248860,3767174.5,P100000001,14,N,남원용성중학교,
중,공립,3,전북특별자치도 남원시,3.0,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,0,N,49999720,미지정,결산세출,254790290,183845320,105069070,127808430,458258040,S130000791,104440000,3318374.3,P100000001,14,N,남원중학교,
,공립,3,전북특별자치도 남원시,,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,0,N,0,미지정,결산세출,221535050,160166360,164950300,151112500,471254580,S130000792,24436860,2896737.0,P100000001,14,N,남원하늘중학교,
,공립,3,전북특별자치도 남원시,,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,0,N,0,미지정,결산세출,312914850,94999370,43561790,177066870,489274150,S130000793,20321190,2640691.9,P100000001,14,N,남원한빛중학교,
,공립,3,전북특별자치도 남원시,,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,4340000,N,0,미지정,결산세출,111322340,78860620,23908510,31034790,20619950,S130000794,7887860,23164505.8,P100000001,14,N,대강중학교,
중,공립,3,전북특별자치도 남원시,3.0,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,1859500,N,0,복식부기,결산세출,108955140,33077110,20771900,46619620,36980490,S130000795,2467290,22793731.8,P100000001,14,N,보절중학교,
중,공립,3,전북특별자치도 남원시,3.0,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,440000,N,0,복식부기,결산세출,132073440,33219460,10677550,51537600,38482090,S130000796,6042750,7784939.7,P100000001,14,N,산내중학교,
중,공립,3,전북특별자치도 남원시,3.0,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,0,N,0,복식부기,결산세출,103882420,24442550,9008790,32364770,29734240,S130000797,3536840,14497829.3,P100000001,14,N,송동중학교,
,공립,3,전북특별자치도 남원시,,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,0,N,26500000,미지정,결산세출,87704500,10280090,5405500,33468450,21342480,S130000798,5172300,27124760.0,P100000001,14,N,수지중학교,
,공립,3,전북특별자치도 남원시,,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,0,N,0,미지정,결산세출,107538960,22024460,12649650,85632220,42254200,S130000799,3707850,6519222.4,P100000001,14,N,아영중학교,
중,공립,3,전북특별자치도 남원시,3.0,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,0,N,0,복식부기,결산세출,82188380,30809170,6984470,140858650,38956200,S130000802,9195960,7922893.1,P100000001,14,N,운봉중학교,
중,공립,3,전북특별자치도 남원시,3.0,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,0,N,0,복식부기,결산세출,99951060,105164630,16949300,68103870,35164220,S130000803,17737840,7458063.5,P100000001,14,N,인월중학교,
,공립,3,전북특별자치도 무주군,,전북특별자치도무주교육지원청,전북특별자치도교육청,P100000154,4215300,N,0,복식부기,결산세출,241851860,141003950,239824950,188255850,374333100,S130000884,16648460,3666059.2,P100000001,14,N,무주중학교,
중,공립,3,전북특별자치도 무주군,3.0,전북특별자치도무주교육지원청,전북특별자치도교육청,P100000154,0,N,0,미지정,결산세출,79930320,76633430,87826730,32946050,33903220,S130000886,3417980,20977182.0,P100000001,14,N,무풍중학교,
,공립,3,전북특별자치도 무주군,,전북특별자치도무주교육지원청,전북특별자치도교육청,P100000154,0,N,0,복식부기,결산세출,69435210,11112840,37920600,41740480,14583450,S130000887,1338900,17613148.0,P100000001,14,N,부남중학교,
,공립,3,전북특별자치도 무주군,,전북특별자치도무주교육지원청,전북특별자치도교육청,P100000154,0,N,64252350,복식부기,결산세출,171659020,106673330,58123100,72298420,42827510,S130000888,12598660,6523856.7,P100000001,14,N,설천중학교,
중,공립,3,전북특별자치도 무주군,3.0,전북특별자치도무주교육지원청,전북특별자치도교육청,P100000154,0,N,0,복식부기,결산세출,116446580,72968580,65623240,149712220,327749920,S130000889,4153380,10091149.6,P100000001,14,N,안성중학교,
중,공립,3,전북특별자치도 무주군,3.0,전북특별자치도무주교육지원청,전북특별자치도교육청,P100000154,4557000,N,0,복식부기,결산세출,125143280,8048600,23550280,45517230,32451200,S130000890,5846010,14418447.1,P100000001,14,N,적상중학교,
,공립,3,전북특별자치도 부안군,,전북특별자치도부안교육지원청,전북특별자치도교육청,P100000165,0,N,0,복식부기,결산세출,107991745,22979040,19192520,89534365,29167650,S130000920,1595630,12879092.9,P100000001,14,N,계화중학교,
,공립,3,전북특별자치도 부안군,,전북특별자치도부안교육지원청,전북특별자치도교육청,P100000165,0,N,0,미지정,결산세출,83138340,67454770,10478530,44527560,26656130,S130000923,1244000,16678523.6,P100000001,14,N,변산중학교,
,공립,3,전북특별자치도 부안군,,전북특별자치도부안교육지원청,전북특별자치도교육청,P100000165,506800,N,0,미지정,결산세출,71257560,51339180,9720980,51760970,34122670,S130000924,30963000,14686538.8,P100000001,14,N,보안중학교,
중,공립,3,전북특별자치도 부안군,3.0,전북특별자치도부안교육지원청,전북특별자치도교육청,P100000165,0,N,0,미지정,결산세출,157643460,153239780,140645860,120436090,265349650,S130000926,13927020,4576569.1,P100000001,14,N,부안중학교,
중,공립,3,전북특별자치도 부안군,3.0,전북특별자치도부안교육지원청,전북특별자치도교육청,P100000165,0,N,0,미지정,결산세출,95905620,70270730,14127710,30715610,26780590,S130000928,12737910,22776197.3,P100000001,14,N,상서중학교,
중,공립,3,전북특별자치도 부안군,3.0,전북특별자치도부안교육지원청,전북특별자치도교육청,P100000165,0,N,0,복식부기,결산세출,65335270,28188570,18742600,57941450,20362090,S130000929,3974520,48636125.0,P100000001,14,N,위도중학교,
,공립,3,전북특별자치도 부안군,,전북특별자치도부안교육지원청,전북특별자치도교육청,P100000165,0,N,0,미지정,결산세출,105610760,21945930,18203000,33543640,27258850,S130000930,7890650,53613207.5,P100000001,14,N,주산중학교,
,공립,3,전북특별자치도 부안군,,전북특별자치도부안교육지원청,전북특별자치도교육청,P100000165,0,N,0,복식부기,결산세출,132053430,21144710,15757680,105743910,33408390,S130000931,6634750,14306494.1,P100000001,14,N,줄포중학교,
,공립,3,전북특별자치도 부안군,,전북특별자치도부안교육지원청,전북특별자치도교육청,P100000165,0,N,0,복식부기,결산세출,136386505,12474670,112806155,68609525,35983680,S130000932,4357910,13236373.0,P100000001,14,N,하서중학교,
중,공립,3,전북특별자치도 순창군,3.0,전북특별자치도순창교육지원청,전북특별자치도교육청,P100000176,0,N,0,복식부기,결산세출,93534250,18159970,17259510,37343280,23671020,S130001001,3322400,12080651.9,P100000001,14,N,구림중학교,
,공립,3,전북특별자치도 순창군,,전북특별자치도순창교육지원청,전북특별자치도교육청,P100000176,0,N,0,미지정,결산세출,91723970,72245400,20758040,58050110,11852170,S130001003,950850,13451607.4,P100000001,14,N,동계중학교,
,공립,3,전북특별자치도 순창군,,전북특별자치도순창교육지원청,전북특별자치도교육청,P100000176,0,N,0,복식부기,결산세출,110492530,68797850,22027100,48056690,38855040,S130001004,7167850,7574283.6,P100000001,14,N,복흥중학교,
,공립,3,전북특별자치도 순창군,,전북특별자치도순창교육지원청,전북특별자치도교육청,P100000176,0,N,0,복식부기,결산세출,214345070,150249410,138737420,87720090,331265250,S130001006,18317800,3747550.0,P100000001,14,N,새솔중학교,
중,공립,3,전북특별자치도 순창군,3.0,전북특별자치도순창교육지원청,전북특별자치도교육청,P100000176,12866850,N,0,복식부기,결산세출,175720050,98459770,178256260,85387720,176518240,S130001007,11230550,6205373.4,P100000001,14,N,순창중학교,
,공립,3,전북특별자치도 순창군,,전북특별자치도순창교육지원청,전북특별자치도교육청,P100000176,5016000,N,0,복식부기,결산세출,96082680,42679340,7610040,49883300,36879620,S130001008,2677510,7297833.0,P100000001,14,N,쌍치중학교,
,공립,3,전북특별자치도 완주군,,전북특별자치도완주교육지원청,전북특별자치도교육청,P100000190,0,N,0,미지정,결산세출,271307310,87558140,13371110,89396510,161239050,S130001045,34574830,6777803.6,P100000001,14,N,고산중학교,
중,공립,3,전북특별자치도 완주군,3.0,전북특별자치도완주교육지원청,전북특별자치도교육청,P100000190,0,N,0,미지정,결산세출,120396500,27653590,59501490,97492260,159383600,S130001046,7682200,4453864.5,P100000001,14,N,구이중학교,
중,공립,3,전북특별자치도 완주군,3.0,전북특별자치도완주교육지원청,전북특별자치도교육청,P100000190,0,N,95265640,미지정,결산세출,271783850,310177230,122901950,104966420,430543830,S130001048,41322920,4085940.2,P100000001,14,N,삼례중학교,
,공립,3,전북특별자치도 완주군,,전북특별자치도완주교육지원청,전북특별자치도교육청,P100000190,0,N,0,복식부기,결산세출,107871860,100887410,22473580,97962590,96348660,S130001050,5160330,3778109.0,P100000001,14,N,상관중학교,
중,공립,3,전북특별자치도 완주군,3.0,전북특별자치도완주교육지원청,전북특별자치도교육청,P100000190,0,N,77058900,미지정,결산세출,145194250,140683720,21374840,80405370,70390190,S130001051,10619130,7087355.8,P100000001,14,N,소양중학교,
중,공립,3,전북특별자치도 완주군,3.0,전북특별자치도완주교육지원청,전북특별자치도교육청,P100000190,0,N,0,복식부기,결산세출,305542340,284797020,359186290,223248860,496204730,S130001053,6955550,3732594.2,P100000001,14,N,완주중학교,
,공립,3,전북특별자치도 완주군,,전북특별자치도완주교육지원청,전북특별자치도교육청,P100000190,0,N,53276400,복식부기,결산세출,186862540,71121650,31941540,79906550,63658130,S130001054,6016930,5664180.9,P100000001,14,N,용진중학교,
,공립,3,전북특별자치도 완주군,,전북특별자치도완주교육지원청,전북특별자치도교육청,P100000190,0,N,0,복식부기,결산세출,110927870,94104630,29589070,26510530,36746850,S130001055,4799610,21619897.1,P100000001,14,N,운주중학교,
,공립,3,전북특별자치도 익산시,,전북특별자치도익산교육지원청,전북특별자치도교육청,P100000204,0,N,0,미지정,결산세출,104907210,29075750,14011300,46292870,38756590,S130001128,5892720,11377925.7,P100000001,14,N,삼기중학교,
중,공립,3,전북특별자치도 익산시,3.0,전북특별자치도익산교육지원청,전북특별자치도교육청,P100000204,0,N,0,미지정,결산세출,88598100,43112060,22840830,36904690,22771550,S130001129,3661800,8380347.3,P100000001,14,N,성당중학교,
중,공립,3,전북특별자치도 익산시,3.0,전북특별자치도익산교육지원청,전북특별자치도교육청,P100000204,4264000,N,0,복식부기,결산세출,118340080,76677510,12437770,34338410,133451640,S130001130,791640,12267775.8,P100000001,14,N,여산중학교,
,공립,3,전북특별자치도 익산시,,전북특별자치도익산교육지원청,전북특별자치도교육청,P100000204,0,N,0,미지정,결산세출,120214280,26683420,19677100,52133160,27916050,S130001132,2422880,19157453.1,P100000001,14,N,왕궁중학교,
중,공립,3,전북특별자치도 익산시,3.0,전북특별자치도익산교육지원청,전북특별자치도교육청,P100000204,1187000,N,0,복식부기,결산세출,92130300,351250850,14892540,50508780,32219730,S130001133,2783420,27248631.0,P100000001,14,N,용안중학교,
,공립,3,전북특별자치도 익산시,,전북특별자치도익산교육지원청,전북특별자치도교육청,P100000204,0,N,0,미지정,결산세출,121879660,11516560,7515660,74261740,20196390,S130001134,6173060,18580236.2,P100000001,14,N,웅포중학교,
중,공립,3,전북특별자치도 익산시,3.0,전북특별자치도익산교육지원청,전북특별자치도교육청,P100000204,300000,N,0,복식부기,결산세출,364791080,149795000,61919460,216712270,615012200,S130001137,30186900,2519644.3,P100000001,14,N,이리남중학교,
