SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,8000000,3300000,0,137945000,0,S130000469,754270000,P100000001,14,N,고창중학교,
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,905000,1300000,0,9720000,0,S130000470,180728000,P100000001,14,N,공음중학교,
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,1000000,460000,0,12312000,0,S130000471,165092000,P100000001,14,N,대성중학교,
,공립,3,전북특별자치도 고창군,,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,1000000,700000,0,12312000,0,S130000472,159701000,P100000001,14,N,상하중학교,
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,1000000,650000,0,12864000,450000,S130000473,158351000,P100000001,14,N,성내중학교,
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,1000000,810000,0,12312000,0,S130000474,161759000,P100000001,14,N,신림중학교,
,공립,3,전북특별자치도 고창군,,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,2875000,650000,0,13608000,0,S130000475,166046000,P100000001,14,N,심원중학교,
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,300000,200000,0,13338000,0,S130000476,156851000,P100000001,14,N,아산중학교,
중,공립,3,전북특별자치도 고창군,3.0,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,3422000,700000,0,17765000,0,S130000478,179206000,P100000001,14,N,해리중학교,
,공립,3,전북특별자치도 고창군,,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,1500000,1550000,0,12350000,0,S130000479,178077000,P100000001,14,N,흥덕중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,10000000,5000000,0,45572000,0,S130000545,1111578000,P100000001,14,N,군산남중학교,
중,공립,3,전북특별자치도 군산시,3.0,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,3000000,7900000,0,104550000,200000,S130000547,946972000,P100000001,14,N,군산산북중학교,
중,공립,3,전북특별자치도 군산시,3.0,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,10000000,14200000,0,152165000,0,S130000548,1208986000,P100000001,14,N,군산서흥중학교,
중,공립,3,전북특별자치도 군산시,3.0,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,2000000,2000000,0,57893000,0,S130000553,838174000,P100000001,14,N,군산월명중학교,
중,공립,3,전북특별자치도 군산시,3.0,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,3000000,1240000,0,21052000,0,S130000554,217534000,P100000001,14,N,군산자양중학교,
중,공립,3,전북특별자치도 군산시,3.0,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,10000000,8400000,0,148126000,0,S130000558,1002597000,P100000001,14,N,군산중학교,
중,공립,3,전북특별자치도 군산시,3.0,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,17000000,9500000,0,219001000,1000000,S130000559,1169815000,P100000001,14,N,군산진포중학교,
중,공립,3,전북특별자치도 군산시,3.0,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,1000000,750000,0,15675000,0,S130000561,217617000,P100000001,14,N,나포중학교,
중,공립,3,전북특별자치도 군산시,3.0,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,1280000,220000,0,14736000,24360000,S130000563,165685000,P100000001,14,N,선유도중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,4100000,2800000,0,32902000,15815000,S130000566,271562000,P100000001,14,N,옥구중학교,
,공립,3,전북특별자치도 군산시,,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,3000000,1600000,0,13000000,0,S130000567,158618000,P100000001,14,N,임피중학교,
중,공립,3,전북특별자치도 군산시,3.0,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,10000000,4900000,0,72040000,0,S130000569,545517000,P100000001,14,N,회현중학교,
,공립,3,전북특별자치도 김제시,,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,N,복식부기,예산세입,6500000,2600000,0,43449000,33261000,S130000685,396350000,P100000001,14,N,금구중학교,
,공립,3,전북특별자치도 김제시,,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,N,복식부기,예산세입,5000000,4100000,0,69909000,0,S130000690,650736000,P100000001,14,N,한들중학교,
,공립,3,전북특별자치도 김제시,,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,N,복식부기,예산세입,3000000,500000,0,45307000,0,S130000691,475357000,P100000001,14,N,김제중앙중학교,
중,공립,3,전북특별자치도 김제시,3.0,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,N,복식부기,예산세입,2000000,6120000,0,39735000,0,S130000692,503229000,P100000001,14,N,김제중학교,
중,공립,3,전북특별자치도 김제시,3.0,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,N,복식부기,예산세입,0,100000,0,12942000,0,S130000697,154520000,P100000001,14,N,봉남중학교,
중,공립,3,전북특별자치도 김제시,3.0,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,N,복식부기,예산세입,1500000,1000000,0,13400000,0,S130000698,167181000,P100000001,14,N,용지중학교,
중,공립,3,전북특별자치도 김제시,3.0,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,N,복식부기,예산세입,3400000,200000,0,12437000,0,S130000699,152547000,P100000001,14,N,청하중학교,
,공립,3,전북특별자치도 남원시,,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,N,복식부기,예산세입,1500000,400000,0,13986000,0,S130000787,169974000,P100000001,14,N,금지중학교,
중,공립,3,전북특별자치도 남원시,3.0,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,N,복식부기,예산세입,13000000,10000000,0,65718000,0,S130000790,736128000,P100000001,14,N,남원용성중학교,
중,공립,3,전북특별자치도 남원시,3.0,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,N,복식부기,예산세입,7200000,6500000,0,102271000,0,S130000791,586568000,P100000001,14,N,남원중학교,
,공립,3,전북특별자치도 남원시,,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,N,복식부기,예산세입,5000000,3000000,0,73928000,0,S130000792,655086000,P100000001,14,N,남원하늘중학교,
,공립,3,전북특별자치도 남원시,,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,N,복식부기,예산세입,5000000,3850000,0,114633000,200000,S130000793,789759000,P100000001,14,N,남원한빛중학교,
,공립,3,전북특별자치도 남원시,,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,N,복식부기,예산세입,500000,350000,0,13409000,0,S130000794,142239000,P100000001,14,N,대강중학교,
중,공립,3,전북특별자치도 남원시,3.0,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,N,복식부기,예산세입,2000000,600000,0,13228000,0,S130000795,154972000,P100000001,14,N,보절중학교,
중,공립,3,전북특별자치도 남원시,3.0,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,N,복식부기,예산세입,2200000,3750000,0,24242000,0,S130000796,176399000,P100000001,14,N,산내중학교,
중,공립,3,전북특별자치도 남원시,3.0,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,N,복식부기,예산세입,1000000,200000,0,14742000,0,S130000797,151277000,P100000001,14,N,송동중학교,
,공립,3,전북특별자치도 남원시,,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,N,복식부기,예산세입,0,900000,0,15664000,0,S130000799,176267000,P100000001,14,N,아영중학교,
중,공립,3,전북특별자치도 남원시,3.0,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,N,복식부기,예산세입,2000000,1721000,0,11984000,0,S130000802,176597000,P100000001,14,N,운봉중학교,
중,공립,3,전북특별자치도 남원시,3.0,전북특별자치도남원교육지원청,전북특별자치도교육청,P100000141,N,복식부기,예산세입,2000000,500000,0,7372000,0,S130000803,204458000,P100000001,14,N,인월중학교,
,공립,3,전북특별자치도 무주군,,전북특별자치도무주교육지원청,전북특별자치도교육청,P100000154,N,복식부기,예산세입,11899000,2350000,0,53252000,0,S130000884,720292000,P100000001,14,N,무주중학교,
중,공립,3,전북특별자치도 무주군,3.0,전북특별자치도무주교육지원청,전북특별자치도교육청,P100000154,N,복식부기,예산세입,2000000,1435000,0,6876000,0,S130000886,142427000,P100000001,14,N,무풍중학교,
중,공립,3,전북특별자치도 무주군,3.0,전북특별자치도무주교육지원청,전북특별자치도교육청,P100000154,N,복식부기,예산세입,0,0,0,0,0,S130000887,134650000,P100000001,14,N,부남중학교,
,공립,3,전북특별자치도 무주군,,전북특별자치도무주교육지원청,전북특별자치도교육청,P100000154,N,복식부기,예산세입,2000000,340000,0,3391000,0,S130000888,184725000,P100000001,14,N,설천중학교,
중,공립,3,전북특별자치도 무주군,3.0,전북특별자치도무주교육지원청,전북특별자치도교육청,P100000154,N,복식부기,예산세입,0,0,0,35842000,13300000,S130000889,288551000,P100000001,14,N,안성중학교,
중,공립,3,전북특별자치도 무주군,3.0,전북특별자치도무주교육지원청,전북특별자치도교육청,P100000154,N,복식부기,예산세입,3000000,400000,0,11578000,0,S130000890,162377000,P100000001,14,N,적상중학교,
,공립,3,전북특별자치도 부안군,,전북특별자치도부안교육지원청,전북특별자치도교육청,P100000165,N,복식부기,예산세입,829000,600000,0,11880000,0,S130000920,157369000,P100000001,14,N,계화중학교,
,공립,3,전북특별자치도 부안군,,전북특별자치도부안교육지원청,전북특별자치도교육청,P100000165,N,복식부기,예산세입,1000000,800000,0,13585000,0,S130000923,165088000,P100000001,14,N,변산중학교,
,공립,3,전북특별자치도 부안군,,전북특별자치도부안교육지원청,전북특별자치도교육청,P100000165,N,복식부기,예산세입,1000,1055000,0,13442000,0,S130000924,160214000,P100000001,14,N,보안중학교,
중,공립,3,전북특별자치도 부안군,3.0,전북특별자치도부안교육지원청,전북특별자치도교육청,P100000165,N,복식부기,예산세입,9000000,6489000,0,26320000,0,S130000926,435052000,P100000001,14,N,부안중학교,
중,공립,3,전북특별자치도 부안군,3.0,전북특별자치도부안교육지원청,전북특별자치도교육청,P100000165,N,복식부기,예산세입,500000,316000,0,11880000,0,S130000928,147648000,P100000001,14,N,상서중학교,
중,공립,3,전북특별자치도 부안군,3.0,전북특별자치도부안교육지원청,전북특별자치도교육청,P100000165,N,복식부기,예산세입,500000,200000,0,8512000,0,S130000929,143686000,P100000001,14,N,위도중학교,
,공립,3,전북특별자치도 부안군,,전북특별자치도부안교육지원청,전북특별자치도교육청,P100000165,N,복식부기,예산세입,2500000,830000,0,15263000,0,S130000931,185324000,P100000001,14,N,줄포중학교,
,공립,3,전북특별자치도 부안군,,전북특별자치도부안교육지원청,전북특별자치도교육청,P100000165,N,복식부기,예산세입,3063000,600000,0,16280000,0,S130000932,180431000,P100000001,14,N,하서중학교,
중,공립,3,전북특별자치도 순창군,3.0,전북특별자치도순창교육지원청,전북특별자치도교육청,P100000176,N,복식부기,예산세입,50000,94000,0,12894000,0,S130001001,130719000,P100000001,14,N,구림중학교,
,공립,3,전북특별자치도 순창군,,전북특별자치도순창교육지원청,전북특별자치도교육청,P100000176,N,복식부기,예산세입,1000000,1050000,0,0,0,S130001003,135460000,P100000001,14,N,동계중학교,
중,공립,3,전북특별자치도 순창군,3.0,전북특별자치도순창교육지원청,전북특별자치도교육청,P100000176,N,복식부기,예산세입,1500000,900000,0,17996000,0,S130001004,177994000,P100000001,14,N,복흥중학교,
,공립,3,전북특별자치도 순창군,,전북특별자치도순창교육지원청,전북특별자치도교육청,P100000176,N,복식부기,예산세입,2000000,1080000,0,30231000,0,S130001006,533856000,P100000001,14,N,새솔중학교,
중,공립,3,전북특별자치도 순창군,3.0,전북특별자치도순창교육지원청,전북특별자치도교육청,P100000176,N,복식부기,예산세입,500000,800000,0,42047000,0,S130001007,372515000,P100000001,14,N,순창중학교,
,공립,3,전북특별자치도 순창군,,전북특별자치도순창교육지원청,전북특별자치도교육청,P100000176,N,복식부기,예산세입,311000,500000,0,12561000,0,S130001008,164952000,P100000001,14,N,쌍치중학교,
,공립,3,전북특별자치도 완주군,,전북특별자치도완주교육지원청,전북특별자치도교육청,P100000190,N,복식부기,예산세입,5000000,1000000,0,18634000,0,S130001045,321654000,P100000001,14,N,고산중학교,
중,공립,3,전북특별자치도 완주군,3.0,전북특별자치도완주교육지원청,전북특별자치도교육청,P100000190,N,복식부기,예산세입,1000000,900000,0,22329000,0,S130001046,310711000,P100000001,14,N,구이중학교,
중,공립,3,전북특별자치도 완주군,3.0,전북특별자치도완주교육지원청,전북특별자치도교육청,P100000190,N,복식부기,예산세입,10000000,2000000,0,32769000,100000,S130001048,655284000,P100000001,14,N,삼례중학교,
,공립,3,전북특별자치도 완주군,,전북특별자치도완주교육지원청,전북특별자치도교육청,P100000190,N,복식부기,예산세입,1000000,436000,0,22075000,0,S130001050,266439000,P100000001,14,N,상관중학교,
중,공립,3,전북특별자치도 완주군,3.0,전북특별자치도완주교육지원청,전북특별자치도교육청,P100000190,N,복식부기,예산세입,1000000,550000,0,22714000,0,S130001051,236596000,P100000001,14,N,소양중학교,
중,공립,3,전북특별자치도 완주군,3.0,전북특별자치도완주교육지원청,전북특별자치도교육청,P100000190,N,복식부기,예산세입,10000000,8400000,0,49411000,0,S130001053,819364000,P100000001,14,N,완주중학교,
,공립,3,전북특별자치도 완주군,,전북특별자치도완주교육지원청,전북특별자치도교육청,P100000190,N,복식부기,예산세입,2000000,3100000,0,27037000,0,S130001054,262067000,P100000001,14,N,용진중학교,
,공립,3,전북특별자치도 완주군,,전북특별자치도완주교육지원청,전북특별자치도교육청,P100000190,N,복식부기,예산세입,2400000,100000,0,12824000,0,S130001055,149614000,P100000001,14,N,운주중학교,
,공립,3,전북특별자치도 익산시,,전북특별자치도익산교육지원청,전북특별자치도교육청,P100000204,N,복식부기,예산세입,1000000,1790000,0,11705000,0,S130001128,165123000,P100000001,14,N,삼기중학교,
