FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
국립,2,전북특별자치도 군산시,교육부,전북특별자치도교육청,A000000001,N,복식부기,결산세입,56326480,3912870,0,199720590,639214080,S000003522,842950110,A000000001,14,N,전주교육대학교군산부설초등학교,,,
국립,2,전북특별자치도 전주시 완산구,교육부,전북특별자치도교육청,A000000001,N,복식부기,결산세입,89796545,3681580,0,332430264,804611530,S000003525,871922800,A000000001,14,N,전주교육대학교전주부설초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,12118160,460200,0,11380360,4000000,S130000480,448426170,P100000001,14,N,가평초등학교,초,2.0,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,미지정,결산세입,1950810,1016660,0,14853940,638000,S130000481,444171950,P100000001,14,N,고수초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,2391260,4780290,0,23733800,0,S130000482,817765030,P100000001,14,N,고창남초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,30887210,7373740,0,138767280,14928000,S130000484,2614767750,P100000001,14,N,고창초등학교,초,2.0,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,미지정,결산세입,1572210,10967700,0,14779200,15318000,S130000485,451534350,P100000001,14,N,공음초등학교,초,2.0,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,미지정,결산세입,3452040,4820540,0,11508410,0,S130000486,382099520,P100000001,14,N,대산초등학교,초,2.0,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,미지정,결산세입,2022460,2055942,0,18371130,27675630,S130000487,608308530,P100000001,14,N,대아초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,미지정,결산세입,1050620,434410,0,10852560,0,S130000489,343888000,P100000001,14,N,동호초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,미지정,결산세입,3937000,1356630,0,15310650,26711660,S130000490,535648190,P100000001,14,N,매산초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,미지정,결산세입,3573670,1444010,0,13728690,0,S130000491,482433050,P100000001,14,N,무장초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,3138500,750230,0,11900460,0,S130000492,390294060,P100000001,14,N,봉암초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,2684140,558460,0,15004060,22699290,S130000493,339517320,P100000001,14,N,고창부안초등학교,초,2.0,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,미지정,결산세입,5712110,1148330,0,15008810,50048070,S130000495,463316700,P100000001,14,N,상하초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,4029130,1104230,0,6670400,0,S130000498,383244730,P100000001,14,N,선동초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,미지정,결산세입,4505170,360240,0,16244110,10741000,S130000500,591674550,P100000001,14,N,성내초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,미지정,결산세입,4055540,1134340,0,14880400,26746000,S130000501,497321850,P100000001,14,N,성송초등학교,초,2.0,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,5427610,1023540,0,17420090,19837220,S130000502,507650850,P100000001,14,N,신림초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,미지정,결산세입,4799660,1667680,0,14340660,18291810,S130000504,533327800,P100000001,14,N,심원초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,4379940,1582720,0,12330920,0,S130000505,468622180,P100000001,14,N,아산초등학교,,,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,결산세입,2931840,1383210,0,15934070,26151840,S130000510,503987940,P100000001,14,N,해리초등학교,초,2.0,
공립,2,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,미지정,결산세입,11534570,1104120,0,17962270,17269250,S130000512,624782030,P100000001,14,N,흥덕초등학교,,,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,미지정,결산세입,1276380,1501850,0,6414480,0,S130000570,203267000,P100000001,14,N,개야도초등학교,초,2.0,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,결산세입,11603890,783560,0,14080470,0,S130000571,566596670,P100000001,14,N,개정초등학교,,,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,결산세입,21649380,6408660,0,159319330,800000,S130000574,1432579670,P100000001,14,N,군산경포초등학교,,,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,결산세입,110990000,11430810,0,108970630,0,S130000575,1205533980,P100000001,14,N,군산구암초등학교,초,2.0,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,결산세입,4737390,1700240,0,43726950,0,S130000576,630981370,P100000001,14,N,군산금광초등학교,,,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,미지정,결산세입,5695620,2897930,0,87173390,0,S130000577,961527290,P100000001,14,N,군산나운초등학교,,,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,미지정,결산세입,1826660,4567760,0,95379200,1300000,S130000578,876544470,P100000001,14,N,군산남초등학교,초,2.0,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,결산세입,2204200,2860660,0,9849700,0,S130000579,461078810,P100000001,14,N,군산내흥초등학교,,,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,결산세입,4201470,7060640,0,172743650,0,S130000580,1514375800,P100000001,14,N,군산동초등학교,,,
공립,2,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,결산세입,4364360,4751180,0,71537900,0,S130000581,1013524760,P100000001,14,N,군산문화초등학교,,,
