FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
국립,2,서울특별시 서초구,교육부,서울특별시교육청,A000000001,N,복식부기,예산세입,0,0,0,0,0,S000003511,956727000,A000000001,1,N,서울교육대학교부설초등학교,,,
국립,2,서울특별시 종로구,교육부,서울특별시교육청,A000000001,N,복식부기,예산세입,0,600000,0,8700000,0,S000003563,139603000,A000000001,1,N,서울대학교사범대학부설초등학교,초,2.0,
공립,2,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,15000000,5000000,0,0,0,S010000738,594750000,B100000001,1,N,서울개일초등학교,초,2.0,
공립,2,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,500000000,8000000,0,0,0,S010000739,637897000,B100000001,1,N,서울개포초등학교,초,2.0,
공립,2,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,15000000,5300000,0,0,0,S010000741,631568000,B100000001,1,N,서울구룡초등학교,,,
공립,2,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,0,6800000,0,0,16000000,S010000742,556701000,B100000001,1,N,서울논현초등학교,,,
공립,2,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,15000000,15030000,0,128576000,0,S010000743,651754000,B100000001,1,N,서울대곡초등학교,,,
공립,2,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,18000000,7000000,0,0,0,S010000744,809400000,B100000001,1,N,서울대도초등학교,,,
공립,2,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,25000000,27066000,0,0,0,S010000745,573219000,B100000001,1,N,서울대모초등학교,초,2.0,
공립,2,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,20000000,4100000,0,0,14400000,S010000746,618174000,B100000001,1,N,서울대왕초등학교,초,2.0,
공립,2,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,20000000,2401000,0,5000000,0,S010000747,485216000,B100000001,1,N,서울대진초등학교,초,2.0,
공립,2,서울특별시 강남구,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,20000000,7902000,0,44352000,0,S010000748,408207000,B100000001,1,N,서울대청초등학교,초,2.0,
