SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,국립,3,서울특별시 성북구,3.0,교육부,서울특별시교육청,A000000001,N,복식부기,예산세입,0,6200000,0,136800000,380511000,S000003514,0,A000000001,1,N,서울대학교사범대학부설중학교,
,국립,3,서울특별시 종로구,,교육부,서울특별시교육청,A000000001,N,복식부기,예산세입,0,0,0,203000000,455000000,S000003562,0,A000000001,1,N,서울대학교사범대학부설여자중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,20000000,62100000,0,61658000,0,S010000698,598167000,B100000001,1,N,개원중학교,
중,공립,3,서울특별시 서초구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,20000000,55260000,0,0,0,S010000700,648049000,B100000001,1,N,경원중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,16290000,8710000,0,59402000,0,S010000701,597261000,B100000001,1,N,구룡중학교,
,공립,3,서울특별시 강남구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,25000000,20000000,0,0,0,S010000702,476643000,B100000001,1,N,압구정중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,30000000,8100000,0,94387000,0,S010000705,664525000,B100000001,1,N,대명중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,10000000,73700000,0,0,0,S010000706,606209000,B100000001,1,N,대왕중학교,
중,공립,3,서울특별시 강남구,3.0,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,20000000,39600000,0,59094000,0,S010000707,664112000,B100000001,1,N,대청중학교,
,공립,3,서울특별시 강남구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,예산세입,0,49012000,0,0,0,S010000708,509729000,B100000001,1,N,대치중학교,
