SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,공립,3,부산광역시 남구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,복식부기,결산세출,262689950,292741390,113254410,140536870,575698200,S020000599,22954350,4708612.6,C100000001,2,N,감만중학교,
,공립,3,부산광역시 동구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,복식부기,결산세출,251938770,295473280,143950910,312558830,601888050,S020000600,25482930,4226147.1,C100000001,2,N,경남여자중학교,
,공립,3,부산광역시 남구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,복식부기,결산세출,268911166,706752330,177656580,305896030,949724210,S020000604,47202060,2823152.2,C100000001,2,N,남천중학교,
중,공립,3,부산광역시 남구,3.0,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,미지정,결산세출,294487000,555048620,161773170,290264680,767484420,S020000606,35772960,3531595.4,C100000001,2,N,대연중학교,
중,공립,3,부산광역시 남구,3.0,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,14028210,복식부기,결산세출,386209730,628201860,498139050,397504430,780793610,S020000607,39241650,4321446.5,C100000001,2,N,대천중학교,
,공립,3,부산광역시 남구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,미지정,결산세출,254685360,269290480,16571830,284296290,533100840,S020000610,21628000,4909511.7,C100000001,2,N,동항중학교,
중,공립,3,부산광역시 남구,3.0,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,복식부기,결산세출,212330550,355115650,64326940,267457240,541175450,S020000611,32582000,4463599.5,C100000001,2,N,문현여자중학교,
중,공립,3,부산광역시 동구,3.0,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,9816820,복식부기,결산세출,186503290,417870640,121107920,255263790,620474760,S020000614,25326830,5081875.9,C100000001,2,N,부산서중학교,
,공립,3,부산광역시 동구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,8400,N,0,복식부기,결산세출,252286980,266409410,342711910,395070870,555085740,S020000615,28915650,5510446.0,C100000001,2,N,부산중학교,
중,공립,3,부산광역시 남구,3.0,부산광역시남부교육지원청,부산광역시교육청,C100000175,485620,N,0,복식부기,결산세출,407237475,639662910,47982990,381990812,879318510,S020000616,42328120,3295338.5,C100000001,2,N,분포중학교,
,공립,3,부산광역시 남구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,미지정,결산세출,236767910,214440180,116975070,247937109,526314180,S020000617,20718714,4766269.8,C100000001,2,N,석포여자중학교,
중,공립,3,부산광역시 남구,3.0,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,복식부기,결산세출,205125966,418428940,25497343,285044280,607705470,S020000619,25499640,3537927.0,C100000001,2,N,성동중학교,
중,공립,3,부산광역시 남구,3.0,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,미지정,결산세출,264409190,836253650,69220850,260503540,742353230,S020000621,35592060,3699049.4,C100000001,2,N,용문중학교,
중,공립,3,부산광역시 남구,3.0,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,복식부기,결산세출,291102910,150957790,24384580,455351820,742050880,S020000623,39207700,2896353.2,C100000001,2,N,용호중학교,
중,공립,3,부산광역시 금정구,3.0,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,0,복식부기,결산세출,291271693,315865280,119695490,489974540,637717050,S020000765,38961230,3316086.3,C100000001,2,N,구서여자중학교,
,공립,3,부산광역시 금정구,,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,0,복식부기,결산세출,189440190,220207620,57967800,153915220,460333215,S020000767,20334290,5594915.4,C100000001,2,N,금사중학교,
중,공립,3,부산광역시 금정구,3.0,부산광역시동래교육지원청,부산광역시교육청,C100000202,3258000,N,21511810,복식부기,결산세출,219058850,552729320,92863790,194070140,683633560,S020000770,39960240,3725949.9,C100000001,2,N,남산중학교,
중,공립,3,부산광역시 동래구,3.0,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,0,복식부기,결산세출,200833701,273859180,106757030,299489607,689297390,S020000771,30013270,3025047.6,C100000001,2,N,부산내성중학교,
,공립,3,부산광역시 동래구,,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,95000,복식부기,결산세출,377783140,335117790,529414160,340852470,759933140,S020000773,30231910,3821944.6,C100000001,2,N,동래중학교,
중,공립,3,부산광역시 동래구,3.0,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,0,복식부기,결산세출,186460590,335946760,93017600,205028270,401230700,S020000774,20496280,5831831.9,C100000001,2,N,동신중학교,
,공립,3,부산광역시 금정구,,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,1749000,미지정,결산세출,206397840,334012320,91593570,348970980,560210840,S020000776,24543450,5089214.3,C100000001,2,N,동현중학교,
,공립,3,부산광역시 금정구,,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,0,복식부기,결산세출,257082890,585704970,57860840,291991810,822816130,S020000777,34998840,3344951.8,C100000001,2,N,부곡여자중학교,
중,공립,3,부산광역시 금정구,3.0,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,0,미지정,결산세출,195394200,544278440,22164050,272726520,772686780,S020000778,39710040,2802670.8,C100000001,2,N,부곡중학교,
중,공립,3,부산광역시 동래구,3.0,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,6854300,복식부기,결산세출,297444700,579975390,104378980,301353920,821513540,S020000783,76544900,3026370.3,C100000001,2,N,사직여자중학교,
,공립,3,부산광역시 동래구,,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,169806390,복식부기,결산세출,425886540,757653410,358090680,341518500,899897630,S020000784,45180960,3353505.7,C100000001,2,N,사직중학교,
중,공립,3,부산광역시 동래구,3.0,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,0,복식부기,결산세출,215361610,266507650,144425520,469529400,761453410,S020000786,38522000,3262994.1,C100000001,2,N,안락중학교,
,공립,3,부산광역시 동래구,,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,0,복식부기,결산세출,300614060,807794750,137901250,330519020,1016453910,S020000789,42846320,2906427.0,C100000001,2,N,여명중학교,
,공립,3,부산광역시 동래구,,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,0,복식부기,결산세출,256778060,150399340,113722490,586046860,679652890,S020000793,30296100,3441090.4,C100000001,2,N,온천중학교,
,공립,3,부산광역시 동래구,,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,10571200,복식부기,결산세출,284661500,596532330,113262160,347341850,803497040,S020000794,40147000,3114912.2,C100000001,2,N,유락여자중학교,
중,공립,3,부산광역시 금정구,3.0,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,87119430,복식부기,결산세출,236072520,442509190,57981450,415961330,638410580,S020000795,29891680,3770644.6,C100000001,2,N,장전중학교,
중,공립,3,부산광역시 동래구,3.0,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,0,미지정,결산세출,206295760,601692420,164804860,350469950,833834320,S020000796,33177480,3249665.9,C100000001,2,N,남일중학교,
중,공립,3,부산광역시 동래구,3.0,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,0,복식부기,결산세출,179697570,302095410,70296460,196972500,388644370,S020000797,19672370,6930411.3,C100000001,2,N,충렬중학교,
중,공립,3,부산광역시 금정구,3.0,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,0,복식부기,결산세출,221478820,410061870,138020850,329931780,759584270,S020000849,37824480,3089417.1,C100000001,2,N,금양중학교,
중,공립,3,부산광역시 부산진구,3.0,부산광역시남부교육지원청,부산광역시교육청,C100000175,550,N,0,복식부기,결산세출,285486090,268283180,109866960,368865971,668625390,S020000955,31892700,3703036.0,C100000001,2,N,가야여자중학교,
,공립,3,부산광역시 부산진구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,복식부기,결산세출,283281990,526106770,37558290,221539720,511963180,S020000956,22836900,4687973.2,C100000001,2,N,개금여자중학교,
중,공립,3,부산광역시 부산진구,3.0,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,43705740,복식부기,결산세출,427392093,505360075,77642125,412704792,770555450,S020000957,40444880,3758754.4,C100000001,2,N,개림중학교,
중,공립,3,부산광역시 연제구,3.0,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,60251450,복식부기,결산세출,266507280,497129070,85322400,533360480,979695160,S020000959,43010380,3340482.7,C100000001,2,N,거제여자중학교,
,공립,3,부산광역시 부산진구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,97136000,미지정,결산세출,242652420,469900830,120275760,222223090,574853190,S020000960,23893790,4607723.9,C100000001,2,N,광무여자중학교,
,공립,3,부산광역시 부산진구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,미지정,결산세출,275557300,296078480,48468680,355660890,632045170,S020000964,26641610,5172316.9,C100000001,2,N,동평여자중학교,
,공립,3,부산광역시 부산진구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,72501000,미지정,결산세출,254638570,368275690,67917210,294002980,765678390,S020000965,26160910,5122367.7,C100000001,2,N,동평중학교,
,공립,3,부산광역시 사상구,,부산광역시북부교육지원청,부산광역시교육청,C100000258,0,N,0,복식부기,결산세출,255150180,343348190,140600960,144557250,527793170,S020000966,21429290,5386763.3,C100000001,2,N,모동중학교,
,공립,3,부산광역시 부산진구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,미지정,결산세출,328529510,485685690,409022680,419816480,759006080,S020000967,27644560,4928407.7,C100000001,2,N,부산개성중학교,
,공립,3,부산광역시 부산진구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,Y,0,미지정,,0,0,0,0,0,S020000969,0,,C100000001,2,N,부산국제중학교,고등학교에서 같이 처리함.
,공립,3,부산광역시 기장군,,부산광역시해운대교육지원청,부산광역시교육청,C100000312,0,N,0,미지정,결산세출,202355190,594632950,233243020,473581020,941836220,S020000972,37959020,3578685.0,C100000001,2,N,부산중앙중학교,
,공립,3,부산광역시 부산진구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,85370940,복식부기,결산세출,249999190,342321620,36690780,261326515,534687930,S020000973,25259060,4289542.0,C100000001,2,N,부산진여자중학교,
,공립,3,부산광역시 부산진구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,복식부기,결산세출,180672543,379715530,79362490,244770370,520469440,S020000974,28045090,4506400.8,C100000001,2,N,부산진중학교,
중,공립,3,부산광역시 연제구,3.0,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,0,복식부기,결산세출,267120200,513119350,259928990,223842740,542271980,S020000978,31787890,4314721.0,C100000001,2,N,연산중학교,
중,공립,3,부산광역시 연제구,3.0,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,10000000,미지정,결산세출,219628050,548817330,164414350,376571960,670619170,S020000979,33429720,3782206.7,C100000001,2,N,연일중학교,
,공립,3,부산광역시 연제구,,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,245639190,미지정,결산세출,189100510,463509060,62174930,219075380,623685500,S020000980,27360000,5171029.9,C100000001,2,N,연제중학교,
,공립,3,부산광역시 연제구,,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,0,복식부기,결산세출,239788950,362765580,142807580,229796730,646418880,S020000981,26589270,3614401.3,C100000001,2,N,연천중학교,
,공립,3,부산광역시 부산진구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,100230730,복식부기,결산세출,302804280,331185975,33918790,254960760,710626480,S020000984,27426930,3669070.7,C100000001,2,N,초연중학교,
,공립,3,부산광역시 부산진구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,복식부기,결산세출,297879600,471700190,260801580,290316680,717614850,S020000986,30453970,4401631.6,C100000001,2,N,초읍중학교,
중,공립,3,부산광역시 연제구,3.0,부산광역시동래교육지원청,부산광역시교육청,C100000202,0,N,6200000,복식부기,결산세출,231865890,384096260,124485150,282727790,566221640,S020000987,24660210,4576997.0,C100000001,2,N,토현중학교,
중,공립,3,부산광역시 북구,3.0,부산광역시북부교육지원청,부산광역시교육청,C100000258,0,N,0,복식부기,결산세출,224018920,333541500,148606530,239518840,581456450,S020001203,25049220,5748857.3,C100000001,2,N,가람중학교,
,공립,3,부산광역시 북구,,부산광역시북부교육지원청,부산광역시교육청,C100000258,0,N,0,복식부기,결산세출,216470590,280354150,157968410,312961540,499438550,S020001205,23628900,5140766.0,C100000001,2,N,구남중학교,
,공립,3,부산광역시 북구,,부산광역시북부교육지원청,부산광역시교육청,C100000258,48221050,N,8400000,미지정,결산세출,227164534,852356770,160444450,202175990,570319290,S020001207,59340440,7214991.6,C100000001,2,N,구포중학교,
중,공립,3,부산광역시 북구,3.0,부산광역시북부교육지원청,부산광역시교육청,C100000258,0,N,0,복식부기,결산세출,175343983,311628930,17060420,241089190,589434050,S020001208,21060810,4858843.7,C100000001,2,N,금곡중학교,
,공립,3,부산광역시 강서구,,부산광역시북부교육지원청,부산광역시교육청,C100000258,0,N,0,복식부기,결산세출,199145650,242564040,112616220,181147170,394362730,S020001210,17655000,9329193.6,C100000001,2,N,낙동중학교,
중,공립,3,부산광역시 북구,3.0,부산광역시북부교육지원청,부산광역시교육청,C100000258,25184380,N,0,복식부기,결산세출,218626340,422048930,87821500,177836540,485012260,S020001213,24949520,5299556.9,C100000001,2,N,대천리중학교,
,공립,3,부산광역시 강서구,,부산광역시북부교육지원청,부산광역시교육청,C100000258,0,Y,0,복식부기,,0,0,0,0,0,S020001214,0,,C100000001,2,N,덕문중학교,덕문고등학교와 예·결산 통합운영으로 분리 입력이 불가능함.
중,공립,3,부산광역시 북구,3.0,부산광역시북부교육지원청,부산광역시교육청,C100000258,0,N,477190800,미지정,결산세출,260125190,869628600,308738420,515674020,622624310,S020001216,38118260,9202677.4,C100000001,2,N,덕천중학교,
,공립,3,부산광역시 사상구,,부산광역시북부교육지원청,부산광역시교육청,C100000258,1138210,N,0,복식부기,결산세출,196773402,374809380,158695660,198476465,449230620,S020001217,16887500,7931882.0,C100000001,2,N,덕포여자중학교,
,공립,3,부산광역시 사상구,,부산광역시북부교육지원청,부산광역시교육청,C100000258,0,N,0,복식부기,결산세출,246707760,369874050,128310090,297982840,541436490,S020001218,22936550,5823361.5,C100000001,2,N,동주중학교,
,공립,3,부산광역시 북구,,부산광역시북부교육지원청,부산광역시교육청,C100000258,48384080,N,39017160,복식부기,결산세출,264025068,405950560,159495943,375515400,637568430,S020001219,41660520,5285836.9,C100000001,2,N,만덕중학교,
,공립,3,부산광역시 사상구,,부산광역시북부교육지원청,부산광역시교육청,C100000258,0,N,0,미지정,결산세출,282446390,462525710,162260510,352760390,786640920,S020001221,40421350,3923036.2,C100000001,2,N,모라중학교,
,공립,3,부산광역시 북구,,부산광역시북부교육지원청,부산광역시교육청,C100000258,0,N,177251950,복식부기,결산세출,313047740,208734710,170797620,212631620,665948010,S020001222,32300460,3788749.2,C100000001,2,N,백양중학교,
,공립,3,부산광역시 북구,,부산광역시북부교육지원청,부산광역시교육청,C100000258,11980360,N,0,복식부기,결산세출,198691940,286234510,22645700,129679480,356451220,S020001225,16222420,6858427.0,C100000001,2,N,양덕여자중학교,
,공립,3,부산광역시 사상구,,부산광역시북부교육지원청,부산광역시교육청,C100000258,0,N,0,복식부기,결산세출,282875670,635139710,135641510,305871270,714887060,S020001226,36811290,3990976.4,C100000001,2,N,엄궁중학교,
중,공립,3,부산광역시 북구,3.0,부산광역시북부교육지원청,부산광역시교육청,C100000258,0,N,0,복식부기,결산세출,335835168,764314839,60793500,405684290,892082370,S020001227,48780600,3347784.7,C100000001,2,N,용수중학교,
,공립,3,부산광역시 사상구,,부산광역시북부교육지원청,부산광역시교육청,C100000258,0,N,0,복식부기,결산세출,236834670,282239960,66085280,384826940,548681590,S020001229,23273200,5006304.0,C100000001,2,N,주감중학교,
중,공립,3,부산광역시 사상구,3.0,부산광역시북부교육지원청,부산광역시교육청,C100000258,500000,N,61507160,미지정,결산세출,198715710,346231760,311164240,152853750,495054390,S020001230,19297220,7077340.3,C100000001,2,N,주례여자중학교,
,공립,3,부산광역시 사상구,,부산광역시북부교육지원청,부산광역시교육청,C100000258,0,N,5450000,복식부기,결산세출,206191646,295611250,76549690,180092200,411306980,S020001231,21609220,5753899.0,C100000001,2,N,주례중학교,
,공립,3,부산광역시 사상구,,부산광역시북부교육지원청,부산광역시교육청,C100000258,0,N,95313250,복식부기,결산세출,293878270,298412940,63990140,380969770,640493240,S020001232,34732500,3712094.7,C100000001,2,N,학장중학교,
중,공립,3,부산광역시 북구,3.0,부산광역시북부교육지원청,부산광역시교육청,C100000258,0,N,0,복식부기,결산세출,438411468,796609760,61736860,331918760,1012938950,S020001233,42208280,3512858.7,C100000001,2,N,화명중학교,
중,공립,3,부산광역시 북구,3.0,부산광역시북부교육지원청,부산광역시교육청,C100000258,0,N,0,복식부기,결산세출,217847314,378591120,91822680,502552830,688940500,S020001234,37407090,4070406.7,C100000001,2,N,화신중학교,
중,공립,3,부산광역시 사하구,3.0,부산광역시서부교육지원청,부산광역시교육청,C100000284,0,N,0,미지정,결산세출,233246210,424042400,90733880,304873790,601302470,S020001399,28537170,5665777.5,C100000001,2,N,감천중학교,
중,공립,3,부산광역시 서구,3.0,부산광역시서부교육지원청,부산광역시교육청,C100000284,0,N,297866730,복식부기,결산세출,269056030,472071780,490500490,381011780,640742710,S020001401,28812020,5863776.2,C100000001,2,N,경남중학교,
중,공립,3,부산광역시 사하구,3.0,부산광역시서부교육지원청,부산광역시교육청,C100000284,0,N,0,복식부기,결산세출,246813090,523390200,200289707,393401821,708999030,S020001405,32656310,4064768.6,C100000001,2,N,다대중학교,
,공립,3,부산광역시 사하구,,부산광역시서부교육지원청,부산광역시교육청,C100000284,270520,N,0,복식부기,결산세출,285681329,427476810,80225840,480886988,746699290,S020001406,43651250,4188422.0,C100000001,2,N,다선중학교,
,공립,3,부산광역시 사하구,,부산광역시서부교육지원청,부산광역시교육청,C100000284,0,N,0,복식부기,결산세출,204058570,436074620,74202810,355880120,530839780,S020001407,28731270,4266458.6,C100000001,2,N,다송중학교,
