SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,공립,3,부산광역시 남구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,3000000,N,0,복식부기,예산세출,217112000,251939000,87709000,142448000,453396000,S020000599,25105000,3896729.4,C100000001,2,N,감만중학교,
,공립,3,부산광역시 동구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,1000000,N,10000000,복식부기,예산세출,185627000,125766000,111361000,130201000,599932000,S020000600,23935000,3193069.9,C100000001,2,N,경남여자중학교,
,공립,3,부산광역시 남구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,2000000,N,0,복식부기,예산세출,257436000,161991000,172258000,296098000,1011185000,S020000604,53223000,2238477.7,C100000001,2,N,남천중학교,
중,공립,3,부산광역시 남구,3.0,부산광역시남부교육지원청,부산광역시교육청,C100000175,0,N,0,복식부기,예산세출,226611000,206799000,119195000,167286000,792368000,S020000606,40828000,2748826.5,C100000001,2,N,대연중학교,
중,공립,3,부산광역시 남구,3.0,부산광역시남부교육지원청,부산광역시교육청,C100000175,1000000,N,0,복식부기,예산세출,207708000,269949000,90470000,201640000,783962000,S020000607,42950000,2552202.9,C100000001,2,N,대천중학교,
,공립,3,부산광역시 남구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,1000000,N,0,복식부기,예산세출,223780000,131788000,21482000,205032000,462053000,S020000610,22220000,3706093.8,C100000001,2,N,동항중학교,
중,공립,3,부산광역시 남구,3.0,부산광역시남부교육지원청,부산광역시교육청,C100000175,5000000,N,0,복식부기,예산세출,212348000,254119000,18995000,134780000,489300000,S020000611,20303000,3546390.6,C100000001,2,N,문현여자중학교,
중,공립,3,부산광역시 동구,3.0,부산광역시남부교육지원청,부산광역시교육청,C100000175,5000000,N,0,복식부기,예산세출,191607000,131385000,115662000,182293000,514281000,S020000614,44264000,3736567.8,C100000001,2,N,부산서중학교,
,공립,3,부산광역시 동구,,부산광역시남부교육지원청,부산광역시교육청,C100000175,1000000,N,0,복식부기,예산세출,220852000,153645000,281118000,201891000,552894000,S020000615,26523000,4331093.4,C100000001,2,N,부산중학교,
중,공립,3,부산광역시 남구,3.0,부산광역시남부교육지원청,부산광역시교육청,C100000175,1000000,N,0,복식부기,예산세출,230623000,157458000,43297000,261435000,883411000,S020000616,45544000,2253844.4,C100000001,2,N,분포중학교,
