SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,공립,3,인천광역시 강화군,3.0,인천광역시강화교육지원청,인천광역시교육청,E100000070,36592350,N,86233060,복식부기,결산세출,228719180,381660890,159757920,189206020,509197630,S040000317,26194350,11637132.4,E100000001,4,N,강남중학교,
,공립,3,인천광역시 강화군,,인천광역시강화교육지원청,인천광역시교육청,E100000070,2364980,N,0,복식부기,결산세출,200535980,325809910,28882760,130819920,128068670,S040000318,17740530,30897138.9,E100000001,4,N,강서중학교,
중,공립,3,인천광역시 강화군,3.0,인천광역시강화교육지원청,인천광역시교육청,E100000070,12357600,N,0,복식부기,결산세출,303836016,104118102,334466825,301849167,924843600,S040000320,52987220,4028630.8,E100000001,4,N,강화여자중학교,
중,공립,3,인천광역시 강화군,3.0,인천광역시강화교육지원청,인천광역시교육청,E100000070,32191470,N,0,미지정,결산세출,465269240,300148720,252898610,348919470,828175780,S040000321,48609670,4635871.6,E100000001,4,N,강화중학교,
,공립,3,인천광역시 강화군,,인천광역시강화교육지원청,인천광역시교육청,E100000070,183310,N,123314000,미지정,결산세출,182927990,45318230,45115740,76235930,54139590,S040000322,7544820,19806652.2,E100000001,4,N,교동중학교,
,공립,3,인천광역시 강화군,,인천광역시강화교육지원청,인천광역시교육청,E100000070,1314560,N,0,복식부기,결산세출,14329610,166412760,9600000,50684490,23132280,S040000326,5040000,38644814.3,E100000001,4,N,서도중학교,
중,공립,3,인천광역시 강화군,3.0,인천광역시강화교육지원청,인천광역시교육청,E100000070,9933900,N,0,복식부기,결산세출,214105120,129470530,34608820,77954930,215098040,S040000329,16005000,20505186.5,E100000001,4,N,심도중학교,
,공립,3,인천광역시 미추홀구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,21827380,N,0,미지정,결산세출,370436700,663043500,115803670,356287110,1057990190,S040000412,58405140,4334088.0,E100000001,4,N,관교여자중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,62460090,N,100000000,미지정,결산세출,479430700,442031790,205180280,379528470,1347047750,S040000413,75063750,3524222.2,E100000001,4,N,관교중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,36000230,N,89516000,복식부기,결산세출,367152600,230160240,247695290,374951960,1216860550,S040000416,53393470,3813018.0,E100000001,4,N,남인천여자중학교,
