FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
국립,2,인천광역시 계양구,인천광역시북부교육지원청,인천광역시교육청,A000000001,0,N,26570900,미지정,결산세출,564013770,223000720,430067640,595725140,649134010,S000003564,55184350,4447021.9,A000000001,4,N,경인교육대학교부설초등학교,초,2.0,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,111499470,N,0,미지정,결산세출,224833100,346176030,626762210,508724170,681022520,S040000330,50048350,4626253.8,E100000001,4,N,갑룡초등학교,,,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,18335410,N,39960000,복식부기,결산세출,234395690,105064980,216628530,294359090,402756380,S040000331,25151840,4756768.4,E100000001,4,N,강화초등학교,초,2.0,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,1333560,N,0,미지정,결산세출,156844450,242793360,133377610,200516930,249383090,S040000333,90339670,33580895.9,E100000001,4,N,교동초등학교,초,2.0,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,2920,N,0,복식부기,결산세출,166770900,201962650,300999720,479137780,485718380,S040000334,59435030,9156904.8,E100000001,4,N,길상초등학교,초,2.0,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,3707540,N,0,복식부기,결산세출,169815720,149393060,248605710,263343350,221387620,S040000338,18961820,27569610.8,E100000001,4,N,내가초등학교,,,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,15524570,N,17110000,미지정,결산세출,237598660,110962360,224170780,216378890,317996290,S040000342,51728740,10733966.6,E100000001,4,N,대월초등학교,,,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,8434790,N,0,미지정,결산세출,172664120,247868810,105001150,193681890,171181900,S040000345,48829990,16922547.3,E100000001,4,N,명신초등학교,초,2.0,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,21015860,N,150000000,복식부기,결산세출,166339430,155703330,129089970,178419540,283026730,S040000349,13916350,13549521.1,E100000001,4,N,불은초등학교,,,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,5902610,N,0,복식부기,결산세출,108856160,81419010,90410500,170293820,135275350,S040000350,55955210,58919332.7,E100000001,4,N,삼산초등학교,,,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,30523700,N,0,미지정,결산세출,114432911,100981880,154326540,114533733,143570764,S040000354,17944630,25048672.5,E100000001,4,N,삼성초등학교,초,2.0,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,3249280,N,0,미지정,결산세출,119882460,46553700,27448700,46720380,46925580,S040000355,5036230,59163266.0,E100000001,4,N,서도초등학교,초,2.0,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,20447670,N,0,복식부기,결산세출,187101700,225327220,211073360,256300510,478520170,S040000360,25798560,5951564.4,E100000001,4,N,선원초등학교,초,2.0,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,16692930,N,0,복식부기,결산세출,186553570,95788490,229144970,166670900,197509810,S040000364,15437730,21111590.7,E100000001,4,N,송해초등학교,,,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,10217670,N,0,미지정,결산세출,137173760,253654430,128330790,105340120,168472330,S040000367,50729420,14981026.7,E100000001,4,N,양도초등학교,,,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,6386190,N,0,복식부기,결산세출,129437067,226899110,104547370,263418509,170465360,S040000368,23184960,22008061.1,E100000001,4,N,양사초등학교,,,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,20149180,N,23890000,미지정,결산세출,120969500,222471120,232546600,185838190,218548830,S040000371,16170990,23124098.0,E100000001,4,N,조산초등학교,,,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,15502440,N,20000000,복식부기,결산세출,186896440,253874650,119169080,178734900,279390640,S040000373,17013530,23790704.0,E100000001,4,N,하점초등학교,초,2.0,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,14467000,N,0,미지정,결산세출,249424240,125096080,193802820,216828220,330286910,S040000374,34147890,7760354.4,E100000001,4,N,합일초등학교,,,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,16973780,N,0,미지정,결산세출,128359810,78881150,97680740,211580050,154292250,S040000375,113082440,42150011.6,E100000001,4,N,해명초등학교,,,
공립,2,인천광역시 강화군,인천광역시강화교육지원청,인천광역시교육청,E100000070,3397710,N,0,미지정,결산세출,96831720,240935090,109163440,128328970,269241400,S040000378,47781240,13171758.4,E100000001,4,N,화도초등학교,,,
공립,2,인천광역시 옹진군,인천광역시남부교육지원청,인천광역시교육청,E100000082,22532410,N,0,복식부기,결산세출,80845140,128837290,109288550,102155040,46435850,S040000448,4672540,22489400.9,E100000001,4,N,대청초등학교,초,2.0,
공립,2,인천광역시 옹진군,인천광역시남부교육지원청,인천광역시교육청,E100000082,1220380,N,0,복식부기,결산세출,119764380,55485200,57907420,301685260,67132540,S040000450,14079130,28057923.2,E100000001,4,N,덕적초등학교,초,2.0,
