SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,공립,3,인천광역시 강화군,3.0,인천광역시강화교육지원청,인천광역시교육청,E100000070,N,미지정,결산세입,28161390,22755850,0,44112670,0,S040000317,1239807190,E100000001,4,N,강남중학교,
,공립,3,인천광역시 강화군,,인천광역시강화교육지원청,인천광역시교육청,E100000070,N,미지정,결산세입,140680,6341200,0,17553930,0,S040000318,702544380,E100000001,4,N,강서중학교,
중,공립,3,인천광역시 강화군,3.0,인천광역시강화교육지원청,인천광역시교육청,E100000070,N,미지정,결산세입,28908120,12553125,0,79422610,10430000,S040000320,1708721730,E100000001,4,N,강화여자중학교,
중,공립,3,인천광역시 강화군,3.0,인천광역시강화교육지원청,인천광역시교육청,E100000070,N,복식부기,결산세입,13176190,9938840,0,82171640,7510000,S040000321,1960467910,E100000001,4,N,강화중학교,
,공립,3,인천광역시 강화군,,인천광역시강화교육지원청,인천광역시교육청,E100000070,N,복식부기,결산세입,4754940,9690,0,4761600,0,S040000322,539748520,E100000001,4,N,교동중학교,
,공립,3,인천광역시 강화군,,인천광역시강화교육지원청,인천광역시교육청,E100000070,N,미지정,결산세입,5654930,1150210,0,1230580,0,S040000326,303554000,E100000001,4,N,서도중학교,
중,공립,3,인천광역시 강화군,3.0,인천광역시강화교육지원청,인천광역시교육청,E100000070,N,복식부기,결산세입,150856990,8258350,0,20499710,0,S040000329,594271440,E100000001,4,N,심도중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,미지정,결산세입,5628220,7892670,0,65879020,200000,S040000412,1834451600,E100000001,4,N,관교여자중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,704600,10354180,0,111009740,2400000,S040000413,2337765720,E100000001,4,N,관교중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,미지정,결산세입,60061640,10377030,0,68931560,0,S040000416,2134603020,E100000001,4,N,남인천여자중학교,
,공립,3,인천광역시 옹진군,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,40510260,2037710,0,0,0,S040000417,268316000,E100000001,4,N,대청중학교,
,공립,3,인천광역시 옹진군,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,미지정,결산세입,2609450,110100,0,0,0,S040000420,348702420,E100000001,4,N,덕적중학교,
,공립,3,인천광역시 옹진군,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,6930780,2020620,0,7014810,0,S040000422,705457920,E100000001,4,N,백령중학교,
,공립,3,인천광역시 미추홀구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,미지정,결산세입,19220490,26488990,0,38015560,0,S040000424,1404126170,E100000001,4,N,선인중학교,
,공립,3,인천광역시 미추홀구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,15467200,12485761,0,38399880,600000,S040000425,1380156550,E100000001,4,N,선화여자중학교,
,공립,3,인천광역시 중구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,미지정,결산세입,19455500,5287650,0,49072910,100000,S040000427,1344848170,E100000001,4,N,신흥여자중학교,
,공립,3,인천광역시 중구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,미지정,결산세입,22170460,11680440,0,521507670,1300000,S040000428,1567857620,E100000001,4,N,신흥중학교,
,공립,3,인천광역시 옹진군,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,미지정,결산세입,8163137,913768,0,0,0,S040000429,349621000,E100000001,4,N,연평중학교,
,공립,3,인천광역시 중구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,미지정,결산세입,4653440,7470720,0,59424520,200000,S040000430,2088026210,E100000001,4,N,영종중학교,
중,공립,3,인천광역시 옹진군,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,미지정,결산세입,1199420,1238120,0,22261480,88586780,S040000431,577239390,E100000001,4,N,영흥중학교,
,공립,3,인천광역시 중구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,5340510,4395170,0,20525000,0,S040000432,868137170,E100000001,4,N,용유중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,미지정,결산세입,22706630,19774760,0,61646300,1220000,S040000433,1859755220,E100000001,4,N,용현여자중학교,
,공립,3,인천광역시 미추홀구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,8032590,11959600,0,79447740,0,S040000434,2160078780,E100000001,4,N,용현중학교,
중,공립,3,인천광역시 중구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,18389730,12423480,0,80649410,5900000,S040000436,2563573220,E100000001,4,N,인천공항중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,9126550,16583836,0,54899700,2060000,S040000437,1987164350,E100000001,4,N,인천남중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,3998790,25188990,0,85059580,2160000,S040000441,2831204440,E100000001,4,N,인화여자중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,미지정,결산세입,424974370,24208908,0,49505580,3870000,S040000442,1550258640,E100000001,4,N,제물포여자중학교,
,공립,3,인천광역시 동구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,미지정,결산세입,4256840,10590530,0,40166200,3700000,S040000444,1605278000,E100000001,4,N,화도진중학교,
,공립,3,인천광역시 남동구,,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,복식부기,결산세입,18130660,8371220,0,34488450,3900000,S040000615,1096776320,E100000001,4,N,간석여자중학교,
,공립,3,인천광역시 남동구,,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,미지정,결산세입,15506430,14452660,0,75056210,6800000,S040000616,2101785220,E100000001,4,N,구월여자중학교,
,공립,3,인천광역시 남동구,,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,복식부기,결산세입,715430,33824880,0,109733620,200000,S040000617,2143588840,E100000001,4,N,구월중학교,
중,공립,3,인천광역시 남동구,3.0,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,복식부기,결산세입,9501760,13930410,0,62971480,2360000,S040000618,1895813570,E100000001,4,N,남동중학교,
,공립,3,인천광역시 남동구,,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,복식부기,결산세입,1124770,6102470,0,31460290,100000,S040000619,1241608460,E100000001,4,N,논곡중학교,
중,공립,3,인천광역시 남동구,3.0,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,미지정,결산세입,22914640,25025300,0,610807830,0,S040000620,1576904180,E100000001,4,N,동인천중학교,
,공립,3,인천광역시 남동구,,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,복식부기,결산세입,12782670,12611080,0,64859240,4300000,S040000621,2147357040,E100000001,4,N,만성중학교,
중,공립,3,인천광역시 남동구,3.0,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,미지정,결산세입,15572570,18469890,0,43423890,100000,S040000622,1609216150,E100000001,4,N,만수북중학교,
중,공립,3,인천광역시 남동구,3.0,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,복식부기,결산세입,177600,22571170,0,47943410,100000,S040000623,1686726780,E100000001,4,N,만수여자중학교,
중,공립,3,인천광역시 남동구,3.0,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,미지정,결산세입,5389140,35173120,0,33705820,0,S040000624,1134851560,E100000001,4,N,만수중학교,
,공립,3,인천광역시 남동구,,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,미지정,결산세입,15953360,16536870,0,92343870,28266840,S040000625,2340168270,E100000001,4,N,만월중학교,
중,공립,3,인천광역시 남동구,3.0,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,복식부기,결산세입,764310,8526296,0,58447230,100000,S040000626,1387242910,E100000001,4,N,상인천여자중학교,
중,공립,3,인천광역시 남동구,3.0,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,미지정,결산세입,7011130,8436160,0,391128080,5400000,S040000627,1572507550,E100000001,4,N,상인천중학교,
중,공립,3,인천광역시 연수구,3.0,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,미지정,결산세입,15521100,30799710,0,46561020,3300000,S040000628,1821826660,E100000001,4,N,선학중학교,
,공립,3,인천광역시 연수구,,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,복식부기,결산세입,7376270,26379070,0,89014890,200000,S040000630,2242596460,E100000001,4,N,연성중학교,
,공립,3,인천광역시 연수구,,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,복식부기,결산세입,1135150,34941180,0,52235390,5014800,S040000631,1693832050,E100000001,4,N,연수중학교,
,공립,3,인천광역시 연수구,,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,복식부기,결산세입,15450540,9579830,0,49142580,100000,S040000632,1857537840,E100000001,4,N,연화중학교,
중,공립,3,인천광역시 연수구,3.0,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,복식부기,결산세입,121668280,20558603,0,40401360,26087500,S040000633,1902141680,E100000001,4,N,인송중학교,
중,공립,3,인천광역시 연수구,3.0,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,복식부기,결산세입,14209720,13452122,0,53444788,0,S040000634,1705339360,E100000001,4,N,인천여자중학교,
중,공립,3,인천광역시 연수구,3.0,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,복식부기,결산세입,8815260,27648210,0,48218320,1590000,S040000635,1600350940,E100000001,4,N,옥련중학교,
,공립,3,인천광역시 연수구,,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,복식부기,결산세입,6651250,12886430,0,40118080,100000,S040000636,1127128000,E100000001,4,N,인천중학교,
,공립,3,인천광역시 연수구,,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,복식부기,결산세입,10854830,22752760,0,68324010,400000,S040000637,2331083570,E100000001,4,N,청량중학교,
중,공립,3,인천광역시 연수구,3.0,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,미지정,결산세입,9340850,18953350,0,247804160,0,S040000638,1204503500,E100000001,4,N,청학중학교,
