파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
제주특별자치도교육청_고등_예산_세출_2024.csv,47950823000.0,37695036000.0,16807396000.0,5133585000.0,8522884000.0,11269158000.0,8376125000.0,104764000.0,216013560.10000002,고등,30
제주특별자치도교육청_중등_예산_세출_2022.csv,18986642000.0,21016806000.0,7292512000.0,3694873000.0,5454461000.0,8977955000.0,480950000.0,110784000.0,246308335.60000002,중등,45
제주특별자치도교육청_중등_예산_세출_2023.csv,19033706000.0,25154142000.0,9796088000.0,3428829000.0,5250714000.0,11360445000.0,1142589000.0,110795000.0,263837893.59999996,중등,45
제주특별자치도교육청_고등_예산_세출_2022.csv,44350162000.0,30594794000.0,15403500000.0,4670119000.0,5974405000.0,9491189000.0,223300000.0,135162000.0,178872250.2,고등,30
제주특별자치도교육청_고등_예산_세출_2023.csv,46228511000.0,35462083000.0,16611629000.0,3749290000.0,6379330000.0,10772597000.0,250590000.0,156405000.0,186449327.2,고등,30
제주특별자치도교육청_중등_예산_세출_2024.csv,20019417000.0,26492933000.0,11525431000.0,3485579000.0,5480127000.0,11883612000.0,294050000.0,114608000.0,284272011.8,중등,45
제주특별자치도교육청_초등_예산_세출_2024.csv,1661193000.0,42226993000.0,19558121000.0,24493376000.0,10677295000.0,23632162000.0,606060000.0,147474000.0,621261941.7,초등,118
제주특별자치도교육청_초등_예산_세출_2022.csv,1420441000.0,37034374000.0,15631679000.0,21153100000.0,11362801000.0,19147702000.0,3764125000.0,171431000.0,507653365.3,초등,118
제주특별자치도교육청_초등_예산_세출_2023.csv,1855783000.0,43656714000.0,20090003000.0,21750620000.0,11463007000.0,22930565000.0,730420000.0,185546000.0,579541275.0000001,초등,118
고등_평균,46176498666.666664,34583971000.0,16274175000.0,4517664666.666667,6958873000.0,10510981333.333334,2950005000.0,132110333.33333333,193778379.16666666,고등,90
중등_평균,19346588333.333332,24221293666.666668,9538010333.333334,3536427000.0,5395100666.666667,10740670666.666666,639196333.3333334,112062333.33333333,264806080.33333334,중등,135
초등_평균,1645805666.6666667,40972693666.666664,18426601000.0,22465698666.666668,11167701000.0,21903476333.333332,1700201666.6666667,168150333.33333334,569485527.3333334,초등,354
전체_평균,12694800537.132988,36073861127.806564,16019557683.937824,15262288070.811745,9167535948.18653,17529895478.411053,1647086951.64076,149470747.84110534,440046203.1882556,전체,579
