파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
제주특별자치도교육청_초등_결산_세입_2024.csv,184309824770,1598565680,8978156240,0,1037327462,3193577341,초등
제주특별자치도교육청_초등_결산_세입_2022.csv,143155036520,1332863470,9197301640,0,400342774,8343761704,초등
제주특별자치도교육청_초등_결산_세입_2023.csv,160343258490,1403614080,8066106220,0,949717492,6140290666,초등
제주특별자치도교육청_고등_결산_세입_2024.csv,175581345150,3715165550,7657769920,0,2055399120,19332641710,고등
제주특별자치도교육청_고등_결산_세입_2023.csv,163922875900,3135975520,7546692910,0,1954662010,20345887740,고등
제주특별자치도교육청_고등_결산_세입_2022.csv,148234672600,2861570330,5630219590,0,1214299610,13155042930,고등
제주특별자치도교육청_중등_결산_세입_2024.csv,112187485380,2246652620,2696248030,0,964104320,1737187580,중등
제주특별자치도교육청_중등_결산_세입_2022.csv,87515856570,1378406620,1973915830,0,333375770,4176693130,중등
제주특별자치도교육청_중등_결산_세입_2023.csv,100443948620,1716838380,3187079670,0,801189890,2637906090,중등
초등_합계,487808119780,4335043230,26241564100,0,2387387728,17677629711,초등
고등_합계,487738893650,9712711400,20834682420,0,5224360740,52833572380,고등
중등_합계,300147290570,5341897620,7857243530,0,2098669980,8551786800,중등
2024_합계,472078655300,7560383850,19332174190,0,4056830902,24263406631,전체
2022_합계,378905565690,5572840420,16801437060,0,1948018154,25675497764,전체
2023_합계,424710083010,6256427980,18799878800,0,3705569392,29124084496,전체
