SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,경기도 의정부시,,경기도교육청,경기도교육청,J100000001,N,미지정,결산세입,831925904,14731372,0,175088620,397498010,S090000451,7829522430,J100000001,10,일반고등학교,N,경민고등학교
고,사립,4,경기도 의정부시,4.0,경기도교육청,경기도교육청,J100000001,N,복식부기,결산세입,114033870,14841230,0,53254580,12075000,S090000453,7383644250,J100000001,10,특성화고등학교,N,경민비즈니스고등학교
고,사립,4,경기도 의정부시,4.0,경기도교육청,경기도교육청,J100000001,N,복식부기,결산세입,509047762,18162781,0,25725501,118380200,S090000455,7889465573,J100000001,10,특성화고등학교,N,경민IT고등학교
고,사립,4,경기도 안산시 단원구,4.0,경기도교육청,경기도교육청,J100000001,N,미지정,결산세입,328201323,13636617,0,137166040,34878000,S090000457,11247932090,J100000001,10,일반고등학교,N,경안고등학교
고,사립,4,경기도 안산시 단원구,4.0,경기도교육청,경기도교육청,J100000001,N,미지정,결산세입,350577219,50896259,0,86007150,130040000,S090000458,11671352900,J100000001,10,특성화고등학교,N,경일관광경영고등학교
,사립,4,경기도 광주시,,경기도교육청,경기도교육청,J100000001,N,복식부기,결산세입,1319150100,47507910,0,1679970310,18000000,S090000460,8842978450,J100000001,10,일반고등학교,N,경화여자고등학교
,사립,4,경기도 성남시 분당구,,경기도교육청,경기도교육청,J100000001,N,복식부기,결산세입,137508890,257324900,0,8848684850,454055490,S090000466,3554581740,J100000001,10,특수목적고등학교,N,계원예술고등학교
고,사립,4,경기도 고양시 일산서구,4.0,경기도교육청,경기도교육청,J100000001,N,미지정,결산세입,91363426,6716435,0,500444532,734933550,S090000468,4427248340,J100000001,10,일반고등학교,N,백송고등학교
고,사립,4,경기도 고양시 덕양구,4.0,경기도교육청,경기도교육청,J100000001,N,복식부기,결산세입,347627350,43864357,0,7571136620,499200,S090000469,2830136510,J100000001,10,특수목적고등학교,N,고양외국어고등학교
고,사립,4,경기도 과천시,4.0,경기도교육청,경기도교육청,J100000001,N,복식부기,결산세입,70715430,20308620,0,97143770,719141930,S090000473,6884105460,J100000001,10,일반고등학교,N,과천여자고등학교
