FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,3,경기도 고양시 덕양구,경기도고양교육지원청,경기도교육청,J100000098,N,복식부기,예산세입,10000000,21039000,0,326712000,16000000,S090000956,7242049000,J100000001,10,N,고양제일중학교,중,3.0
사립,3,경기도 광주시,경기도광주하남교육지원청,경기도교육청,J100000132,N,복식부기,예산세입,10500000,105780000,0,227376000,30000000,S090001268,6320811000,J100000001,10,N,경화여자중학교,중,3.0
사립,3,경기도 김포시,경기도김포교육지원청,경기도교육청,J100000158,N,복식부기,예산세입,0,0,0,15785000,0,S090001492,1747201000,J100000001,10,N,분진중학교,중,3.0
사립,3,경기도 김포시,경기도김포교육지원청,경기도교육청,J100000158,N,복식부기,예산세입,5000000,14700000,0,190120000,5000000,S090001493,3012188000,J100000001,10,N,양곡중학교,중,3.0
사립,3,경기도 김포시,경기도김포교육지원청,경기도교육청,J100000158,N,복식부기,예산세입,3770000,4600000,0,52448000,3000000,S090001495,4519455000,J100000001,10,N,통진중학교,중,3.0
사립,3,경기도 남양주시,경기도구리남양주교육지원청,경기도교육청,J100000170,N,복식부기,예산세입,5000000,17755000,0,30044000,9622000,S090001575,4953485000,J100000001,10,N,광동중학교,중,3.0
사립,3,경기도 남양주시,경기도구리남양주교육지원청,경기도교육청,J100000170,N,복식부기,예산세입,15000000,25102000,0,82302000,28889000,S090001584,3954411000,J100000001,10,N,동화중학교,중,3.0
사립,3,경기도 남양주시,경기도구리남양주교육지원청,경기도교육청,J100000170,N,복식부기,예산세입,20000000,5800000,0,50707000,61472000,S090001588,2377367000,J100000001,10,N,수동중학교,중,3.0
사립,3,경기도 남양주시,경기도구리남양주교육지원청,경기도교육청,J100000170,N,복식부기,예산세입,1000000,3400000,0,87644000,39200000,S090001589,5045940000,J100000001,10,N,심석중학교,중,3.0
사립,3,경기도 남양주시,경기도구리남양주교육지원청,경기도교육청,J100000170,N,복식부기,예산세입,9010000,2850000,0,50096000,1000000,S090001592,1904977000,J100000001,10,N,연세중학교,중,3.0
사립,3,경기도 양주시,경기도동두천양주교육지원청,경기도교육청,J100000189,N,복식부기,예산세입,8000000,6400000,0,112460000,0,S090001772,1900325000,J100000001,10,N,남문중학교,,
사립,3,경기도 동두천시,경기도동두천양주교육지원청,경기도교육청,J100000189,N,복식부기,예산세입,1000000,7500000,0,127509000,5200000,S090001775,3117931000,J100000001,10,N,동두천여자중학교,,
사립,3,경기도 동두천시,경기도동두천양주교육지원청,경기도교육청,J100000189,N,복식부기,예산세입,1000000,500000,0,130596000,0,S090001777,2877150000,J100000001,10,N,동두천중학교,,
사립,3,경기도 동두천시,경기도동두천양주교육지원청,경기도교육청,J100000189,N,복식부기,예산세입,10000000,8013000,0,125400000,1000000,S090001778,3400226000,J100000001,10,N,한빛누리중학교,중,3.0
사립,3,경기도 동두천시,경기도동두천양주교육지원청,경기도교육청,J100000189,N,복식부기,예산세입,8000000,7987000,0,363363000,1000000,S090001779,2830434000,J100000001,10,N,신흥중학교,중,3.0
사립,3,경기도 양주시,경기도동두천양주교육지원청,경기도교육청,J100000189,N,복식부기,예산세입,3000000,9150000,0,104570000,153265000,S090001781,2512982000,J100000001,10,N,조양중학교,,
사립,3,경기도 부천시 원미구,경기도부천교육지원청,경기도교육청,J100000201,N,복식부기,예산세입,5707000,2320000,0,95285000,2000000,S090001902,2954272000,J100000001,10,N,소명여자중학교,,
사립,3,경기도 성남시 중원구,경기도성남교육지원청,경기도교육청,J100000233,N,복식부기,예산세입,5000000,12490000,0,42312000,10000000,S090002190,2755516000,J100000001,10,N,동광중학교,,
사립,3,경기도 성남시 중원구,경기도성남교육지원청,경기도교육청,J100000233,N,복식부기,예산세입,6000000,7814000,0,341648000,1320000,S090002191,4980212000,J100000001,10,N,성일중학교,,
사립,3,경기도 성남시 분당구,경기도성남교육지원청,경기도교육청,J100000233,N,복식부기,예산세입,0,103675000,0,33986000,19000000,S090002192,2812665000,J100000001,10,N,송림중학교,중,3.0
사립,3,경기도 성남시 중원구,경기도성남교육지원청,경기도교육청,J100000233,N,복식부기,예산세입,10000000,1514000,0,40646000,7000000,S090002194,2746193000,J100000001,10,N,숭신여자중학교,,
사립,3,경기도 성남시 수정구,경기도성남교육지원청,경기도교육청,J100000233,N,복식부기,예산세입,500000,5500000,0,248968000,100000000,S090002207,3570792000,J100000001,10,N,풍생중학교,중,3.0
사립,3,경기도 수원시 팔달구,경기도수원교육지원청,경기도교육청,J100000250,N,복식부기,예산세입,4787000,3610000,0,524235000,1700000,S090002415,3678668000,J100000001,10,N,매향중학교,중,3.0
사립,3,경기도 수원시 팔달구,경기도수원교육지원청,경기도교육청,J100000250,N,복식부기,예산세입,5000000,13050000,0,250685000,5000000,S090002420,3955470000,J100000001,10,N,삼일중학교,중,3.0
사립,3,경기도 수원시 팔달구,경기도수원교육지원청,경기도교육청,J100000250,N,복식부기,예산세입,13000000,44065000,0,383248000,1000000,S090002425,4929232000,J100000001,10,N,수원중학교,,
사립,3,경기도 수원시 팔달구,경기도수원교육지원청,경기도교육청,J100000250,N,복식부기,예산세입,20200000,8450000,0,119840000,28800000,S090002431,4229010000,J100000001,10,N,영복여자중학교,중,3.0
사립,3,경기도 수원시 권선구,경기도수원교육지원청,경기도교육청,J100000250,N,복식부기,예산세입,10000000,5600000,0,86632000,31930000,S090002432,4313016000,J100000001,10,N,영신중학교,,
사립,3,경기도 시흥시,경기도시흥교육지원청,경기도교육청,J100005083,N,복식부기,예산세입,2150000,7105000,0,8348000,0,S090002695,2086741000,J100000001,10,N,한국글로벌중학교,,
사립,3,경기도 안산시 상록구,경기도안산교육지원청,경기도교육청,J100000268,N,복식부기,예산세입,2000000,110000,0,11570000,3000000,S090002705,2216735000,J100000001,10,N,안산중학교,중,3.0
사립,3,경기도 안성시,경기도안성교육지원청,경기도교육청,J100000287,N,복식부기,예산세입,3000000,4850000,0,72293000,20200000,S090002918,4029932000,J100000001,10,N,명륜여자중학교,,
사립,3,경기도 안성시,경기도안성교육지원청,경기도교육청,J100000287,N,복식부기,예산세입,10000000,1370000,0,138495000,0,S090002922,3980736000,J100000001,10,N,안청중학교,,
사립,3,경기도 안양시 만안구,경기도안양과천교육지원청,경기도교육청,J100000299,N,복식부기,예산세입,10000000,2850000,0,215150000,77525000,S090003020,3945062000,J100000001,10,N,근명중학교,중,3.0
사립,3,경기도 안양시 만안구,경기도안양과천교육지원청,경기도교육청,J100000299,N,복식부기,예산세입,1000,4655000,0,0,4000000,S090003029,2692423000,J100000001,10,N,성문중학교,중,3.0
사립,3,경기도 안양시 만안구,경기도안양과천교육지원청,경기도교육청,J100000299,N,복식부기,예산세입,7300000,136698000,0,307097000,5000000,S090003031,4429170000,J100000001,10,N,신성중학교,중,3.0
사립,3,경기도 안양시 만안구,경기도안양과천교육지원청,경기도교육청,J100000299,N,복식부기,예산세입,7000000,900000,0,229699000,14940000,S090003036,3275019000,J100000001,10,N,안양여자중학교,중,3.0
사립,3,경기도 양평군,경기도양평교육지원청,경기도교육청,J100000331,N,복식부기,예산세입,4000000,4250000,0,475070000,500000,S090003200,1920540000,J100000001,10,N,개군중학교,,
사립,3,경기도 양평군,경기도양평교육지원청,경기도교육청,J100000331,N,복식부기,예산세입,10000000,3290000,0,195356000,670000,S090003203,2028027000,J100000001,10,N,단월중학교,중,3.0
사립,3,경기도 양평군,경기도양평교육지원청,경기도교육청,J100000331,N,복식부기,예산세입,10000000,5694000,0,95687000,100000000,S090003204,2384932000,J100000001,10,N,서종중학교,,
사립,3,경기도 양평군,경기도양평교육지원청,경기도교육청,J100000331,N,복식부기,예산세입,20000000,4900000,0,52008000,3979000,S090003205,1402864000,J100000001,10,N,양동중학교,,
사립,3,경기도 양평군,경기도양평교육지원청,경기도교육청,J100000331,N,복식부기,예산세입,5000000,8000000,0,31642000,15763000,S090003206,4497977000,J100000001,10,N,양일중학교,,
사립,3,경기도 양평군,경기도양평교육지원청,경기도교육청,J100000331,N,복식부기,예산세입,0,1650000,0,156267000,2000000,S090003210,2943445000,J100000001,10,N,용문중학교,,
사립,3,경기도 여주시,경기도여주교육지원청,경기도교육청,J100000343,N,복식부기,예산세입,3500000,2170000,0,63186000,12706000,S090003315,1371635000,J100000001,10,N,대신중학교,,
사립,3,경기도 여주시,경기도여주교육지원청,경기도교육청,J100000343,N,복식부기,예산세입,100000,4245000,0,35032000,43543000,S090003317,1818557000,J100000001,10,N,세정중학교,중,3.0
사립,3,경기도 여주시,경기도여주교육지원청,경기도교육청,J100000343,N,복식부기,예산세입,10100000,5849000,0,167978000,200000,S090003318,1924487000,J100000001,10,N,여강중학교,,
사립,3,경기도 여주시,경기도여주교육지원청,경기도교육청,J100000343,N,복식부기,예산세입,0,0,0,111460000,5500000,S090003319,2887566000,J100000001,10,N,여주제일중학교,,
사립,3,경기도 여주시,경기도여주교육지원청,경기도교육청,J100000343,N,복식부기,예산세입,2365000,2858000,0,38260000,6500000,S090003324,1578900000,J100000001,10,N,창명여자중학교,,
사립,3,경기도 용인시 처인구,경기도용인교육지원청,경기도교육청,J100000364,N,복식부기,예산세입,920000,7700000,0,63189000,117182000,S090003471,1852429000,J100000001,10,N,남사중학교,,
사립,3,경기도 용인시 수지구,경기도용인교육지원청,경기도교육청,J100000364,N,복식부기,예산세입,10500000,8600000,0,75278000,402097000,S090003474,4044090000,J100000001,10,N,문정중학교,중,3.0
사립,3,경기도 용인시 처인구,경기도용인교육지원청,경기도교육청,J100000364,N,복식부기,예산세입,6600000,10803000,0,366808000,5653000,S090003485,3864328000,J100000001,10,N,용동중학교,,
사립,3,경기도 용인시 처인구,경기도용인교육지원청,경기도교육청,J100000364,N,복식부기,예산세입,5000000,28100000,0,115973000,3000000,S090003492,2796586000,J100000001,10,N,태성중학교,,
사립,3,경기도 의정부시,경기도의정부교육지원청,경기도교육청,J100000377,N,복식부기,예산세입,11000000,1050000,0,45615000,4000000,S090003639,2890922000,J100000001,10,N,경민여자중학교,,
사립,3,경기도 의정부시,경기도의정부교육지원청,경기도교육청,J100000377,N,복식부기,예산세입,12035000,7850000,0,758493000,265664000,S090003640,3653291000,J100000001,10,N,경민중학교,,
사립,3,경기도 이천시,경기도이천교육지원청,경기도교육청,J100000389,N,복식부기,예산세입,15000000,4300000,0,87250000,140000000,S090003751,3538285000,J100000001,10,N,이천양정여자중학교,중,3.0
사립,3,경기도 파주시,경기도파주교육지원청,경기도교육청,J100000400,N,복식부기,예산세입,2000000,8704000,0,24691000,2143000,S090003860,2476147000,J100000001,10,N,광탄중학교,중,3.0
사립,3,경기도 파주시,경기도파주교육지원청,경기도교육청,J100000400,N,복식부기,예산세입,3000000,600000,0,63370000,1000000,S090003862,1936993000,J100000001,10,N,문산동중학교,중,3.0
사립,3,경기도 파주시,경기도파주교육지원청,경기도교육청,J100000400,N,복식부기,예산세입,7000000,16456000,0,207448000,50000000,S090003864,3326234000,J100000001,10,N,문산수억중학교,중,3.0
