SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,사립,4,경기도 의정부시,,경기도의정부교육지원청,경기도교육청,J100000001,152261645,N,701050610,복식부기,결산세출,412608680,292718560,370956430,347997340,1455359040,S090000451,5632481080,13025637.5,J100000001,10,일반고등학교,N,경민고등학교,
고,사립,4,경기도 의정부시,4.0,경기도의정부교육지원청,경기도교육청,J100000001,1596830,N,0,복식부기,결산세출,423909890,581277470,354245520,402335940,638857520,S090000453,5630308130,16326283.1,J100000001,10,특성화고등학교,N,경민비즈니스고등학교,
고,사립,4,경기도 의정부시,4.0,경기도의정부교육지원청,경기도교육청,J100000001,119103,N,0,복식부기,결산세출,391566420,1402498365,769292090,774938580,527501100,S090000455,5494891764,17595502.7,J100000001,10,특성화고등학교,N,경민IT고등학교,
고,사립,4,경기도 안산시 단원구,4.0,경기도안산교육지원청,경기도교육청,J100000001,87170,N,1034300820,복식부기,결산세출,590903552,243160610,117871860,269242130,1394073040,S090000457,7530709490,11634077.7,J100000001,10,일반고등학교,N,경안고등학교,
고,사립,4,경기도 안산시 단원구,4.0,경기도안산교육지원청,경기도교육청,J100000001,33229,N,2281024570,복식부기,결산세출,814460950,476593170,1149442480,430446490,1065916720,S090000458,6880118010,17942514.5,J100000001,10,특성화고등학교,N,경일관광경영고등학교,
,사립,4,경기도 광주시,,경기도광주하남교육지원청,경기도교육청,J100000001,0,N,129402000,미지정,결산세출,523871640,379163090,90234740,268350950,3207970130,S090000460,6393829070,11961721.0,J100000001,10,일반고등학교,N,경화여자고등학교,
,사립,4,경기도 성남시 분당구,,경기도성남교육지원청,경기도교육청,J100000001,25502000,N,619621000,복식부기,결산세출,859515450,1419004820,1647600760,1770676430,2025459010,S090000466,4410527430,13173099.9,J100000001,10,특수목적고등학교,N,계원예술고등학교,
고,사립,4,경기도 고양시 일산서구,4.0,경기도고양교육지원청,경기도교육청,J100000001,91770,N,2093656400,복식부기,결산세출,515587875,110142924,467033200,238905236,1298729290,S090000468,3032299100,21605698.6,J100000001,10,일반고등학교,N,백송고등학교,
고,사립,4,경기도 고양시 덕양구,4.0,경기도고양교육지원청,경기도교육청,J100000001,0,N,1789941710,복식부기,결산세출,607216370,318598720,76630490,570161088,3375586230,S090000469,5152503740,16938231.3,J100000001,10,특수목적고등학교,N,고양외국어고등학교,
고,사립,4,경기도 과천시,4.0,경기도안양과천교육지원청,경기도교육청,J100000001,0,N,1084302020,복식부기,결산세출,432300000,242834710,150193750,373507840,1505168330,S090000473,4765373230,23694404.1,J100000001,10,일반고등학교,N,과천여자고등학교,
,사립,4,경기도 과천시,,경기도안양과천교육지원청,경기도교육청,J100000001,0,N,866644000,복식부기,결산세출,397782340,427111727,178773510,1351175500,1031294300,S090000474,5049378500,14649070.7,J100000001,10,특수목적고등학교,N,과천외국어고등학교,
고,사립,4,경기도 남양주시,4.0,경기도구리남양주교육지원청,경기도교육청,J100000001,44428550,N,7100000,복식부기,결산세출,799166040,158026400,71349860,437372570,1480787340,S090000479,6448745960,8997120.7,J100000001,10,일반고등학교,N,광동고등학교,
,사립,4,경기도 의정부시,,경기도의정부교육지원청,경기도교육청,J100000001,1891450,N,646241431,복식부기,결산세출,627746283,83290590,77936200,136771270,900070255,S090000480,5059512730,11294543.0,J100000001,10,일반고등학교,N,의정부광동고등학교,
고,사립,4,경기도 광명시,4.0,경기도광명교육지원청,경기도교육청,J100000001,0,N,2426208540,복식부기,결산세출,509004698,239998830,860288980,485193298,524118050,S090000483,2636086160,31739250.2,J100000001,10,특성화고등학교,N,경기항공고등학교,
고,사립,4,경기도 파주시,4.0,경기도파주교육지원청,경기도교육청,J100000001,3056710,N,793587530,미지정,결산세출,273030617,145700838,120725940,171342273,1122509010,S090000494,2561143630,18673009.2,J100000001,10,일반고등학교,N,광탄고등학교,
,사립,4,경기도 군포시,,경기도군포의왕교육지원청,경기도교육청,J100000001,8039755,N,2435483750,복식부기,결산세출,536271533,538577930,55352510,262037102,1294412770,S090000502,6274832200,13323607.0,J100000001,10,일반고등학교,N,군포고등학교,
고,사립,4,경기도 안양시 만안구,4.0,경기도안양과천교육지원청,경기도교육청,J100000001,1000000,N,888388930,미지정,결산세출,538213210,314515580,1589182060,581447820,1694838270,S090000507,5888857900,17768846.6,J100000001,10,특성화고등학교,N,근명고등학교,
,사립,4,경기도 성남시 분당구,,경기도성남교육지원청,경기도교육청,J100000001,0,N,611937000,복식부기,결산세출,425575600,120171160,207938500,345950930,1684852300,S090000515,5698961640,11498593.1,J100000001,10,일반고등학교,N,낙생고등학교,
,사립,4,경기도 양주시,,경기도동두천양주교육지원청,경기도교육청,J100000001,0,N,100396580,복식부기,결산세출,346781620,833827710,981638030,268919150,849186560,S090000517,2368835080,20907580.8,J100000001,10,특성화고등학교,N,한국외식과학고등학교,
,사립,4,경기도 여주시,,경기도여주교육지원청,경기도교육청,J100000001,31790,N,403255300,복식부기,결산세출,300006540,248236320,39966590,156983740,791074250,S090000525,1911597330,15528838.1,J100000001,10,일반고등학교,N,대신고등학교,
고,사립,4,경기도 남양주시,4.0,경기도구리남양주교육지원청,경기도교육청,J100000001,0,N,940468900,복식부기,결산세출,586646954,862020210,175215660,368664999,1502634770,S090000529,6130612600,9893505.7,J100000001,10,일반고등학교,N,덕소고등학교,
고,사립,4,경기도 포천시,4.0,경기도포천교육지원청,경기도교육청,J100000001,74065590,N,1280780760,미지정,결산세출,411136210,92962210,118778370,281847700,1496104500,S090000534,5213202200,12831012.2,J100000001,10,일반고등학교,N,동남고등학교,
,사립,4,경기도 동두천시,,경기도동두천양주교육지원청,경기도교육청,J100000001,0,N,1930270110,복식부기,결산세출,376222880,89621410,60495940,237623580,1005084560,S090000536,2615818010,16662629.3,J100000001,10,일반고등학교,N,동두천고등학교,
,사립,4,경기도 동두천시,,경기도동두천양주교육지원청,경기도교육청,J100000001,1032510,N,305069000,복식부기,결산세출,471958970,371336750,365259970,175288710,1201216350,S090000538,3653430090,15399040.8,J100000001,10,특성화고등학교,N,한국문화영상고등학교,
고,사립,4,경기도 수원시 장안구,4.0,경기도수원교육지원청,경기도교육청,J100000001,95400,N,2137444570,복식부기,결산세출,653585268,366886910,33773660,172252650,1767970440,S090000542,6241531900,14618947.0,J100000001,10,일반고등학교,N,동우여자고등학교,
고,사립,4,경기도 수원시 장안구,4.0,경기도수원교육지원청,경기도교육청,J100000001,71296740,N,2310340970,복식부기,결산세출,463118584,377266498,18428090,419172040,764737320,S090000543,6809261510,13138738.9,J100000001,10,일반고등학교,N,동원고등학교,
,사립,4,경기도 평택시,,경기도평택교육지원청,경기도교육청,J100000001,0,N,3207298710,복식부기,결산세출,638487076,613237150,719681870,885544210,1190820250,S090000544,6106254330,16597917.5,J100000001,10,특성화고등학교,N,동일공업고등학교,
,사립,4,경기도 남양주시,,경기도구리남양주교육지원청,경기도교육청,J100000001,0,N,47925000,복식부기,결산세출,941421802,145339846,129804081,1001250084,2369339310,S090000545,8027460863,10413273.8,J100000001,10,일반고등학교,N,동화고등학교,
고,사립,4,경기도 화성시,4.0,경기도화성오산교육지원청,경기도교육청,J100000001,0,N,453694660,복식부기,결산세출,232872150,121760130,70691730,467363670,838728620,S090000546,1850467770,35713086.1,J100000001,10,특성화고등학교,N,두레자연고등학교,
,사립,4,경기도 수원시 팔달구,,경기도수원교육지원청,경기도교육청,J100000001,61049,N,886022220,복식부기,결산세출,555198540,338498180,1388541060,449870990,1265130400,S090000552,7170606740,14808266.8,J100000001,10,특성화고등학교,N,매향여자정보고등학교,
고,사립,4,경기도 파주시,4.0,경기도파주교육지원청,경기도교육청,J100000001,0,N,908997000,복식부기,결산세출,542515385,417356017,232234770,387511606,1372577280,S090000555,5717136270,14317381.7,J100000001,10,일반고등학교,N,문산수억고등학교,
고,사립,4,경기도 안양시 동안구,4.0,경기도안양과천교육지원청,경기도교육청,J100000001,0,N,1997069230,복식부기,결산세출,648607650,310924610,17195520,476520250,1154633590,S090000568,6686315420,12407984.9,J100000001,10,일반고등학교,N,백영고등학교,
