FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,3,경기도 고양시 덕양구,경기도고양교육지원청,경기도교육청,J100000098,55385750,N,0,복식부기,결산세출,419118530,4684575992,278599870,273307650,1080071100,S090000956,5545284585,14163425.3,J100000001,10,N,고양제일중학교,중,3.0
사립,3,경기도 광주시,경기도광주하남교육지원청,경기도교육청,J100000132,185084680,N,3693767620,미지정,결산세출,627197000,175845870,31354560,397624090,1419641080,S090001268,4922767310,12586024.4,J100000001,10,N,경화여자중학교,중,3.0
사립,3,경기도 김포시,경기도김포교육지원청,경기도교육청,J100000158,0,N,1000024020,복식부기,결산세출,190994810,99060470,24526080,77570290,294839230,S090001492,1343731880,75768669.5,J100000001,10,N,분진중학교,중,3.0
사립,3,경기도 김포시,경기도김포교육지원청,경기도교육청,J100000158,0,N,842282940,미지정,결산세출,371414160,121222490,151852630,296746360,745176040,S090001493,2604083050,12458198.2,J100000001,10,N,양곡중학교,중,3.0
사립,3,경기도 김포시,경기도김포교육지원청,경기도교육청,J100000158,0,N,2197650590,복식부기,결산세출,393249860,894753120,48212330,314676070,757634320,S090001495,3560588500,17121100.2,J100000001,10,N,통진중학교,중,3.0
사립,3,경기도 남양주시,경기도구리남양주교육지원청,경기도교육청,J100000170,140800,N,1166016230,미지정,결산세출,548276910,63147290,78283810,388693670,858389880,S090001575,4199916220,11322271.0,J100000001,10,N,광동중학교,중,3.0
사립,3,경기도 남양주시,경기도구리남양주교육지원청,경기도교육청,J100000170,0,N,1269931830,복식부기,결산세출,454547895,96681920,135012264,411825830,415413430,S090001584,3830461280,11403231.8,J100000001,10,N,동화중학교,중,3.0
사립,3,경기도 남양주시,경기도구리남양주교육지원청,경기도교육청,J100000170,261185760,N,1098976390,복식부기,결산세출,267120730,146327920,55794300,113658160,294516860,S090001588,1803054550,28861676.2,J100000001,10,N,수동중학교,중,3.0
사립,3,경기도 남양주시,경기도구리남양주교육지원청,경기도교육청,J100000170,29798848,N,268207630,미지정,결산세출,542130930,657060950,12377080,203953859,1058486792,S090001589,4542623554,9086508.9,J100000001,10,N,심석중학교,중,3.0
사립,3,경기도 남양주시,경기도구리남양주교육지원청,경기도교육청,J100000170,2090,N,106656400,복식부기,결산세출,205954343,59328410,11419910,98010285,219500793,S090001592,1416341560,33606568.1,J100000001,10,N,연세중학교,중,3.0
사립,3,경기도 양주시,경기도동두천양주교육지원청,경기도교육청,J100000189,15906890,N,232286530,복식부기,결산세출,235863910,479377420,97042510,217270035,286998090,S090001772,1555255410,17333337.8,J100000001,10,N,남문중학교,,
사립,3,경기도 동두천시,경기도동두천양주교육지원청,경기도교육청,J100000189,0,N,0,미지정,결산세출,491357570,1135166990,13703200,309026280,418420890,S090001775,2352895300,13966184.1,J100000001,10,N,동두천여자중학교,,
사립,3,경기도 동두천시,경기도동두천양주교육지원청,경기도교육청,J100000189,0,N,99514000,복식부기,결산세출,340964736,261181770,12744510,290135220,404392190,S090001777,2285228040,11616856.8,J100000001,10,N,동두천중학교,중,3.0
사립,3,경기도 동두천시,경기도동두천양주교육지원청,경기도교육청,J100000189,0,N,800970770,복식부기,결산세출,183597370,1284581730,30046100,301260380,395614630,S090001778,3029876400,17216992.5,J100000001,10,N,한빛누리중학교,중,3.0
사립,3,경기도 동두천시,경기도동두천양주교육지원청,경기도교육청,J100000189,0,N,1854885610,복식부기,결산세출,208698350,394751810,279969630,401627700,494370030,S090001779,2469695130,18166661.5,J100000001,10,N,신흥중학교,중,3.0
사립,3,경기도 양주시,경기도동두천양주교육지원청,경기도교육청,J100000189,0,N,121884110,복식부기,결산세출,304440400,208676140,120462190,219380630,540062770,S090001781,2347150250,14519009.4,J100000001,10,N,조양중학교,중,3.0
사립,3,경기도 부천시 원미구,경기도부천교육지원청,경기도교육청,J100000201,0,N,617160210,복식부기,결산세출,334144760,197607510,33136890,235817790,369191690,S090001902,2663486520,14039575.3,J100000001,10,N,소명여자중학교,중,3.0
사립,3,경기도 성남시 중원구,경기도성남교육지원청,경기도교육청,J100000233,33666500,N,290424900,복식부기,결산세출,157091220,146050910,130523740,117022050,305551870,S090002190,2207543620,16287859.7,J100000001,10,N,동광중학교,중,3.0
사립,3,경기도 성남시 중원구,경기도성남교육지원청,경기도교육청,J100000233,0,N,464444590,복식부기,결산세출,422314860,308872040,375319710,229459000,1031367220,S090002191,3963742650,9735702.1,J100000001,10,N,성일중학교,중,3.0
사립,3,경기도 성남시 분당구,경기도성남교육지원청,경기도교육청,J100000233,792000,N,0,복식부기,결산세출,451986620,1025464120,9117000,114368570,355748680,S090002192,2472049260,13799147.2,J100000001,10,N,송림중학교,중,3.0
사립,3,경기도 성남시 중원구,경기도성남교육지원청,경기도교육청,J100000233,0,N,456742720,복식부기,결산세출,148453540,273452890,16928280,103389190,278220220,S090002194,2271826940,17834240.1,J100000001,10,N,숭신여자중학교,,
사립,3,경기도 성남시 수정구,경기도성남교육지원청,경기도교육청,J100000233,0,N,6287600,복식부기,결산세출,485654810,371117380,395519580,192822480,734316580,S090002207,2901894880,11642135.7,J100000001,10,N,풍생중학교,중,3.0
사립,3,경기도 수원시 팔달구,경기도수원교육지원청,경기도교육청,J100000250,8140,N,0,복식부기,결산세출,336942835,432407080,481710810,265855480,659366720,S090002415,2715916020,12448364.1,J100000001,10,N,매향중학교,중,3.0
