SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,경기도 의정부시,,경기도교육청,경기도교육청,J100000001,0,N,20000000,복식부기,예산세출,264877000,199965000,200595000,125080000,952195000,S090000451,5340883000,9879826.1,J100000001,10,일반고등학교,N,경민고등학교
고,사립,4,경기도 의정부시,4.0,경기도교육청,경기도교육청,J100000001,48000000,N,0,복식부기,예산세출,278773000,66042000,79274000,213660000,381066000,S090000453,5411628000,13167567.1,J100000001,10,특성화고등학교,N,경민비즈니스고등학교
고,사립,4,경기도 의정부시,4.0,경기도교육청,경기도교육청,J100000001,1200000,N,0,복식부기,예산세출,351419000,192293000,519297000,124254000,55946000,S090000455,5402266000,12493750.0,J100000001,10,특성화고등학교,N,경민IT고등학교
고,사립,4,경기도 안산시 단원구,4.0,경기도교육청,경기도교육청,J100000001,100000,N,0,복식부기,예산세출,479762000,122218000,181558000,161368000,620860000,S090000457,7555202000,9491225.8,J100000001,10,일반고등학교,N,경안고등학교
고,사립,4,경기도 안산시 단원구,4.0,경기도교육청,경기도교육청,J100000001,1912000,N,0,복식부기,예산세출,417850000,121182000,64865000,199779000,898919000,S090000458,6854108000,11724130.1,J100000001,10,특성화고등학교,N,경일관광경영고등학교
,사립,4,경기도 광주시,,경기도교육청,경기도교육청,J100000001,0,N,0,복식부기,예산세출,317167000,135858000,52600000,109749000,3608082000,S090000460,6111058000,11245390.6,J100000001,10,일반고등학교,N,경화여자고등학교
,사립,4,경기도 성남시 분당구,,경기도교육청,경기도교육청,J100000001,10000000,N,169419000,복식부기,예산세출,872467000,599160000,1338997000,2049340000,1003377000,S090000466,4625751000,10998464.9,J100000001,10,특수목적고등학교,N,계원예술고등학교
고,사립,4,경기도 고양시 일산서구,4.0,경기도교육청,경기도교육청,J100000001,650000,N,0,복식부기,예산세출,299858000,31700000,529300000,67703000,1320658000,S090000468,2946496000,14474554.3,J100000001,10,일반고등학교,N,백송고등학교
고,사립,4,경기도 고양시 덕양구,4.0,경기도교육청,경기도교육청,J100000001,8169000,N,250000000,복식부기,예산세출,388917000,215701000,177686000,274491000,2989397000,S090000469,5239761000,13595615.4,J100000001,10,특수목적고등학교,N,고양외국어고등학교
고,사립,4,경기도 과천시,4.0,경기도교육청,경기도교육청,J100000001,0,N,0,복식부기,예산세출,403128000,63252000,96458000,224790000,1199861000,S090000473,4677610000,18462878.1,J100000001,10,일반고등학교,N,과천여자고등학교
,사립,4,경기도 과천시,,경기도교육청,경기도교육청,J100000001,0,N,0,복식부기,예산세출,382467000,239634000,223384000,1187588000,1225085000,S090000474,5162743000,13261261.4,J100000001,10,특수목적고등학교,N,과천외국어고등학교
고,사립,4,경기도 남양주시,4.0,경기도교육청,경기도교육청,J100000001,10000000,N,0,복식부기,예산세출,415718000,144797000,60511000,333099000,1481304000,S090000479,6424675000,8447718.1,J100000001,10,일반고등학교,N,광동고등학교
,사립,4,경기도 의정부시,,경기도교육청,경기도교육청,J100000001,10000000,N,25000000,복식부기,예산세출,377380000,53360000,21420000,138843000,98087000,S090000480,4907413000,8443033.0,J100000001,10,일반고등학교,N,의정부광동고등학교
고,사립,4,경기도 광명시,4.0,경기도교육청,경기도교육청,J100000001,3000000,N,0,복식부기,예산세출,363544000,21605000,604340000,19680000,16388000,S090000483,2441210000,14337880.2,J100000001,10,특성화고등학교,N,경기항공고등학교
고,사립,4,경기도 파주시,4.0,경기도교육청,경기도교육청,J100000001,0,N,32000000,복식부기,예산세출,160494000,74732000,19160000,160722000,817677000,S090000494,2642772000,14055960.4,J100000001,10,일반고등학교,N,광탄고등학교
,사립,4,경기도 군포시,,경기도교육청,경기도교육청,J100000001,0,N,100000000,복식부기,예산세출,411386000,164922000,221780000,211308000,1232197000,S090000502,6148676000,9918538.6,J100000001,10,일반고등학교,N,군포고등학교
고,사립,4,경기도 안양시 만안구,4.0,경기도교육청,경기도교육청,J100000001,5362000,N,765700000,복식부기,예산세출,414055000,105098000,20120000,192363000,1402307000,S090000507,5611432000,13162962.9,J100000001,10,특성화고등학교,N,근명고등학교
,사립,4,경기도 성남시 분당구,,경기도교육청,경기도교육청,J100000001,1000,N,0,복식부기,예산세출,377735000,87628000,327658000,254723000,559196000,S090000515,5487073000,8968412.1,J100000001,10,일반고등학교,N,낙생고등학교
,사립,4,경기도 양주시,,경기도교육청,경기도교육청,J100000001,0,N,30000000,복식부기,예산세출,295169000,81058000,69440000,112574000,429218000,S090000517,2403014000,12438083.6,J100000001,10,특성화고등학교,N,한국외식과학고등학교
,사립,4,경기도 여주시,,경기도교육청,경기도교육청,J100000001,25200000,N,24190000,복식부기,예산세출,175222000,43590000,100258000,83985000,630422000,S090000525,2015869000,12494903.2,J100000001,10,일반고등학교,N,대신고등학교
고,사립,4,경기도 남양주시,4.0,경기도교육청,경기도교육청,J100000001,5000000,N,50000000,복식부기,예산세출,454021000,175805000,109545000,247943000,1652246000,S090000529,6096762000,8231574.9,J100000001,10,일반고등학교,N,덕소고등학교
고,사립,4,경기도 포천시,4.0,경기도교육청,경기도교육청,J100000001,51428000,N,67700000,복식부기,예산세출,345217000,54112000,18429000,205078000,702644000,S090000534,5110347000,9377618.0,J100000001,10,일반고등학교,N,동남고등학교
,사립,4,경기도 동두천시,,경기도교육청,경기도교육청,J100000001,0,N,10000000,복식부기,예산세출,245334000,73484000,13336000,99146000,378167000,S090000536,2648438000,9150145.1,J100000001,10,일반고등학교,N,동두천고등학교
,사립,4,경기도 동두천시,,경기도교육청,경기도교육청,J100000001,1080000,N,0,복식부기,예산세출,339456000,84233000,8600000,30665000,974604000,S090000538,3800541000,12327480.0,J100000001,10,특성화고등학교,N,한국문화영상고등학교
고,사립,4,경기도 수원시 장안구,4.0,경기도교육청,경기도교육청,J100000001,0,N,55000000,복식부기,예산세출,415806000,184467000,36746000,171140000,483370000,S090000542,6227960000,9735847.0,J100000001,10,일반고등학교,N,동우여자고등학교
고,사립,4,경기도 수원시 장안구,4.0,경기도교육청,경기도교육청,J100000001,0,N,20000000,복식부기,예산세출,456499000,172901000,215950000,211414000,451269000,S090000543,6571313000,9472919.3,J100000001,10,일반고등학교,N,동원고등학교
,사립,4,경기도 평택시,,경기도교육청,경기도교육청,J100000001,2000000,N,93565000,복식부기,예산세출,485205000,165906000,23000000,94350000,651779000,S090000544,6152252000,9525536.6,J100000001,10,특성화고등학교,N,동일공업고등학교
