SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,경기도 의정부시,4.0,경기도의정부교육지원청,경기도교육청,J100000001,99100360,N,1977381810,복식부기,결산세출,421972890,345509520,422098220,420704240,1680343670,S090000451,5715752100,15565818.6,J100000001,10,일반고등학교,N,경민고등학교
고,사립,4,경기도 의정부시,4.0,경기도의정부교육지원청,경기도교육청,J100000001,14766270,N,0,복식부기,결산세출,486969250,837291350,391288800,398561680,660348650,S090000453,5518955710,18754360.5,J100000001,10,특성화고등학교,N,경민비즈니스고등학교
고,사립,4,경기도 의정부시,4.0,경기도의정부교육지원청,경기도교육청,J100000001,90477973,N,0,복식부기,결산세출,485719710,1175769930,651545219,1399837870,570057588,S090000455,5454771860,18267992.8,J100000001,10,특성화고등학교,N,경민IT고등학교
고,사립,4,경기도 안산시 단원구,4.0,경기도안산교육지원청,경기도교육청,J100000001,0,N,1962967180,미지정,결산세출,715359225,207754736,89308400,610287828,1579242875,S090000457,7731969010,13618679.3,J100000001,10,일반고등학교,N,경안고등학교
고,사립,4,경기도 안산시 단원구,4.0,경기도안산교육지원청,경기도교육청,J100000001,216726,N,2453351810,복식부기,결산세출,886143730,265478130,603901580,985016960,1127888160,S090000458,7271733520,18647092.8,J100000001,10,특성화고등학교,N,경일관광경영고등학교
,사립,4,경기도 광주시,,경기도광주하남교육지원청,경기도교육청,J100000001,0,N,271626100,복식부기,결산세출,636944190,834092070,84492110,356523050,3257283160,S090000460,6892236570,13538087.0,J100000001,10,일반고등학교,N,경화여자고등학교
,사립,4,경기도 성남시 분당구,,경기도성남교육지원청,경기도교육청,J100000001,0,N,332637740,복식부기,결산세출,977307950,868493270,1612787190,1974895110,2184974830,S090000466,4461022460,12848984.0,J100000001,10,특수목적고등학교,N,계원예술고등학교
고,사립,4,경기도 고양시 일산서구,4.0,경기도고양교육지원청,경기도교육청,J100000001,26460,N,1074991750,복식부기,결산세출,583524592,129846190,480832180,262449358,1488683062,S090000468,3104704980,19467373.1,J100000001,10,일반고등학교,N,백송고등학교
고,사립,4,경기도 고양시 덕양구,4.0,경기도고양교육지원청,경기도교육청,J100000001,0,N,1342411220,미지정,결산세출,660663514,515268096,117399520,481170475,3723777830,S090000469,5199293360,17525449.8,J100000001,10,특수목적고등학교,N,고양외국어고등학교
고,사립,4,경기도 과천시,4.0,경기도안양과천교육지원청,경기도교육청,J100000001,0,N,745750000,미지정,결산세출,609288339,391220130,57529480,306495040,1610451970,S090000473,4551854550,25532683.7,J100000001,10,일반고등학교,N,과천여자고등학교
,사립,4,경기도 과천시,,경기도안양과천교육지원청,경기도교육청,J100000001,0,N,797419000,미지정,결산세출,397733516,374142716,150592590,600613320,1623447050,S090000474,5193943280,14667562.6,J100000001,10,특수목적고등학교,N,과천외국어고등학교
고,사립,4,경기도 남양주시,4.0,경기도구리남양주교육지원청,경기도교육청,J100000001,246556950,N,1032573980,미지정,결산세출,856191060,668153340,80688820,566089140,1675396090,S090000479,6684579770,10976049.4,J100000001,10,일반고등학교,N,광동고등학교
고,사립,4,경기도 의정부시,4.0,경기도의정부교육지원청,경기도교육청,J100000001,6100940,N,730577000,미지정,결산세출,669005936,35034380,76033980,246719515,948209946,S090000480,4946788470,11312363.6,J100000001,10,일반고등학교,N,의정부광동고등학교
고,사립,4,경기도 광명시,4.0,경기도광명교육지원청,경기도교육청,J100000001,0,N,374964000,복식부기,결산세출,571774755,247795750,832487860,670623560,560553010,S090000483,2685608670,26416922.7,J100000001,10,특성화고등학교,N,경기항공고등학교
고,사립,4,경기도 파주시,4.0,경기도파주교육지원청,경기도교육청,J100000001,0,N,2493777930,복식부기,결산세출,348940020,169825650,102806310,148541300,1123864460,S090000494,2706240640,24631931.6,J100000001,10,일반고등학교,N,광탄고등학교
,사립,4,경기도 군포시,,경기도군포의왕교육지원청,경기도교육청,J100000001,0,N,1792144110,미지정,결산세출,610491215,356223290,194035230,389147730,1406514300,S090000502,6340967440,12894794.6,J100000001,10,일반고등학교,N,군포고등학교
고,사립,4,경기도 안양시 만안구,4.0,경기도안양과천교육지원청,경기도교육청,J100000001,101309370,N,612092530,복식부기,결산세출,545350370,288518920,1259578270,578514900,1958258350,S090000507,5546021720,17367854.0,J100000001,10,특성화고등학교,N,근명고등학교
,사립,4,경기도 성남시 분당구,,경기도성남교육지원청,경기도교육청,J100000001,0,N,2240224800,복식부기,결산세출,432857949,146018710,244476090,561588955,1591632880,S090000515,5748686310,13933272.8,J100000001,10,일반고등학교,N,낙생고등학교
고,사립,4,경기도 양주시,4.0,경기도동두천양주교육지원청,경기도교육청,J100000001,200287690,N,118826000,미지정,결산세출,425804640,1877166513,681047270,314936078,779139100,S090000517,2486413860,24496872.4,J100000001,10,특성화고등학교,N,한국외식과학고등학교
고,사립,4,경기도 여주시,4.0,경기도여주교육지원청,경기도교육청,J100000001,465500,N,1960121140,복식부기,결산세출,346187300,537844340,95652830,928784800,806065900,S090000525,2250589160,28268208.0,J100000001,10,일반고등학교,N,대신고등학교
고,사립,4,경기도 남양주시,4.0,경기도구리남양주교육지원청,경기도교육청,J100000001,0,N,566493000,미지정,결산세출,619598480,2500088170,104418930,504688928,1577678780,S090000529,6403536840,11346121.2,J100000001,10,일반고등학교,N,덕소고등학교
고,사립,4,경기도 포천시,4.0,경기도포천교육지원청,경기도교육청,J100000001,86657720,N,1146512180,미지정,결산세출,435024570,98730900,89092570,452457470,1597183820,S090000534,5221241280,13421912.5,J100000001,10,일반고등학교,N,동남고등학교
고,사립,4,경기도 동두천시,4.0,경기도동두천양주교육지원청,경기도교육청,J100000001,0,N,1396206040,복식부기,결산세출,504005288,143706483,59064300,428488050,1045164830,S090000536,2781432340,16600698.0,J100000001,10,일반고등학교,N,동두천고등학교
,사립,4,경기도 동두천시,,경기도동두천양주교육지원청,경기도교육청,J100000001,35075,N,876124350,복식부기,결산세출,435282800,525893370,266114880,209369120,1112947888,S090000538,3618903860,17834611.0,J100000001,10,특성화고등학교,N,한국문화영상고등학교
고,사립,4,경기도 수원시 장안구,4.0,경기도수원교육지원청,경기도교육청,J100000001,114098350,N,966761540,복식부기,결산세출,776017110,132033980,39780000,449150310,1826694780,S090000542,6223166930,13725818.8,J100000001,10,일반고등학교,N,동우여자고등학교
고,사립,4,경기도 수원시 장안구,4.0,경기도수원교육지원청,경기도교육청,J100000001,283308630,N,3565620430,복식부기,결산세출,519945801,528937661,31449532,475941655,773492840,S090000543,6814541320,16060862.6,J100000001,10,일반고등학교,N,동원동우고등학교
,사립,4,경기도 평택시,,경기도평택교육지원청,경기도교육청,J100000001,0,N,105560610,미지정,결산세출,648076057,3099397075,686897980,925110880,1242058982,S090000544,6172544790,16241672.6,J100000001,10,특성화고등학교,N,동일공업고등학교
고,사립,4,경기도 남양주시,4.0,경기도구리남양주교육지원청,경기도교육청,J100000001,0,N,307216210,복식부기,결산세출,971145129,157926541,181214960,961069624,2689504670,S090000545,8156584430,10414787.9,J100000001,10,일반고등학교,N,동화고등학교
고,사립,4,경기도 화성시,4.0,경기도화성오산교육지원청,경기도교육청,J100000001,0,N,1221783780,미지정,결산세출,251672690,128726170,60891340,537636840,860317390,S090000546,1917920440,41839904.6,J100000001,10,특성화고등학교,N,두레자연고등학교
