파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
충청남도교육청_초등_결산_세출_2022.csv,7841751348.0,88312742407.0,93698615030.0,69311501565.0,84538319949.0,87427225583.0,9940071850.0,275011600.0,4435171202.700001,초등
충청남도교육청_초등_결산_세출_2023.csv,9400998161.0,83713525308.0,120293324705.0,79619061189.0,106015394435.0,93754286318.0,10746909469.0,157478250.0,5133923441.1,초등
충청남도교육청_초등_결산_세출_2024.csv,10808551290.0,126528580011.0,128940787884.0,91535184810.0,68804758767.0,94810860636.0,7911492930.0,154024230.0,5457198952.1,초등
충청남도교육청_중등_결산_세출_2024.csv,83486567650.0,68966878420.0,52272929216.0,21934130540.0,37206351353.0,45831047676.0,25174141260.0,303340290.0,2437089602.3,중등
충청남도교육청_중등_결산_세출_2022.csv,77852207286.0,45637181745.0,31877097827.0,22481173174.0,41197628652.0,41156792325.0,30914856580.0,297607250.0,2115051425.8999999,중등
충청남도교육청_중등_결산_세출_2023.csv,80989300299.0,43037831520.0,46464201853.0,24981432038.0,56714720745.0,44540000962.0,34943631398.0,363165140.0,2523420474.5,중등
충청남도교육청_고등_결산_세출_2023.csv,141217579991.0,101399298946.0,55421033224.0,74709440624.0,66419860031.0,60295930389.0,91496079985.0,409110930.0,1715200984.4,고등
충청남도교육청_고등_결산_세출_2022.csv,141818031076.0,110366238962.0,39632234913.0,52892764967.0,50181850158.0,54430635076.0,45832285130.0,685533496.0,1406168829.3999999,고등
충청남도교육청_고등_결산_세출_2024.csv,143589388016.0,133107358976.0,59736272332.0,65247816645.0,51914406748.0,64447646162.0,100195322975.0,444270620.0,1730731573.1999998,고등
초등_합계,28051300799.0,298554847726.0,342932727619.0,240465747564.0,259358473151.0,275992372537.0,28598474249.0,586514080.0,15026293595.900002,초등
중등_합계,242328075235.0,157641891685.0,130614228896.0,69396735752.0,135118700750.0,131527840963.0,91032629238.0,964112680.0,7075561502.7,중등
고등_합계,426624999083.0,344872896884.0,154789540469.0,192850022236.0,168516116937.0,179174211627.0,237523688090.0,1538915046.0,4852101387.0,고등
2022_합계,227511989710.0,244316163114.0,165207947770.0,144685439706.0,175917798759.0,183014652984.0,86687213560.0,1258152346.0,7956391458.0,전체
2023_합계,231607878451.0,228150655774.0,222178559782.0,179309933851.0,229149975211.0,198590217669.0,137186620852.0,929754320.0,9372544900.0,전체
2024_합계,237884506956.0,328602817407.0,240949989432.0,178717131995.0,157925516868.0,205089554474.0,133280957165.0,901635140.0,9625020127.6,전체
