파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
충청남도교육청_초등_예산_세입_2024.csv,279574102000.0,4022024000.0,49040806000.0,0.0,2289353000.0,2080092000.0,초등,422
충청남도교육청_중등_예산_세입_2024.csv,213738108000.0,1376534000.0,19078503000.0,0.0,1112676000.0,1014877000.0,중등,186
충청남도교육청_초등_예산_세입_2022.csv,193307100000.0,1936845000.0,48915433000.0,0.0,1234682000.0,1894320000.0,초등,421
충청남도교육청_초등_예산_세입_2023.csv,283954809000.0,3481414000.0,46868993000.0,0.0,2820078000.0,2134931000.0,초등,420
충청남도교육청_중등_예산_세입_2022.csv,169835219000.0,825551000.0,14641186000.0,0.0,513178000.0,1034168000.0,중등,186
충청남도교육청_중등_예산_세입_2023.csv,211509440000.0,1156901000.0,16948608000.0,0.0,813808000.0,1030226000.0,중등,186
충청남도교육청_고등_예산_세입_2024.csv,297938327000.0,26280437000.0,72679154000.0,0.0,3194198000.0,1659850000.0,고등,118
충청남도교육청_고등_예산_세입_2022.csv,258374477000.0,21986126000.0,64236402000.0,0.0,1256360000.0,2191626000.0,고등,117
충청남도교육청_고등_예산_세입_2023.csv,289841476000.0,25476578000.0,65889470000.0,0.0,2970891000.0,2122853000.0,고등,118
초등_평균,252275201840.06335,3147189036.4212193,48276796900.237526,0.0,2114284123.5154395,2036404247.0308788,초등,1263
중등_평균,198360922333.33334,1119662000.0,16889432333.333334,0.0,813220666.6666666,1026423666.6666666,중등,558
고등_평균,282118500178.4703,24588398050.9915,67611208685.55241,0.0,2477265218.1303115,1990875909.3484418,고등,353
전체_평균,243282799056.57773,6108268473.321067,43360006620.51518,0.0,1839279025.7589695,1769780205.151794,전체,2174
