파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
충청남도교육청_초등_예산_세입_2024.csv,279574102000,4022024000,49040806000,0,2289353000,2080092000,초등
충청남도교육청_중등_예산_세입_2024.csv,213738108000,1376534000,19078503000,0,1112676000,1014877000,중등
충청남도교육청_초등_예산_세입_2022.csv,193307100000,1936845000,48915433000,0,1234682000,1894320000,초등
충청남도교육청_초등_예산_세입_2023.csv,283954809000,3481414000,46868993000,0,2820078000,2134931000,초등
충청남도교육청_중등_예산_세입_2022.csv,169835219000,825551000,14641186000,0,513178000,1034168000,중등
충청남도교육청_중등_예산_세입_2023.csv,211509440000,1156901000,16948608000,0,813808000,1030226000,중등
충청남도교육청_고등_예산_세입_2024.csv,297938327000,26280437000,72679154000,0,3194198000,1659850000,고등
충청남도교육청_고등_예산_세입_2022.csv,258374477000,21986126000,64236402000,0,1256360000,2191626000,고등
충청남도교육청_고등_예산_세입_2023.csv,289841476000,25476578000,65889470000,0,2970891000,2122853000,고등
초등_합계,756836011000,9440283000,144825232000,0,6344113000,6109343000,초등
중등_합계,595082767000,3358986000,50668297000,0,2439662000,3079271000,중등
고등_합계,846154280000,73743141000,202805026000,0,7421449000,5974329000,고등
2024_합계,791250537000,31678995000,140798463000,0,6596227000,4754819000,전체
2022_합계,621516796000,24748522000,127793021000,0,3004220000,5120114000,전체
2023_합계,785305725000,30114893000,129707071000,0,6604777000,5288010000,전체
