파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
경상남도교육청_고등_결산_세출_2022.csv,284364627926.0,202249808198.0,49433668791.0,46892685783.0,75936352800.0,57091241052.0,60985504828.0,1243303551.0,2344541758.1000004,고등,190
경상남도교육청_중등_결산_세출_2022.csv,152030959442.0,150297090439.0,42969386911.0,21610922792.0,62747047387.0,54673814947.0,45182673273.0,708917930.0,3320050667.0,중등,267
경상남도교육청_중등_결산_세출_2023.csv,157835958450.0,165687913487.0,51998381357.0,23917600829.0,56065575350.0,60949504923.0,52230171170.0,1699809110.0,3500791584.4,중등,268
경상남도교육청_고등_결산_세출_2023.csv,283738468143.0,218834452859.0,68749353646.0,57951806870.0,88854337119.0,62959253113.0,85844370481.0,3617909918.0,2664508938.5,고등,192
경상남도교육청_고등_결산_세출_2024.csv,278683763544.0,241948159800.0,78589928992.0,60125714417.0,120415639109.0,72600018889.0,98302539610.0,4716382480.0,2942746565.1,고등,192
경상남도교육청_중등_결산_세출_2024.csv,155766514005.0,173082444151.0,61816658706.0,26184592686.0,75203295648.0,68108728779.0,53488043400.0,1602681930.0,3993567062.1,중등,268
경상남도교육청_초등_결산_세출_2023.csv,31072631973.0,272198756481.0,133241211029.0,175141317101.0,106737668852.0,116669437930.0,25797384400.0,907605560.0,6715887403.8,초등,513
경상남도교육청_초등_결산_세출_2022.csv,27371231010.0,257653398948.0,111540251935.0,150730864892.0,115125077329.0,104563070734.0,26632111500.0,1201866110.0,6019510249.5,초등,511
경상남도교육청_초등_결산_세출_2024.csv,25827075315.0,281340965164.0,150888998307.0,189983581626.0,129978654079.0,131896095832.0,28401661400.0,1065075280.0,7857534446.6,초등,523
고등_평균,282254961306.34845,221076176285.97214,65647281074.54007,55018282902.21951,95135439839.33101,64241665547.49826,81783018562.35541,3199323719.696864,2651665489.0770035,고등,574
중등_평균,155215104344.89914,163038330005.22665,52273047374.99502,23907228203.591534,64674369962.38232,61252198285.161896,50306669076.77584,1337918662.5529265,3605157715.256538,중등,803
초등_평균,28076612564.967033,270484921601.77957,132039273504.34583,172095915205.574,117365335953.14285,117818234598.1254,26953546274.01422,1058041115.6625727,6871823200.527279,초등,1547
전체_평균,112888712796.44391,231278275615.697,97100394148.47127,108416682440.62277,98531270953.17407,91766429606.8909,44130247609.21443,1555249694.619015,5146275009.335466,전체,2924
