파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
경상남도교육청_고등_예산_세출_2024.csv,283131922000.0,239724638000.0,56347029000.0,25417544000.0,29367221000.0,72765969000.0,4821077000.0,1320497000.0,2155093140.6,고등,192
경상남도교육청_고등_예산_세출_2022.csv,282648541000.0,202202298000.0,34324616000.0,23420612000.0,23131068000.0,55806202000.0,14241704000.0,1123453000.0,1930370071.1000004,고등,190
경상남도교육청_고등_예산_세출_2023.csv,282975629000.0,221910563000.0,43532398000.0,25085081000.0,27447345000.0,62117960000.0,9320206000.0,1216971000.0,2061246564.8999999,고등,192
경상남도교육청_초등_예산_세출_2024.csv,14818963000.0,279553317000.0,113468380000.0,173419156000.0,58183380000.0,123539657000.0,3769150000.0,1390209000.0,6554638547.1,초등,524
경상남도교육청_초등_예산_세출_2022.csv,20012197000.0,246475959000.0,88860593000.0,140555459000.0,47155684000.0,99922483000.0,2540123000.0,1255152000.0,4648401677.1,초등,525
경상남도교육청_초등_예산_세출_2023.csv,21707607000.0,273759249000.0,99115113000.0,151849578000.0,54009690000.0,112970385000.0,5525745000.0,1379536000.0,5502214889.6,초등,524
경상남도교육청_중등_예산_세출_2022.csv,151994318000.0,152952031000.0,34253986000.0,14435767000.0,25424054000.0,52532553000.0,6066453000.0,776940000.0,2618409902.0,중등,267
경상남도교육청_중등_예산_세출_2023.csv,154994124000.0,169343564000.0,38942951000.0,17267521000.0,28329331000.0,58434144000.0,8722685000.0,883293000.0,3021608337.7,중등,268
경상남도교육청_중등_예산_세출_2024.csv,156061982000.0,182292264000.0,49080255000.0,19058008000.0,38937706000.0,66400376000.0,9892041000.0,1007585000.0,3332124796.8,중등,268
고등_평균,282919638644.5993,221345636257.83972,44770953003.48432,24645331498.25784,26660800682.92683,63590405484.32056,9444338146.341463,1220644470.3832753,2049316266.489547,고등,574
초등_평균,18846996888.11189,266583384017.16464,100473974352.829,155265373547.99747,53112462034.32931,112136405329.30705,3944112876.6687856,1341577355.3719008,5567833490.977941,초등,1573
중등_평균,154353075110.83438,168214936713.5741,40767164968.86675,16923526227.895391,30903845995.01868,59130564148.194275,8229750334.993773,889412557.9078456,2991177987.39726,중등,803
전체_평균,107114480678.30508,231004966932.88135,73383092254.57628,92192693027.79662,41920335832.54237,88262136048.13559,6180891244.067797,1194965894.9152544,4181839166.8316274,전체,2950
