파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
경상남도교육청_고등_예산_세입_2023.csv,2958464145.8333335,70923036.45833333,450145765.625,0.0,18320984.375,10511447.916666666,고등
경상남도교육청_고등_예산_세입_2022.csv,2840070010.5263157,63870857.89473684,416365273.68421054,0.0,14746089.47368421,17045105.263157893,고등
경상남도교육청_고등_예산_세입_2024.csv,3140161786.4583335,65675479.166666664,475717588.5416667,0.0,20400390.625,11044218.75,고등
경상남도교육청_중등_예산_세입_2024.csv,1809220940.2985075,9891951.492537314,117860160.4477612,0.0,5711854.47761194,7800977.611940298,중등
경상남도교육청_중등_예산_세입_2023.csv,1647068399.2537313,10151895.52238806,109595130.59701492,0.0,4858152.985074627,7869753.731343283,중등
경상남도교육청_중등_예산_세입_2022.csv,1521253550.5617979,7518749.063670412,101217101.1235955,0.0,3251520.5992509364,8841857.677902622,중등
경상남도교육청_초등_예산_세입_2023.csv,1160513358.778626,4526381.679389313,198592072.51908398,0.0,3775935.1145038167,7242830.152671755,초등
경상남도교육청_초등_예산_세입_2022.csv,1014383278.0952381,4240451.428571428,202239295.23809522,0.0,2641123.8095238097,8453280.0,초등
경상남도교육청_초등_예산_세입_2024.csv,1244246664.1221373,5448830.152671755,204607795.80152673,0.0,4844593.511450382,6772368.320610687,초등
고등_평균,2979565314.272661,66823124.506578945,447409542.6169591,0.0,17822488.157894734,12866923.976608187,고등
중등_평균,1659180963.3713455,9187532.026198596,109557464.05612387,0.0,4607176.020645835,8170863.007062067,중등
초등_평균,1139714433.6653337,4738554.420210832,201813054.51956865,0.0,3753884.1451593363,7489492.824427481,초등
