파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
경상남도교육청_고등_결산_세출_2022.csv,284364627926.0,202249808198.0,49433668791.0,46892685783.0,75936352800.0,57091241052.0,60985504828.0,1243303551.0,2344541758.1000004,고등
경상남도교육청_중등_결산_세출_2022.csv,152030959442.0,150297090439.0,42969386911.0,21610922792.0,62747047387.0,54673814947.0,45182673273.0,708917930.0,3320050667.0,중등
경상남도교육청_중등_결산_세출_2023.csv,157835958450.0,165687913487.0,51998381357.0,23917600829.0,56065575350.0,60949504923.0,52230171170.0,1699809110.0,3500791584.4,중등
경상남도교육청_고등_결산_세출_2023.csv,283738468143.0,218834452859.0,68749353646.0,57951806870.0,88854337119.0,62959253113.0,85844370481.0,3617909918.0,2664508938.5,고등
경상남도교육청_고등_결산_세출_2024.csv,278683763544.0,241948159800.0,78589928992.0,60125714417.0,120415639109.0,72600018889.0,98302539610.0,4716382480.0,2942746565.1,고등
경상남도교육청_중등_결산_세출_2024.csv,155766514005.0,173082444151.0,61816658706.0,26184592686.0,75203295648.0,68108728779.0,53488043400.0,1602681930.0,3993567062.1,중등
경상남도교육청_초등_결산_세출_2023.csv,31072631973.0,272198756481.0,133241211029.0,175141317101.0,106737668852.0,116669437930.0,25797384400.0,907605560.0,6715887403.8,초등
경상남도교육청_초등_결산_세출_2022.csv,27371231010.0,257653398948.0,111540251935.0,150730864892.0,115125077329.0,104563070734.0,26632111500.0,1201866110.0,6019510249.5,초등
경상남도교육청_초등_결산_세출_2024.csv,25827075315.0,281340965164.0,150888998307.0,189983581626.0,129978654079.0,131896095832.0,28401661400.0,1065075280.0,7857534446.6,초등
고등_합계,846786859613.0,663032420857.0,196772951429.0,164970207070.0,285206329028.0,192650513054.0,245132414919.0,9577595949.0,7951797261.700001,고등
중등_합계,465633431897.0,489067448077.0,156784426974.0,71713116307.0,194015918385.0,183732048649.0,150900887843.0,4011408970.0,10814409313.5,중등
초등_합계,84270938298.0,811193120593.0,395670461271.0,515855763619.0,351841400260.0,353128604496.0,80831157300.0,3174546950.0,20592932099.9,초등
2022_합계,463766818378.0,610200297585.0,203943307637.0,219234473467.0,253808477516.0,216328126733.0,132800289601.0,3154087591.0,11684102674.6,전체
2023_합계,472647058566.0,656721122827.0,253988946032.0,257010724800.0,251657581321.0,240578195966.0,163871926051.0,6225324588.0,12881187926.7,전체
2024_합계,460277352864.0,696371569115.0,291295586005.0,276293888729.0,325597588836.0,272604843500.0,180192244410.0,7384139690.0,14793848073.8,전체
