파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
경상남도교육청_중등_결산_세입_2024.csv,587924650095.0,5760730366.0,26637198900.0,0.0,2822252519.0,16321274613.0,중등,268
경상남도교육청_고등_결산_세입_2024.csv,867305655710.0,18484905454.0,75347182330.0,0.0,7167539999.0,44298143378.0,고등,192
경상남도교육청_고등_결산_세입_2023.csv,807366881428.0,16987079070.0,62229554630.0,0.0,5491637920.0,22866453118.0,고등,192
경상남도교육청_중등_결산_세입_2023.csv,553263034611.0,3978706090.0,20619227480.0,0.0,2268543789.0,6575816059.0,중등,268
경상남도교육청_중등_결산_세입_2022.csv,494122072386.0,4082611082.0,17538764778.0,0.0,1462984182.0,19593095508.0,중등,267
경상남도교육청_고등_결산_세입_2022.csv,705499224890.0,15550992319.0,55626368690.0,0.0,3334302129.0,21062712188.0,고등,190
경상남도교육청_초등_결산_세입_2024.csv,850418112606.0,4538899380.0,83514708950.0,0.0,4110821719.0,7107078647.0,초등,523
경상남도교육청_초등_결산_세입_2022.csv,722270861402.0,6344895270.0,62778056681.0,0.0,2132470584.0,9789897330.0,초등,511
경상남도교육청_초등_결산_세입_2023.csv,779822056685.0,5045167218.0,72482884464.0,0.0,3078068672.0,8452147279.0,초등,513
중등_평균,545166740757.4969,4608002651.43462,21603452634.57783,0.0,2185492138.4034867,14156633624.821918,중등,803
고등_평균,793696829023.6864,17012734441.146341,64431608967.63066,0.0,5338117708.986063,29438184395.38676,고등,574
초등_평균,784678602552.5308,5303333317.09373,73006786990.86813,0.0,3114868426.7595344,8439296200.477053,초등,1547
전체_평균,720673280039.8875,7411009692.155951,57206845242.08584,0.0,3296077704.614569,14131629913.07182,전체,2924
