파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
경상남도교육청_중등_결산_세입_2024.csv,587924650095,5760730366,26637198900,0,2822252519,16321274613,중등
경상남도교육청_고등_결산_세입_2024.csv,867305655710,18484905454,75347182330,0,7167539999,44298143378,고등
경상남도교육청_고등_결산_세입_2023.csv,807366881428,16987079070,62229554630,0,5491637920,22866453118,고등
경상남도교육청_중등_결산_세입_2023.csv,553263034611,3978706090,20619227480,0,2268543789,6575816059,중등
경상남도교육청_중등_결산_세입_2022.csv,494122072386,4082611082,17538764778,0,1462984182,19593095508,중등
경상남도교육청_고등_결산_세입_2022.csv,705499224890,15550992319,55626368690,0,3334302129,21062712188,고등
경상남도교육청_초등_결산_세입_2024.csv,850418112606,4538899380,83514708950,0,4110821719,7107078647,초등
경상남도교육청_초등_결산_세입_2022.csv,722270861402,6344895270,62778056681,0,2132470584,9789897330,초등
경상남도교육청_초등_결산_세입_2023.csv,779822056685,5045167218,72482884464,0,3078068672,8452147279,초등
중등_합계,1635309757092,13822047538,64795191158,0,6553780490,42490186180,중등
고등_합계,2380171762028,51022976843,193203105650,0,15993480048,88227308684,고등
초등_합계,2352511030693,15928961868,218775650095,0,9321360975,25349123256,초등
2024_합계,2305648418411,28784535200,185499090180,0,14100614237,67726496638,전체
2023_합계,2140451972724,26010952378,155331666574,0,10838250381,37894416456,전체
2022_합계,1921892158678,25978498671,135943190149,0,6929756895,50445705026,전체
