파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
광주광역시교육청_초등_결산_세출_2022.csv,16924252905.0,69646107437.0,31831903984.0,44493169734.0,23139680006.0,38794239959.0,846908206.0,198985940.0,577296234.3,초등,154
광주광역시교육청_초등_결산_세출_2023.csv,16399180775.0,80136534114.0,42051275739.0,47894367567.0,26623332244.0,39996969056.0,1228175060.0,100574900.0,686111362.7,초등,154
광주광역시교육청_초등_결산_세출_2024.csv,18119940785.0,79124663615.0,45243293434.0,54048261379.0,23498641823.0,42414594297.0,1430462170.0,707608311.0,717922252.4,초등,155
광주광역시교육청_중등_결산_세출_2023.csv,75548835963.0,56460482982.0,20422454731.0,9939222789.0,21257297237.0,24230186636.0,14782123810.0,536893370.0,555620594.4,중등,91
광주광역시교육청_고등_결산_세출_2023.csv,193937307172.0,89666904160.0,41237667211.0,27534185150.0,41495237848.0,33039225798.0,61509197350.0,4794210741.0,922558918.8000001,고등,68
광주광역시교육청_고등_결산_세출_2022.csv,195471125720.0,75539810527.0,31686491005.0,20531680826.0,42672727095.0,34274658391.0,45855102130.0,3461477844.0,794003690.5,고등,68
광주광역시교육청_중등_결산_세출_2022.csv,77174613267.0,50023885182.0,16045736929.0,9458867504.0,19559965665.0,22382258803.0,14138443284.0,646576020.0,524701798.5,중등,92
광주광역시교육청_고등_결산_세출_2024.csv,198061900570.0,96219794679.0,41681537141.0,28788483859.0,34414955418.0,35217019033.0,85377145800.0,5307476715.0,984976741.3,고등,68
광주광역시교육청_중등_결산_세출_2024.csv,78215127211.0,59140510859.0,23552015682.0,10088831535.0,23233215349.0,26493768045.0,13813606960.0,1263892930.0,582834356.9999999,중등,91
초등_평균,17149891162.840174,76308530581.38013,39720777882.53132,48823242458.09719,24418560192.36501,40406281434.87041,1169080905.6457884,336526258.23974085,660567427.775378,초등,463
중등_평균,76980237479.55475,55189371811.222626,19992279580.478104,9827623189.240875,21343625863.160583,24361487904.551094,14244336796.343065,815169880.0729927,554277248.3189781,중등,274
고등_평균,195823444487.33334,87142169788.66667,38201898452.333336,25618116611.666668,39527640120.333336,34176967740.666668,64247148426.666664,4521055100.0,900513116.8666666,고등,204
전체_평균,73306022692.03932,72507694125.76196,33646962857.533474,32437859511.935177,26798709288.117958,34383907980.11477,18651063783.795963,1383064234.968119,681635877.7260361,전체,941
