파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
광주광역시교육청_초등_예산_세출_2023.csv,10991062000.0,72098122000.0,28971479000.0,48599110000.0,10733171000.0,33488273000.0,644875000.0,94630000.0,511553736.3,초등
광주광역시교육청_중등_예산_세출_2023.csv,70935859000.0,51754843000.0,15543313000.0,4215408000.0,6156845000.0,21756589000.0,2652455000.0,107358000.0,418965905.1,중등
광주광역시교육청_중등_예산_세출_2022.csv,70719160000.0,46332434000.0,13120383000.0,3811829000.0,9437942000.0,21235000000.0,6497444000.0,133770000.0,427447636.09999996,중등
광주광역시교육청_초등_예산_세출_2022.csv,10234449000.0,66207749000.0,26179873000.0,45051670000.0,13007161000.0,32509835000.0,70000000.0,556013000.0,463783665.4,초등
광주광역시교육청_중등_예산_세출_2024.csv,73247092000.0,56896861000.0,16633096000.0,4462840000.0,8946951000.0,22509895000.0,7064396000.0,96420000.0,448724645.3,중등
광주광역시교육청_초등_예산_세출_2024.csv,11401271000.0,78347821000.0,29857594000.0,51927222000.0,12152871000.0,34248318000.0,432635000.0,73036000.0,572061763.8000001,초등
광주광역시교육청_고등_예산_세출_2023.csv,186046797000.0,84186156000.0,18576378000.0,7949255000.0,10656409000.0,28877660000.0,41451100000.0,544274000.0,689213026.4000001,고등
광주광역시교육청_고등_예산_세출_2022.csv,182189443000.0,72473526000.0,15422171000.0,10379435000.0,8166186000.0,28919661000.0,3279373000.0,226530000.0,592430991.6999999,고등
광주광역시교육청_고등_예산_세출_2024.csv,192103779000.0,93070402000.0,20226898000.0,9751362000.0,10798450000.0,30996173000.0,35413371000.0,262748000.0,734418233.9999999,고등
초등_합계,32626782000.0,216653692000.0,85008946000.0,145578002000.0,35893203000.0,100246426000.0,1147510000.0,723679000.0,1547399165.5,초등
중등_합계,214902111000.0,154984138000.0,45296792000.0,12490077000.0,24541738000.0,65501484000.0,16214295000.0,337548000.0,1295138186.5,중등
고등_합계,560340019000.0,249730084000.0,54225447000.0,28080052000.0,29621045000.0,88793494000.0,80143844000.0,1033552000.0,2016062252.1,고등
2023_합계,267973718000.0,208039121000.0,63091170000.0,60763773000.0,27546425000.0,84122522000.0,44748430000.0,746262000.0,1619732667.8000002,전체
2022_합계,263143052000.0,185013709000.0,54722427000.0,59242934000.0,30611289000.0,82664496000.0,9846817000.0,916313000.0,1483662293.1999998,전체
2024_합계,276752142000.0,228315084000.0,66717588000.0,66141424000.0,31898272000.0,87754386000.0,42910402000.0,432204000.0,1755204643.1,전체
