파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
광주광역시교육청_초등_예산_세입_2024.csv,147795817000.0,938318000.0,67713963000.0,0.0,747320000.0,1245350000.0,초등,155
광주광역시교육청_중등_예산_세입_2024.csv,175602827000.0,782074000.0,11840408000.0,0.0,897259000.0,734983000.0,중등,91
광주광역시교육청_초등_예산_세입_2022.csv,124858165000.0,988167000.0,66211161000.0,0.0,488127000.0,1271130000.0,초등,154
광주광역시교육청_중등_예산_세입_2022.csv,157190312000.0,434787000.0,12492132000.0,0.0,516460000.0,654271000.0,중등,92
광주광역시교육청_중등_예산_세입_2023.csv,159313144000.0,501794000.0,11970793000.0,0.0,710428000.0,626511000.0,중등,91
광주광역시교육청_초등_예산_세입_2023.csv,137276566000.0,1079054000.0,65366531000.0,0.0,601982000.0,1296589000.0,초등,155
광주광역시교육청_고등_예산_세입_2024.csv,344473917000.0,6048115000.0,38104723000.0,0.0,2881178000.0,1115250000.0,고등,68
광주광역시교육청_고등_예산_세입_2022.csv,280803095000.0,4710460000.0,33489775000.0,0.0,1203592000.0,849403000.0,고등,68
광주광역시교육청_고등_예산_세입_2023.csv,335543021000.0,5635013000.0,33935798000.0,0.0,1908501000.0,1265696000.0,고등,68
초등_평균,136668915463.36208,1001875814.6551725,66431024491.37931,0.0,612744327.5862069,1271022769.3965516,초등,464
중등_평균,164010445492.70074,572380992.70073,12102538083.941607,0.0,707349770.0729927,671857248.1751825,중등,274
고등_평균,320273344333.3333,5464529333.333333,35176765333.333336,0.0,1997757000.0,1076783000.0,고등,204
전체_평균,184383228326.9639,1843382966.029724,43860032831.21019,0.0,940201308.9171975,1054678538.2165605,전체,942
