파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
광주광역시교육청_초등_예산_세입_2024.csv,147795817000,938318000,67713963000,0,747320000,1245350000,초등
광주광역시교육청_중등_예산_세입_2024.csv,175602827000,782074000,11840408000,0,897259000,734983000,중등
광주광역시교육청_초등_예산_세입_2022.csv,124858165000,988167000,66211161000,0,488127000,1271130000,초등
광주광역시교육청_중등_예산_세입_2022.csv,157190312000,434787000,12492132000,0,516460000,654271000,중등
광주광역시교육청_중등_예산_세입_2023.csv,159313144000,501794000,11970793000,0,710428000,626511000,중등
광주광역시교육청_초등_예산_세입_2023.csv,137276566000,1079054000,65366531000,0,601982000,1296589000,초등
광주광역시교육청_고등_예산_세입_2024.csv,344473917000,6048115000,38104723000,0,2881178000,1115250000,고등
광주광역시교육청_고등_예산_세입_2022.csv,280803095000,4710460000,33489775000,0,1203592000,849403000,고등
광주광역시교육청_고등_예산_세입_2023.csv,335543021000,5635013000,33935798000,0,1908501000,1265696000,고등
초등_합계,409930548000,3005539000,199291655000,0,1837429000,3813069000,초등
중등_합계,492106283000,1718655000,36303333000,0,2124147000,2015765000,중등
고등_합계,960820033000,16393588000,105530296000,0,5993271000,3230349000,고등
2024_합계,667872561000,7768507000,117659094000,0,4525757000,3095583000,전체
2022_합계,562851572000,6133414000,112193068000,0,2208179000,2774804000,전체
2023_합계,632132731000,7215861000,111273122000,0,3220911000,3188796000,전체
